SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.635,0.017,0.011
0.303,0.635,0.016,0.010
0.306,0.635,0.014,0.009
0.309,0.635,0.015,0.010
0.312,0.635,0.015,0.009
0.315,0.635,0.016,0.010
0.318,0.634,0.016,0.010
0.321,0.634,0.017,0.011
0.324,0.633,0.020,0.013
0.327,0.633,0.026,0.016
0.330,0.633,0.032,0.020
0.333,0.632,0.041,0.026
0.336,0.632,0.051,0.032
0.339,0.631,0.067,0.042
0.342,0.631,0.086,0.054
0.345,0.630,0.109,0.068
0.348,0.629,0.148,0.093
0.351,0.627,0.191,0.120
0.354,0.626,0.246,0.154
0.357,0.624,0.311,0.194
0.360,0.620,0.415,0.258
0.363,0.617,0.529,0.326
0.366,0.612,0.667,0.409
0.369,0.606,0.853,0.517
0.372,0.598,1.082,0.647
0.375,0.588,1.319,0.776
0.378,0.574,1.628,0.934
0.381,0.549,2.003,1.099
0.384,0.504,2.358,1.189
0.387,0.373,2.623,0.979
0.390,0.208,2.627,0.545
0.393,0.153,2.629,0.402
0.396,0.129,2.631,0.339
0.399,0.113,2.626,0.297
0.402,0.104,2.631,0.273
0.405,0.098,2.629,0.257
0.408,0.092,2.628,0.243
0.411,0.089,2.627,0.234
0.414,0.086,2.623,0.225
0.417,0.084,2.627,0.220
0.420,0.082,2.625,0.215
0.423,0.080,2.625,0.210
0.426,0.079,2.624,0.206
0.429,0.078,2.624,0.204
0.432,0.077,2.628,0.202
0.435,0.076,2.628,0.200
0.438,0.075,2.628,0.198
0.441,0.075,2.630,0.197
0.444,0.074,2.628,0.195
0.447,0.074,2.625,0.193
0.450,0.073,2.629,0.193
0.450,0.073,2.624,0.192
0.447,0.074,2.625,0.194
0.444,0.074,2.628,0.195
0.441,0.075,2.619,0.196
0.438,0.075,2.627,0.198
0.435,0.076,2.623,0.200
0.432,0.077,2.625,0.202
0.429,0.078,2.626,0.205
0.426,0.079,2.625,0.208
0.423,0.081,2.624,0.212
0.420,0.082,2.627,0.216
0.417,0.084,2.624,0.221
0.414,0.087,2.630,0.228
0.411,0.090,2.626,0.235
0.408,0.094,2.625,0.246
0.405,0.099,2.624,0.260
0.402,0.106,2.625,0.279
0.399,0.118,2.625,0.308
0.396,0.134,2.628,0.351
0.393,0.164,2.619,0.429
0.390,0.237,2.622,0.622
0.387,0.413,2.594,1.072
0.384,0.517,2.289,1.183
0.381,0.550,1.924,1.057
0.378,0.571,1.567,0.894
0.375,0.585,1.239,0.725
0.372,0.594,1.014,0.602
0.369,0.601,0.807,0.485
0.366,0.606,0.626,0.380
0.363,0.610,0.493,0.301
0.360,0.613,0.391,0.240
0.357,0.616,0.297,0.183
0.354,0.618,0.234,0.144
0.351,0.619,0.178,0.110
0.348,0.620,0.137,0.085
0.345,0.621,0.105,0.065
0.342,0.622,0.078,0.049
0.339,0.622,0.063,0.039
0.336,0.622,0.049,0.031
0.333,0.622,0.039,0.024
0.330,0.623,0.031,0.020
0.327,0.623,0.024,0.015
0.324,0.622,0.022,0.014
0.321,0.622,0.017,0.011
0.318,0.622,0.015,0.009
0.315,0.622,0.015,0.010
0.312,0.622,0.017,0.011
0.309,0.622,0.019,0.012
0.306,0.622,0.015,0.009
0.303,0.622,0.015,0.009
0.300,0.622,0.017,0.010
TERMINATE SCAN MODE
