SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.641,0.015,0.010
0.303,0.641,0.016,0.010
0.306,0.641,0.017,0.011
0.309,0.641,0.015,0.010
0.312,0.641,0.017,0.011
0.315,0.640,0.016,0.010
0.318,0.640,0.015,0.010
0.321,0.640,0.018,0.012
0.324,0.639,0.022,0.014
0.327,0.639,0.028,0.018
0.330,0.639,0.032,0.020
0.333,0.638,0.040,0.025
0.336,0.638,0.049,0.031
0.339,0.637,0.066,0.042
0.342,0.636,0.088,0.056
0.345,0.635,0.111,0.070
0.348,0.634,0.145,0.092
0.351,0.633,0.193,0.122
0.354,0.631,0.245,0.154
0.357,0.629,0.307,0.193
0.360,0.625,0.420,0.263
0.363,0.622,0.532,0.331
0.366,0.617,0.670,0.413
0.369,0.610,0.866,0.529
0.372,0.601,1.101,0.662
0.375,0.593,1.306,0.774
0.378,0.578,1.615,0.934
0.381,0.549,1.984,1.090
0.384,0.500,2.290,1.144
0.387,0.354,2.504,0.887
0.390,0.202,2.514,0.507
0.393,0.149,2.520,0.376
0.396,0.125,2.519,0.316
0.399,0.110,2.521,0.278
0.402,0.102,2.521,0.257
0.405,0.096,2.515,0.241
0.408,0.092,2.521,0.231
0.411,0.088,2.517,0.221
0.414,0.085,2.515,0.215
0.417,0.083,2.521,0.209
0.420,0.081,2.517,0.204
0.423,0.080,2.518,0.200
0.426,0.078,2.519,0.197
0.429,0.077,2.517,0.194
0.432,0.076,2.520,0.192
0.435,0.075,2.518,0.190
0.438,0.075,2.519,0.188
0.441,0.074,2.520,0.187
0.444,0.074,2.518,0.186
0.447,0.073,2.519,0.185
0.450,0.073,2.520,0.184
0.450,0.073,2.519,0.184
0.447,0.074,2.522,0.185
0.444,0.074,2.520,0.186
0.441,0.075,2.521,0.188
0.438,0.075,2.521,0.190
0.435,0.076,2.522,0.192
0.432,0.077,2.523,0.194
0.429,0.078,2.520,0.197
0.426,0.079,2.519,0.200
0.423,0.081,2.522,0.204
0.420,0.083,2.519,0.208
0.417,0.085,2.518,0.213
0.414,0.088,2.520,0.221
0.411,0.090,2.519,0.228
0.408,0.096,2.521,0.242
0.405,0.101,2.520,0.254
0.402,0.110,2.521,0.278
0.399,0.124,2.521,0.312
0.396,0.146,2.518,0.367
0.393,0.200,2.522,0.504
0.390,0.289,2.508,0.725
0.387,0.464,2.428,1.127
0.384,0.540,2.053,1.108
0.381,0.564,1.715,0.967
0.378,0.583,1.329,0.775
0.375,0.593,1.098,0.651
0.372,0.600,0.891,0.535
0.369,0.606,0.724,0.439
0.366,0.611,0.561,0.342
0.363,0.614,0.440,0.270
0.360,0.617,0.357,0.220
0.357,0.619,0.269,0.166
0.354,0.621,0.209,0.130
0.351,0.622,0.165,0.103
0.348,0.623,0.127,0.079
0.345,0.623,0.094,0.059
0.342,0.624,0.075,0.046
0.339,0.624,0.056,0.035
0.336,0.624,0.044,0.027
0.333,0.624,0.035,0.022
0.330,0.624,0.028,0.018
0.327,0.624,0.023,0.014
0.324,0.625,0.019,0.012
0.321,0.624,0.018,0.011
0.318,0.624,0.017,0.011
0.315,0.624,0.016,0.010
0.312,0.624,0.016,0.010
0.309,0.624,0.015,0.009
0.306,0.624,0.015,0.010
0.303,0.624,0.015,0.009
0.300,0.624,0.016,0.010
TERMINATE SCAN MODE
