SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.633,0.018,0.011
0.303,0.633,0.015,0.010
0.306,0.633,0.015,0.010
0.309,0.633,0.015,0.010
0.312,0.632,0.015,0.009
0.315,0.632,0.016,0.010
0.318,0.632,0.015,0.009
0.321,0.631,0.017,0.011
0.324,0.631,0.021,0.013
0.327,0.631,0.025,0.016
0.330,0.630,0.031,0.019
0.333,0.629,0.037,0.024
0.336,0.629,0.048,0.030
0.339,0.628,0.063,0.039
0.342,0.627,0.085,0.053
0.345,0.626,0.107,0.067
0.348,0.625,0.144,0.090
0.351,0.623,0.187,0.117
0.354,0.621,0.235,0.146
0.357,0.618,0.301,0.186
0.360,0.614,0.407,0.249
0.363,0.609,0.519,0.316
0.366,0.603,0.649,0.392
0.369,0.595,0.842,0.500
0.372,0.584,1.062,0.620
0.375,0.573,1.284,0.735
0.378,0.554,1.585,0.879
0.381,0.524,1.926,1.008
0.384,0.470,2.241,1.053
0.387,0.307,2.402,0.738
0.390,0.181,2.399,0.434
0.393,0.138,2.400,0.331
0.396,0.118,2.402,0.283
0.399,0.105,2.403,0.253
0.402,0.097,2.407,0.234
0.405,0.091,2.407,0.220
0.408,0.087,2.408,0.210
0.411,0.084,2.409,0.202
0.414,0.081,2.406,0.195
0.417,0.079,2.406,0.190
0.420,0.077,2.403,0.186
0.423,0.076,2.402,0.181
0.426,0.075,2.408,0.180
0.429,0.073,2.405,0.176
0.432,0.073,2.409,0.175
0.435,0.072,2.412,0.174
0.438,0.071,2.412,0.172
0.441,0.071,2.416,0.171
0.444,0.070,2.411,0.170
0.447,0.070,2.413,0.168
0.450,0.070,2.414,0.168
0.450,0.022,0.783,0.017
0.447,0.000,0.018,0.000
0.444,0.000,0.016,0.000
0.441,0.000,0.017,0.000
0.438,0.000,0.017,0.000
0.435,0.000,0.015,0.000
0.432,0.000,0.016,0.000
0.429,0.000,0.016,0.000
0.426,0.000,0.015,0.000
0.423,0.000,0.015,0.000
0.420,0.000,0.015,0.000
0.417,0.000,0.015,0.000
0.414,0.000,0.015,0.000
0.411,0.000,0.015,0.000
0.408,0.000,0.016,0.000
0.405,0.000,0.015,0.000
0.402,0.000,0.017,0.000
0.399,0.000,0.015,0.000
0.396,0.000,0.015,0.000
0.393,0.000,0.016,0.000
0.390,0.000,0.015,0.000
0.387,0.000,0.015,0.000
0.384,0.000,0.016,0.000
0.381,0.000,0.015,0.000
0.378,0.000,0.015,0.000
0.375,0.000,0.016,0.000
0.372,0.000,0.015,0.000
0.369,0.000,0.017,0.000
0.366,0.000,0.016,0.000
0.363,0.000,0.016,0.000
0.360,0.000,0.016,0.000
0.357,0.000,0.015,0.000
0.354,0.000,0.015,0.000
0.351,0.000,0.016,0.000
0.348,0.000,0.015,0.000
0.345,0.000,0.016,0.000
0.342,0.000,0.016,0.000
0.339,0.000,0.017,0.000
0.336,0.000,0.015,0.000
0.333,0.000,0.015,0.000
0.330,0.000,0.016,0.000
0.327,0.000,0.015,0.000
0.324,0.000,0.015,0.000
0.321,0.000,0.016,0.000
0.318,0.000,0.015,0.000
0.315,0.000,0.017,0.000
0.312,0.000,0.016,0.000
0.309,0.000,0.015,0.000
0.306,0.000,0.015,0.000
0.303,0.000,0.015,0.000
0.300,0.000,0.016,0.000
TERMINATE SCAN MODE
