SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.627,0.015,0.010
0.303,0.627,0.015,0.009
0.306,0.627,0.016,0.010
0.309,0.626,0.017,0.011
0.312,0.626,0.015,0.009
0.315,0.626,0.016,0.010
0.318,0.626,0.016,0.010
0.321,0.626,0.018,0.011
0.324,0.625,0.021,0.013
0.327,0.625,0.025,0.016
0.330,0.624,0.031,0.019
0.333,0.624,0.037,0.023
0.336,0.623,0.047,0.029
0.339,0.623,0.063,0.039
0.342,0.622,0.083,0.051
0.345,0.621,0.105,0.065
0.348,0.620,0.141,0.087
0.351,0.618,0.181,0.112
0.354,0.616,0.235,0.145
0.357,0.613,0.302,0.185
0.360,0.609,0.402,0.245
0.363,0.605,0.507,0.306
0.366,0.599,0.643,0.386
0.369,0.591,0.825,0.488
0.372,0.582,1.035,0.602
0.375,0.570,1.267,0.722
0.378,0.552,1.565,0.864
0.381,0.523,1.914,1.000
0.384,0.462,2.230,1.030
0.387,0.262,2.303,0.603
0.390,0.162,2.300,0.373
0.393,0.129,2.304,0.297
0.396,0.111,2.308,0.257
0.399,0.100,2.307,0.231
0.402,0.093,2.304,0.213
0.405,0.087,2.305,0.201
0.408,0.084,2.308,0.193
0.411,0.080,2.305,0.185
0.414,0.077,2.303,0.179
0.417,0.075,2.308,0.174
0.420,0.074,2.307,0.171
0.423,0.073,2.310,0.168
0.426,0.071,2.307,0.165
0.429,0.070,2.303,0.162
0.432,0.069,2.307,0.160
0.435,0.069,2.305,0.159
0.438,0.068,2.302,0.157
0.441,0.068,2.304,0.156
0.444,0.067,2.302,0.155
0.447,0.067,2.306,0.154
0.450,0.067,2.307,0.153
0.450,0.066,2.300,0.153
0.447,0.067,2.309,0.155
0.444,0.067,2.307,0.155
0.441,0.068,2.308,0.156
0.438,0.068,2.308,0.158
0.435,0.069,2.308,0.159
0.432,0.070,2.310,0.162
0.429,0.071,2.309,0.163
0.426,0.072,2.308,0.165
0.423,0.073,2.306,0.168
0.420,0.074,2.308,0.172
0.417,0.076,2.307,0.175
0.414,0.078,2.308,0.180
0.411,0.080,2.301,0.185
0.408,0.084,2.309,0.194
0.405,0.088,2.308,0.204
0.402,0.094,2.307,0.216
0.399,0.103,2.312,0.237
0.396,0.114,2.310,0.264
0.393,0.135,2.310,0.312
0.390,0.176,2.312,0.407
0.387,0.291,2.305,0.671
0.384,0.476,2.190,1.043
0.381,0.525,1.855,0.974
0.378,0.551,1.515,0.834
0.375,0.567,1.227,0.696
0.372,0.578,1.001,0.578
0.369,0.587,0.801,0.470
0.366,0.594,0.630,0.374
0.363,0.599,0.496,0.297
0.360,0.603,0.391,0.236
0.357,0.607,0.297,0.180
0.354,0.609,0.232,0.141
0.351,0.611,0.175,0.107
0.348,0.612,0.137,0.084
0.345,0.614,0.101,0.062
0.342,0.614,0.081,0.050
0.339,0.615,0.061,0.037
0.336,0.615,0.044,0.027
0.333,0.616,0.038,0.023
0.330,0.616,0.029,0.018
0.327,0.616,0.026,0.016
0.324,0.616,0.021,0.013
0.321,0.616,0.017,0.011
0.318,0.616,0.017,0.010
0.315,0.616,0.015,0.009
0.312,0.616,0.015,0.009
0.309,0.616,0.015,0.009
0.306,0.616,0.016,0.010
0.303,0.616,0.015,0.009
0.300,0.616,0.015,0.009
TERMINATE SCAN MODE
