SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.633,0.015,0.009
0.303,0.633,0.015,0.010
0.306,0.633,0.016,0.010
0.309,0.633,0.015,0.009
0.312,0.633,0.015,0.010
0.315,0.632,0.016,0.010
0.318,0.632,0.016,0.010
0.321,0.632,0.020,0.012
0.324,0.632,0.021,0.013
0.327,0.631,0.025,0.016
0.330,0.631,0.033,0.021
0.333,0.630,0.040,0.025
0.336,0.630,0.049,0.031
0.339,0.629,0.066,0.042
0.342,0.628,0.090,0.056
0.345,0.627,0.113,0.071
0.348,0.626,0.145,0.091
0.351,0.624,0.190,0.119
0.354,0.622,0.248,0.154
0.357,0.620,0.313,0.194
0.360,0.616,0.418,0.258
0.363,0.612,0.532,0.325
0.366,0.607,0.668,0.405
0.369,0.599,0.862,0.516
0.372,0.588,1.092,0.642
0.375,0.577,1.319,0.762
0.378,0.559,1.633,0.913
0.381,0.528,2.005,1.059
0.384,0.480,2.321,1.115
0.387,0.342,2.548,0.870
0.390,0.194,2.549,0.494
0.393,0.146,2.556,0.374
0.396,0.123,2.551,0.314
0.399,0.109,2.555,0.278
0.402,0.100,2.555,0.257
0.405,0.094,2.555,0.241
0.408,0.090,2.557,0.230
0.411,0.086,2.553,0.220
0.414,0.084,2.554,0.214
0.417,0.081,2.556,0.208
0.420,0.080,2.555,0.203
0.423,0.078,2.556,0.199
0.426,0.077,2.554,0.196
0.429,0.075,2.553,0.193
0.432,0.075,2.554,0.190
0.435,0.074,2.550,0.188
0.438,0.073,2.551,0.187
0.441,0.073,2.553,0.185
0.444,0.072,2.549,0.183
0.447,0.072,2.552,0.182
0.450,0.071,2.551,0.182
0.450,0.071,2.548,0.181
0.447,0.072,2.550,0.183
0.444,0.072,2.549,0.184
0.441,0.073,2.550,0.185
0.438,0.073,2.553,0.187
0.435,0.074,2.548,0.189
0.432,0.075,2.550,0.192
0.429,0.076,2.550,0.194
0.426,0.077,2.550,0.197
0.423,0.079,2.551,0.201
0.420,0.080,2.549,0.205
0.417,0.082,2.546,0.209
0.414,0.085,2.546,0.216
0.411,0.088,2.545,0.223
0.408,0.093,2.547,0.236
0.405,0.097,2.545,0.246
0.402,0.106,2.545,0.270
0.399,0.116,2.546,0.296
0.396,0.135,2.541,0.342
0.393,0.169,2.546,0.429
0.390,0.240,2.539,0.609
0.387,0.413,2.487,1.028
0.384,0.510,2.170,1.105
0.381,0.543,1.814,0.984
0.378,0.566,1.457,0.824
0.375,0.580,1.175,0.681
0.372,0.589,0.963,0.568
0.369,0.597,0.776,0.463
0.366,0.604,0.603,0.364
0.363,0.609,0.481,0.293
0.360,0.612,0.387,0.237
0.357,0.615,0.290,0.178
0.354,0.618,0.225,0.139
0.351,0.619,0.173,0.107
0.348,0.620,0.133,0.083
0.345,0.621,0.098,0.061
0.342,0.622,0.077,0.048
0.339,0.623,0.060,0.037
0.336,0.623,0.047,0.029
0.333,0.623,0.037,0.023
0.330,0.624,0.030,0.019
0.327,0.624,0.023,0.014
0.324,0.624,0.019,0.012
0.321,0.624,0.019,0.012
0.318,0.624,0.015,0.009
0.315,0.624,0.016,0.010
0.312,0.624,0.016,0.010
0.309,0.624,0.015,0.009
0.306,0.624,0.015,0.009
0.303,0.623,0.015,0.010
0.300,0.624,0.016,0.010
TERMINATE SCAN MODE
