SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.637,0.015,0.010
0.303,0.637,0.018,0.011
0.306,0.637,0.015,0.009
0.309,0.637,0.015,0.009
0.312,0.636,0.015,0.010
0.315,0.636,0.015,0.010
0.318,0.636,0.016,0.010
0.321,0.636,0.018,0.011
0.324,0.636,0.023,0.015
0.327,0.635,0.026,0.016
0.330,0.635,0.031,0.020
0.333,0.634,0.041,0.026
0.336,0.634,0.052,0.033
0.339,0.633,0.068,0.043
0.342,0.633,0.091,0.058
0.345,0.632,0.114,0.072
0.348,0.630,0.153,0.097
0.351,0.629,0.195,0.122
0.354,0.627,0.252,0.158
0.357,0.625,0.307,0.192
0.360,0.621,0.423,0.263
0.363,0.617,0.537,0.331
0.366,0.612,0.677,0.414
0.369,0.605,0.876,0.530
0.372,0.595,1.118,0.665
0.375,0.586,1.328,0.778
0.378,0.569,1.634,0.930
0.381,0.540,2.011,1.085
0.384,0.494,2.292,1.132
0.387,0.394,2.549,1.004
0.390,0.217,2.587,0.561
0.393,0.156,2.584,0.403
0.396,0.129,2.587,0.335
0.399,0.113,2.585,0.293
0.402,0.104,2.583,0.270
0.405,0.099,2.587,0.256
0.408,0.094,2.585,0.243
0.411,0.090,2.587,0.234
0.414,0.088,2.588,0.228
0.417,0.085,2.589,0.220
0.420,0.083,2.589,0.216
0.423,0.082,2.585,0.211
0.426,0.080,2.589,0.208
0.429,0.079,2.589,0.205
0.432,0.078,2.586,0.202
0.435,0.078,2.588,0.201
0.438,0.077,2.583,0.199
0.441,0.076,2.580,0.197
0.444,0.076,2.583,0.196
0.447,0.075,2.583,0.194
0.450,0.075,2.583,0.194
0.450,0.075,2.585,0.194
0.447,0.076,2.583,0.197
0.444,0.077,2.588,0.199
0.441,0.078,2.584,0.201
0.438,0.079,2.584,0.203
0.435,0.079,2.588,0.206
0.432,0.080,2.585,0.208
0.429,0.082,2.590,0.212
0.426,0.083,2.582,0.215
0.423,0.086,2.580,0.221
0.420,0.089,2.584,0.230
0.417,0.091,2.583,0.235
0.414,0.096,2.582,0.247
0.411,0.103,2.585,0.265
0.408,0.112,2.581,0.288
0.405,0.122,2.584,0.316
0.402,0.146,2.582,0.376
0.399,0.192,2.583,0.495
0.396,0.285,2.576,0.735
0.393,0.420,2.481,1.041
0.390,0.514,2.220,1.140
0.387,0.549,1.871,1.027
0.384,0.572,1.501,0.858
0.381,0.584,1.245,0.727
0.378,0.595,1.003,0.597
0.375,0.603,0.781,0.470
0.372,0.608,0.637,0.387
0.369,0.611,0.533,0.326
0.366,0.615,0.409,0.252
0.363,0.618,0.319,0.197
0.360,0.620,0.259,0.160
0.357,0.622,0.190,0.118
0.354,0.623,0.144,0.090
0.351,0.624,0.115,0.072
0.348,0.625,0.086,0.054
0.345,0.625,0.061,0.038
0.342,0.626,0.051,0.032
0.339,0.626,0.040,0.025
0.336,0.626,0.034,0.021
0.333,0.626,0.028,0.017
0.330,0.626,0.025,0.015
0.327,0.626,0.020,0.012
0.324,0.626,0.017,0.010
0.321,0.626,0.016,0.010
0.318,0.626,0.016,0.010
0.315,0.626,0.016,0.010
0.312,0.626,0.015,0.009
0.309,0.626,0.016,0.010
0.306,0.626,0.015,0.009
0.303,0.626,0.017,0.011
0.300,0.626,0.015,0.009
TERMINATE SCAN MODE
