SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.634,0.015,0.010
0.303,0.634,0.016,0.010
0.306,0.634,0.015,0.010
0.309,0.634,0.014,0.009
0.312,0.634,0.015,0.010
0.315,0.634,0.015,0.010
0.318,0.633,0.015,0.010
0.321,0.633,0.018,0.011
0.324,0.633,0.021,0.013
0.327,0.633,0.025,0.016
0.330,0.632,0.031,0.020
0.333,0.632,0.039,0.025
0.336,0.631,0.048,0.031
0.339,0.631,0.063,0.039
0.342,0.630,0.083,0.052
0.345,0.630,0.108,0.068
0.348,0.629,0.141,0.089
0.351,0.627,0.185,0.116
0.354,0.626,0.239,0.150
0.357,0.624,0.312,0.194
0.360,0.621,0.406,0.252
0.363,0.617,0.518,0.320
0.366,0.613,0.655,0.402
0.369,0.607,0.840,0.510
0.372,0.600,1.045,0.627
0.375,0.590,1.289,0.760
0.378,0.575,1.596,0.919
0.381,0.552,1.960,1.083
0.384,0.507,2.323,1.178
0.387,0.324,2.490,0.806
0.390,0.189,2.488,0.471
0.393,0.144,2.497,0.360
0.396,0.122,2.495,0.305
0.399,0.109,2.491,0.272
0.402,0.100,2.493,0.250
0.405,0.094,2.493,0.235
0.408,0.090,2.488,0.223
0.411,0.086,2.492,0.214
0.414,0.083,2.489,0.208
0.417,0.081,2.493,0.203
0.420,0.079,2.492,0.198
0.423,0.078,2.488,0.194
0.426,0.077,2.491,0.191
0.429,0.076,2.491,0.189
0.432,0.075,2.493,0.186
0.435,0.074,2.493,0.185
0.438,0.073,2.490,0.183
0.441,0.073,2.494,0.181
0.444,0.072,2.494,0.179
0.447,0.072,2.492,0.179
0.450,0.071,2.494,0.178
0.450,0.071,2.490,0.178
0.447,0.072,2.490,0.179
0.444,0.072,2.492,0.180
0.441,0.073,2.489,0.181
0.438,0.073,2.490,0.183
0.435,0.074,2.489,0.184
0.432,0.075,2.487,0.186
0.429,0.076,2.492,0.189
0.426,0.077,2.487,0.191
0.423,0.078,2.495,0.195
0.420,0.079,2.489,0.197
0.417,0.081,2.486,0.203
0.414,0.084,2.493,0.208
0.411,0.086,2.489,0.215
0.408,0.090,2.493,0.225
0.405,0.095,2.493,0.236
0.402,0.101,2.491,0.251
0.399,0.110,2.495,0.275
0.396,0.124,2.494,0.308
0.393,0.147,2.491,0.366
0.390,0.196,2.490,0.488
0.387,0.343,2.489,0.853
0.384,0.510,2.297,1.171
0.381,0.551,1.939,1.069
0.378,0.574,1.583,0.908
0.375,0.587,1.292,0.759
0.372,0.597,1.047,0.625
0.369,0.604,0.843,0.509
0.366,0.610,0.655,0.400
0.363,0.614,0.520,0.319
0.360,0.618,0.407,0.251
0.357,0.621,0.307,0.191
0.354,0.623,0.240,0.149
0.351,0.624,0.187,0.117
0.348,0.625,0.143,0.090
0.345,0.626,0.109,0.068
0.342,0.627,0.082,0.051
0.339,0.627,0.063,0.040
0.336,0.628,0.049,0.031
0.333,0.628,0.037,0.023
0.330,0.628,0.030,0.019
0.327,0.628,0.026,0.016
0.324,0.628,0.021,0.013
0.321,0.628,0.023,0.014
0.318,0.628,0.016,0.010
0.315,0.628,0.015,0.009
0.312,0.628,0.016,0.010
0.309,0.628,0.016,0.010
0.306,0.628,0.016,0.010
0.303,0.628,0.016,0.010
0.300,0.628,0.015,0.009
TERMINATE SCAN MODE
