SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.627,0.016,0.010
0.303,0.627,0.015,0.010
0.306,0.627,0.015,0.010
0.309,0.627,0.015,0.009
0.312,0.627,0.016,0.010
0.315,0.627,0.016,0.010
0.318,0.627,0.016,0.010
0.321,0.627,0.018,0.011
0.324,0.627,0.024,0.015
0.327,0.626,0.025,0.016
0.330,0.626,0.030,0.019
0.333,0.626,0.041,0.026
0.336,0.625,0.051,0.032
0.339,0.625,0.066,0.041
0.342,0.624,0.084,0.053
0.345,0.623,0.111,0.069
0.348,0.622,0.145,0.090
0.351,0.621,0.187,0.116
0.354,0.619,0.244,0.151
0.357,0.617,0.315,0.194
0.360,0.614,0.412,0.253
0.363,0.610,0.523,0.319
0.366,0.606,0.661,0.401
0.369,0.599,0.848,0.508
0.372,0.591,1.059,0.626
0.375,0.581,1.300,0.756
0.378,0.566,1.599,0.905
0.381,0.541,1.956,1.058
0.384,0.494,2.308,1.140
0.387,0.310,2.459,0.761
0.390,0.184,2.462,0.452
0.393,0.142,2.466,0.351
0.396,0.121,2.463,0.298
0.399,0.108,2.462,0.267
0.402,0.100,2.464,0.246
0.405,0.094,2.462,0.231
0.408,0.090,2.463,0.221
0.411,0.086,2.462,0.211
0.414,0.083,2.463,0.205
0.417,0.081,2.464,0.200
0.420,0.079,2.465,0.196
0.423,0.078,2.464,0.192
0.426,0.077,2.461,0.189
0.429,0.075,2.460,0.186
0.432,0.075,2.466,0.184
0.435,0.074,2.462,0.182
0.438,0.073,2.464,0.181
0.441,0.073,2.467,0.180
0.444,0.072,2.460,0.177
0.447,0.072,2.465,0.177
0.450,0.071,2.460,0.175
0.450,0.071,2.459,0.176
0.447,0.072,2.461,0.177
0.444,0.072,2.458,0.177
0.441,0.073,2.460,0.179
0.438,0.073,2.457,0.180
0.435,0.074,2.459,0.182
0.432,0.075,2.461,0.184
0.429,0.076,2.455,0.185
0.426,0.077,2.460,0.189
0.423,0.078,2.462,0.192
0.420,0.079,2.456,0.195
0.417,0.081,2.459,0.200
0.414,0.084,2.460,0.206
0.411,0.086,2.457,0.212
0.408,0.090,2.460,0.222
0.405,0.095,2.456,0.232
0.402,0.101,2.458,0.248
0.399,0.111,2.458,0.272
0.396,0.124,2.453,0.304
0.393,0.146,2.453,0.359
0.390,0.196,2.447,0.481
0.387,0.337,2.439,0.823
0.384,0.504,2.246,1.132
0.381,0.544,1.904,1.036
0.378,0.566,1.544,0.874
0.375,0.580,1.255,0.728
0.372,0.589,1.030,0.607
0.369,0.597,0.831,0.496
0.366,0.603,0.648,0.391
0.363,0.608,0.511,0.311
0.360,0.611,0.403,0.246
0.357,0.614,0.307,0.188
0.354,0.616,0.237,0.146
0.351,0.618,0.185,0.114
0.348,0.619,0.142,0.088
0.345,0.620,0.104,0.064
0.342,0.621,0.084,0.052
0.339,0.621,0.066,0.041
0.336,0.622,0.052,0.032
0.333,0.622,0.038,0.024
0.330,0.622,0.032,0.020
0.327,0.622,0.025,0.015
0.324,0.622,0.020,0.013
0.321,0.622,0.019,0.012
0.318,0.622,0.015,0.009
0.315,0.622,0.015,0.009
0.312,0.623,0.015,0.009
0.309,0.622,0.015,0.009
0.306,0.622,0.016,0.010
0.303,0.622,0.015,0.009
0.300,0.622,0.015,0.009
TERMINATE SCAN MODE
