SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.638,0.017,0.011
0.303,0.638,0.016,0.010
0.306,0.638,0.015,0.010
0.309,0.638,0.016,0.010
0.312,0.637,0.015,0.009
0.315,0.637,0.017,0.011
0.318,0.637,0.015,0.010
0.321,0.637,0.018,0.011
0.324,0.636,0.021,0.013
0.327,0.636,0.026,0.016
0.330,0.636,0.032,0.020
0.333,0.635,0.038,0.024
0.336,0.634,0.051,0.032
0.339,0.634,0.065,0.041
0.342,0.633,0.083,0.052
0.345,0.632,0.111,0.070
0.348,0.631,0.143,0.090
0.351,0.630,0.188,0.118
0.354,0.628,0.245,0.154
0.357,0.625,0.313,0.196
0.360,0.622,0.410,0.255
0.363,0.618,0.529,0.327
0.366,0.614,0.663,0.407
0.369,0.607,0.852,0.517
0.372,0.599,1.059,0.634
0.375,0.588,1.319,0.776
0.378,0.573,1.623,0.930
0.381,0.549,2.002,1.100
0.384,0.509,2.375,1.208
0.387,0.348,2.598,0.904
0.390,0.200,2.599,0.519
0.393,0.149,2.600,0.388
0.396,0.126,2.601,0.328
0.399,0.112,2.598,0.290
0.402,0.102,2.598,0.266
0.405,0.096,2.597,0.250
0.408,0.091,2.596,0.237
0.411,0.087,2.596,0.227
0.414,0.085,2.597,0.220
0.417,0.082,2.593,0.214
0.420,0.081,2.593,0.209
0.423,0.079,2.591,0.204
0.426,0.078,2.595,0.202
0.429,0.077,2.595,0.199
0.432,0.075,2.592,0.195
0.435,0.075,2.595,0.194
0.438,0.074,2.598,0.193
0.441,0.074,2.595,0.191
0.444,0.073,2.594,0.190
0.447,0.073,2.593,0.189
0.450,0.072,2.592,0.187
0.450,0.072,2.594,0.187
0.447,0.073,2.590,0.188
0.444,0.073,2.593,0.190
0.441,0.074,2.589,0.190
0.438,0.074,2.594,0.192
0.435,0.075,2.590,0.194
0.432,0.075,2.589,0.195
0.429,0.077,2.593,0.199
0.426,0.078,2.595,0.202
0.423,0.079,2.589,0.204
0.420,0.081,2.593,0.209
0.417,0.082,2.590,0.213
0.414,0.085,2.592,0.220
0.411,0.088,2.593,0.228
0.408,0.092,2.593,0.237
0.405,0.096,2.596,0.250
0.402,0.103,2.593,0.267
0.399,0.113,2.592,0.293
0.396,0.127,2.594,0.330
0.393,0.152,2.590,0.395
0.390,0.207,2.593,0.536
0.387,0.372,2.586,0.962
0.384,0.507,2.333,1.182
0.381,0.544,1.967,1.070
0.378,0.567,1.606,0.911
0.375,0.581,1.305,0.759
0.372,0.591,1.061,0.627
0.369,0.599,0.856,0.513
0.366,0.606,0.665,0.403
0.363,0.611,0.524,0.320
0.360,0.614,0.411,0.252
0.357,0.617,0.311,0.192
0.354,0.619,0.245,0.152
0.351,0.620,0.188,0.116
0.348,0.622,0.144,0.090
0.345,0.622,0.108,0.067
0.342,0.623,0.084,0.052
0.339,0.623,0.064,0.040
0.336,0.624,0.049,0.030
0.333,0.624,0.040,0.025
0.330,0.624,0.032,0.020
0.327,0.624,0.025,0.016
0.324,0.624,0.020,0.012
0.321,0.624,0.019,0.012
0.318,0.624,0.016,0.010
0.315,0.624,0.015,0.009
0.312,0.624,0.016,0.010
0.309,0.624,0.016,0.010
0.306,0.624,0.015,0.009
0.303,0.624,0.015,0.009
0.300,0.624,0.015,0.009
TERMINATE SCAN MODE
