SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.643,0.018,0.011
0.303,0.644,0.016,0.010
0.306,0.644,0.015,0.010
0.309,0.644,0.015,0.010
0.312,0.643,0.016,0.011
0.315,0.643,0.015,0.010
0.318,0.643,0.017,0.011
0.321,0.642,0.019,0.012
0.324,0.642,0.022,0.014
0.327,0.641,0.028,0.018
0.330,0.641,0.033,0.021
0.333,0.641,0.040,0.025
0.336,0.640,0.057,0.036
0.339,0.639,0.075,0.048
0.342,0.638,0.105,0.067
0.345,0.637,0.136,0.087
0.348,0.636,0.178,0.113
0.351,0.634,0.222,0.141
0.354,0.632,0.274,0.173
0.357,0.631,0.317,0.200
0.360,0.627,0.436,0.273
0.363,0.623,0.568,0.354
0.366,0.618,0.722,0.446
0.369,0.610,0.948,0.578
0.372,0.596,1.301,0.775
0.375,0.587,1.492,0.876
0.378,0.570,1.799,1.026
0.381,0.533,2.178,1.161
0.384,0.469,2.392,1.122
0.387,0.401,2.545,1.021
0.390,0.217,2.576,0.559
0.393,0.154,2.578,0.397
0.396,0.128,2.579,0.329
0.399,0.110,2.577,0.284
0.402,0.101,2.579,0.260
0.405,0.097,2.576,0.249
0.408,0.093,2.580,0.240
0.411,0.089,2.581,0.231
0.414,0.088,2.579,0.227
0.417,0.086,2.581,0.221
0.420,0.083,2.580,0.215
0.423,0.081,2.578,0.210
0.426,0.080,2.582,0.208
0.429,0.079,2.576,0.203
0.432,0.078,2.576,0.201
0.435,0.078,2.575,0.200
0.438,0.077,2.569,0.198
0.441,0.076,2.575,0.196
0.444,0.076,2.570,0.195
0.447,0.075,2.570,0.194
0.450,0.075,2.576,0.193
0.450,0.076,2.577,0.195
0.447,0.077,2.577,0.199
0.444,0.079,2.578,0.203
0.441,0.080,2.575,0.206
0.438,0.082,2.576,0.210
0.435,0.083,2.578,0.215
0.432,0.085,2.577,0.220
0.429,0.089,2.583,0.229
0.426,0.090,2.577,0.232
0.423,0.093,2.578,0.241
0.420,0.099,2.577,0.255
0.417,0.102,2.573,0.263
0.414,0.109,2.577,0.281
0.411,0.122,2.574,0.313
0.408,0.151,2.570,0.387
0.405,0.196,2.571,0.503
0.402,0.344,2.557,0.880
0.399,0.468,2.396,1.121
0.396,0.534,2.141,1.143
0.393,0.561,1.802,1.012
0.390,0.579,1.469,0.850
0.387,0.588,1.265,0.744
0.384,0.599,0.981,0.588
0.381,0.606,0.776,0.470
0.378,0.612,0.573,0.351
0.375,0.616,0.444,0.274
0.372,0.620,0.329,0.204
0.369,0.620,0.286,0.177
0.366,0.622,0.221,0.137
0.363,0.623,0.179,0.112
0.360,0.624,0.151,0.094
0.357,0.625,0.110,0.069
0.354,0.625,0.082,0.051
0.351,0.626,0.063,0.040
0.348,0.626,0.048,0.030
0.345,0.626,0.032,0.020
0.342,0.626,0.028,0.017
0.339,0.626,0.026,0.016
0.336,0.626,0.022,0.014
0.333,0.626,0.019,0.012
0.330,0.626,0.017,0.011
0.327,0.626,0.015,0.010
0.324,0.626,0.015,0.010
0.321,0.626,0.016,0.010
0.318,0.625,0.017,0.011
0.315,0.625,0.015,0.009
0.312,0.625,0.015,0.009
0.309,0.625,0.015,0.009
0.306,0.625,0.016,0.010
0.303,0.625,0.016,0.010
0.300,0.624,0.015,0.009
TERMINATE SCAN MODE
