SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.638,0.015,0.010
0.303,0.638,0.016,0.010
0.306,0.637,0.016,0.010
0.309,0.637,0.015,0.010
0.312,0.637,0.016,0.010
0.315,0.637,0.016,0.010
0.318,0.637,0.015,0.010
0.321,0.636,0.019,0.012
0.324,0.636,0.021,0.013
0.327,0.636,0.026,0.016
0.330,0.635,0.032,0.020
0.333,0.635,0.041,0.026
0.336,0.634,0.049,0.031
0.339,0.634,0.066,0.042
0.342,0.633,0.083,0.053
0.345,0.632,0.108,0.068
0.348,0.631,0.146,0.092
0.351,0.629,0.188,0.118
0.354,0.627,0.244,0.153
0.357,0.625,0.313,0.196
0.360,0.622,0.411,0.256
0.363,0.618,0.526,0.325
0.366,0.613,0.662,0.406
0.369,0.606,0.852,0.517
0.372,0.598,1.059,0.633
0.375,0.587,1.314,0.771
0.378,0.572,1.618,0.925
0.381,0.547,1.998,1.092
0.384,0.503,2.362,1.188
0.387,0.336,2.561,0.859
0.390,0.193,2.565,0.496
0.393,0.146,2.565,0.374
0.396,0.124,2.569,0.318
0.399,0.110,2.565,0.283
0.402,0.101,2.565,0.259
0.405,0.095,2.566,0.243
0.408,0.090,2.565,0.232
0.411,0.087,2.569,0.223
0.414,0.084,2.567,0.215
0.417,0.082,2.566,0.209
0.420,0.080,2.568,0.204
0.423,0.078,2.566,0.200
0.426,0.077,2.569,0.197
0.429,0.076,2.568,0.194
0.432,0.075,2.565,0.193
0.435,0.074,2.571,0.191
0.438,0.073,2.569,0.189
0.441,0.073,2.571,0.187
0.444,0.072,2.566,0.185
0.447,0.072,2.563,0.184
0.450,0.071,2.566,0.183
0.450,0.071,2.560,0.183
0.447,0.072,2.564,0.184
0.444,0.072,2.564,0.185
0.441,0.073,2.559,0.187
0.438,0.073,2.563,0.188
0.435,0.074,2.566,0.190
0.432,0.075,2.561,0.192
0.429,0.076,2.563,0.194
0.426,0.077,2.562,0.197
0.423,0.078,2.562,0.200
0.420,0.080,2.566,0.205
0.417,0.082,2.560,0.209
0.414,0.084,2.566,0.216
0.411,0.087,2.564,0.223
0.408,0.091,2.566,0.232
0.405,0.095,2.566,0.244
0.402,0.101,2.560,0.259
0.399,0.111,2.566,0.285
0.396,0.125,2.563,0.320
0.393,0.149,2.561,0.382
0.390,0.202,2.561,0.516
0.387,0.356,2.552,0.908
0.384,0.503,2.336,1.176
0.381,0.543,1.970,1.071
0.378,0.567,1.605,0.910
0.375,0.582,1.306,0.760
0.372,0.592,1.059,0.627
0.369,0.600,0.853,0.512
0.366,0.607,0.663,0.402
0.363,0.612,0.524,0.320
0.360,0.616,0.413,0.254
0.357,0.618,0.315,0.195
0.354,0.621,0.247,0.153
0.351,0.622,0.190,0.118
0.348,0.624,0.145,0.091
0.345,0.625,0.110,0.069
0.342,0.625,0.083,0.052
0.339,0.626,0.066,0.041
0.336,0.626,0.049,0.031
0.333,0.626,0.041,0.026
0.330,0.626,0.029,0.018
0.327,0.627,0.025,0.016
0.324,0.627,0.024,0.015
0.321,0.627,0.018,0.012
0.318,0.627,0.015,0.010
0.315,0.627,0.016,0.010
0.312,0.627,0.016,0.010
0.309,0.626,0.015,0.009
0.306,0.627,0.017,0.011
0.303,0.626,0.015,0.009
0.300,0.626,0.017,0.010
TERMINATE SCAN MODE
