SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.635,0.015,0.009
0.303,0.635,0.015,0.010
0.306,0.635,0.017,0.011
0.309,0.635,0.015,0.010
0.312,0.634,0.016,0.010
0.315,0.634,0.018,0.011
0.318,0.634,0.015,0.010
0.321,0.634,0.018,0.011
0.324,0.633,0.021,0.013
0.327,0.633,0.026,0.017
0.330,0.633,0.031,0.019
0.333,0.632,0.038,0.024
0.336,0.632,0.048,0.030
0.339,0.631,0.064,0.040
0.342,0.630,0.084,0.053
0.345,0.630,0.107,0.067
0.348,0.628,0.143,0.090
0.351,0.627,0.187,0.117
0.354,0.626,0.243,0.152
0.357,0.623,0.313,0.195
0.360,0.620,0.411,0.255
0.363,0.616,0.521,0.321
0.366,0.611,0.656,0.401
0.369,0.604,0.843,0.510
0.372,0.596,1.056,0.629
0.375,0.586,1.303,0.763
0.378,0.570,1.601,0.913
0.381,0.545,1.965,1.072
0.384,0.500,2.324,1.162
0.387,0.316,2.487,0.786
0.390,0.188,2.495,0.468
0.393,0.144,2.496,0.359
0.396,0.122,2.498,0.304
0.399,0.109,2.502,0.273
0.402,0.100,2.502,0.251
0.405,0.094,2.504,0.236
0.408,0.090,2.501,0.225
0.411,0.086,2.504,0.215
0.414,0.084,2.500,0.209
0.417,0.081,2.497,0.202
0.420,0.079,2.497,0.198
0.423,0.078,2.501,0.195
0.426,0.077,2.501,0.192
0.429,0.076,2.500,0.189
0.432,0.075,2.500,0.187
0.435,0.074,2.496,0.184
0.438,0.073,2.500,0.183
0.441,0.073,2.500,0.182
0.444,0.072,2.498,0.180
0.447,0.072,2.500,0.179
0.450,0.071,2.499,0.178
0.450,0.071,2.501,0.179
0.447,0.072,2.502,0.180
0.444,0.072,2.499,0.180
0.441,0.073,2.503,0.182
0.438,0.073,2.501,0.183
0.435,0.074,2.498,0.184
0.432,0.075,2.498,0.186
0.429,0.076,2.496,0.189
0.426,0.077,2.500,0.192
0.423,0.078,2.497,0.195
0.420,0.079,2.490,0.197
0.417,0.081,2.495,0.202
0.414,0.084,2.497,0.209
0.411,0.086,2.495,0.215
0.408,0.090,2.499,0.225
0.405,0.094,2.497,0.236
0.402,0.101,2.498,0.251
0.399,0.110,2.497,0.275
0.396,0.123,2.495,0.307
0.393,0.147,2.497,0.367
0.390,0.195,2.495,0.486
0.387,0.341,2.489,0.849
0.384,0.503,2.299,1.156
0.381,0.543,1.946,1.057
0.378,0.567,1.583,0.897
0.375,0.581,1.293,0.751
0.372,0.591,1.050,0.621
0.369,0.599,0.845,0.506
0.366,0.605,0.657,0.398
0.363,0.610,0.527,0.321
0.360,0.613,0.408,0.250
0.357,0.617,0.314,0.194
0.354,0.619,0.242,0.150
0.351,0.620,0.190,0.118
0.348,0.622,0.143,0.089
0.345,0.622,0.107,0.066
0.342,0.623,0.082,0.051
0.339,0.624,0.065,0.041
0.336,0.624,0.050,0.031
0.333,0.624,0.037,0.023
0.330,0.625,0.032,0.020
0.327,0.625,0.025,0.015
0.324,0.625,0.021,0.013
0.321,0.625,0.018,0.011
0.318,0.625,0.016,0.010
0.315,0.625,0.018,0.011
0.312,0.625,0.015,0.010
0.309,0.625,0.015,0.010
0.306,0.625,0.016,0.010
0.303,0.625,0.015,0.009
0.300,0.625,0.017,0.010
TERMINATE SCAN MODE
