SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.646,0.018,0.011
0.303,0.646,0.015,0.010
0.306,0.646,0.015,0.010
0.309,0.646,0.015,0.010
0.312,0.645,0.016,0.011
0.315,0.645,0.016,0.010
0.318,0.645,0.017,0.011
0.321,0.645,0.018,0.012
0.324,0.645,0.021,0.013
0.327,0.644,0.025,0.016
0.330,0.644,0.031,0.020
0.333,0.644,0.039,0.025
0.336,0.643,0.050,0.032
0.339,0.642,0.069,0.044
0.342,0.642,0.087,0.056
0.345,0.641,0.114,0.073
0.348,0.640,0.143,0.092
0.351,0.638,0.191,0.122
0.354,0.637,0.244,0.155
0.357,0.634,0.316,0.200
0.360,0.631,0.415,0.262
0.363,0.627,0.525,0.329
0.366,0.623,0.669,0.416
0.369,0.616,0.856,0.527
0.372,0.608,1.068,0.649
0.375,0.598,1.305,0.780
0.378,0.583,1.616,0.942
0.381,0.560,1.977,1.107
0.384,0.516,2.339,1.207
0.387,0.346,2.540,0.880
0.390,0.199,2.538,0.504
0.393,0.149,2.542,0.379
0.396,0.126,2.543,0.321
0.399,0.113,2.545,0.287
0.402,0.103,2.546,0.263
0.405,0.097,2.539,0.247
0.408,0.092,2.539,0.235
0.411,0.089,2.541,0.226
0.414,0.086,2.538,0.218
0.417,0.084,2.541,0.212
0.420,0.082,2.541,0.208
0.423,0.080,2.535,0.203
0.426,0.079,2.542,0.201
0.429,0.078,2.541,0.198
0.432,0.077,2.544,0.196
0.435,0.076,2.541,0.194
0.438,0.076,2.542,0.192
0.441,0.075,2.545,0.191
0.444,0.075,2.539,0.190
0.447,0.074,2.541,0.188
0.450,0.073,2.541,0.187
0.450,0.073,2.539,0.187
0.447,0.074,2.541,0.188
0.444,0.074,2.537,0.189
0.441,0.075,2.539,0.190
0.438,0.075,2.541,0.192
0.435,0.076,2.538,0.193
0.432,0.077,2.539,0.196
0.429,0.078,2.541,0.199
0.426,0.079,2.537,0.201
0.423,0.081,2.541,0.205
0.420,0.082,2.537,0.209
0.417,0.084,2.540,0.213
0.414,0.086,2.538,0.219
0.411,0.089,2.537,0.226
0.408,0.093,2.536,0.235
0.405,0.098,2.535,0.249
0.402,0.105,2.531,0.266
0.399,0.116,2.534,0.293
0.396,0.131,2.538,0.331
0.393,0.157,2.535,0.397
0.390,0.227,2.538,0.577
0.387,0.393,2.520,0.991
0.384,0.532,2.226,1.185
0.381,0.563,1.873,1.055
0.378,0.585,1.504,0.880
0.375,0.599,1.192,0.714
0.372,0.607,0.995,0.604
0.369,0.614,0.809,0.497
0.366,0.620,0.641,0.397
0.363,0.624,0.503,0.314
0.360,0.627,0.394,0.247
0.357,0.630,0.289,0.182
0.354,0.633,0.236,0.149
0.351,0.634,0.182,0.115
0.348,0.635,0.140,0.089
0.345,0.636,0.108,0.069
0.342,0.637,0.079,0.050
0.339,0.637,0.062,0.040
0.336,0.637,0.050,0.032
0.333,0.637,0.037,0.023
0.330,0.638,0.030,0.019
0.327,0.638,0.025,0.016
0.324,0.638,0.020,0.013
0.321,0.638,0.018,0.011
0.318,0.638,0.017,0.011
0.315,0.638,0.017,0.011
0.312,0.638,0.017,0.011
0.309,0.638,0.015,0.009
0.306,0.638,0.015,0.010
0.303,0.638,0.015,0.010
0.300,0.638,0.016,0.010
TERMINATE SCAN MODE
