SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.692,0.015,0.010
0.303,0.692,0.017,0.012
0.306,0.692,0.015,0.010
0.309,0.691,0.015,0.010
0.312,0.691,0.015,0.011
0.315,0.691,0.018,0.012
0.318,0.691,0.024,0.017
0.321,0.690,0.027,0.018
0.324,0.690,0.036,0.025
0.327,0.689,0.049,0.034
0.330,0.689,0.049,0.034
0.333,0.688,0.068,0.047
0.336,0.687,0.092,0.063
0.339,0.686,0.136,0.093
0.342,0.683,0.225,0.153
0.345,0.678,0.339,0.230
0.348,0.672,0.482,0.324
0.351,0.666,0.636,0.424
0.354,0.659,0.811,0.534
0.357,0.656,0.859,0.563
0.360,0.643,1.120,0.721
0.363,0.627,1.390,0.871
0.366,0.604,1.689,1.019
0.369,0.547,2.125,1.162
0.372,0.306,2.501,0.766
0.375,0.209,2.531,0.529
0.378,0.156,2.546,0.398
0.381,0.131,2.548,0.335
0.384,0.123,2.550,0.313
0.387,0.119,2.550,0.304
0.390,0.111,2.551,0.283
0.393,0.107,2.555,0.273
0.396,0.103,2.555,0.262
0.399,0.099,2.557,0.254
0.402,0.096,2.555,0.245
0.405,0.094,2.553,0.241
0.408,0.093,2.555,0.239
0.411,0.092,2.554,0.236
0.414,0.092,2.554,0.235
0.417,0.091,2.555,0.234
0.420,0.091,2.551,0.231
0.423,0.090,2.556,0.231
0.426,0.090,2.557,0.229
0.429,0.089,2.552,0.227
0.432,0.089,2.557,0.226
0.435,0.088,2.552,0.225
0.438,0.088,2.558,0.226
0.441,0.088,2.559,0.225
0.444,0.088,2.556,0.224
0.447,0.088,2.562,0.225
0.450,0.087,2.554,0.223
0.450,0.088,2.554,0.224
0.447,0.089,2.555,0.226
0.444,0.090,2.551,0.229
0.441,0.092,2.555,0.236
0.438,0.099,2.551,0.251
0.435,0.114,2.546,0.291
0.432,0.265,2.510,0.665
0.429,0.631,1.282,0.809
0.426,0.671,0.432,0.290
0.423,0.682,0.128,0.087
0.420,0.686,0.033,0.023
0.417,0.686,0.016,0.011
0.414,0.686,0.015,0.010
0.411,0.686,0.016,0.011
0.408,0.686,0.016,0.011
0.405,0.686,0.015,0.010
0.402,0.686,0.015,0.010
0.399,0.686,0.015,0.010
0.396,0.686,0.016,0.011
0.393,0.686,0.015,0.010
0.390,0.686,0.015,0.010
0.387,0.686,0.015,0.010
0.384,0.686,0.015,0.010
0.381,0.686,0.015,0.010
0.378,0.686,0.016,0.011
0.375,0.686,0.015,0.010
0.372,0.685,0.015,0.010
0.369,0.685,0.017,0.011
0.366,0.685,0.015,0.010
0.363,0.685,0.015,0.010
0.360,0.685,0.018,0.012
0.357,0.685,0.016,0.011
0.354,0.685,0.017,0.012
0.351,0.685,0.015,0.011
0.348,0.685,0.015,0.010
0.345,0.685,0.017,0.011
0.342,0.685,0.015,0.010
0.339,0.685,0.015,0.010
0.336,0.685,0.015,0.010
0.333,0.685,0.015,0.010
0.330,0.685,0.016,0.011
0.327,0.685,0.016,0.011
0.324,0.685,0.016,0.011
0.321,0.685,0.016,0.011
0.318,0.685,0.015,0.010
0.315,0.685,0.015,0.011
0.312,0.684,0.015,0.010
0.309,0.684,0.016,0.011
0.306,0.685,0.015,0.010
0.303,0.684,0.015,0.010
0.300,0.685,0.015,0.010
TERMINATE SCAN MODE
