SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.703,0.015,0.011
0.303,0.703,0.016,0.011
0.306,0.703,0.017,0.012
0.309,0.702,0.016,0.011
0.312,0.702,0.015,0.011
0.315,0.702,0.017,0.012
0.318,0.701,0.017,0.012
0.321,0.701,0.020,0.014
0.324,0.701,0.024,0.017
0.327,0.700,0.027,0.019
0.330,0.700,0.032,0.023
0.333,0.700,0.041,0.029
0.336,0.699,0.054,0.037
0.339,0.698,0.074,0.052
0.342,0.697,0.101,0.070
0.345,0.696,0.127,0.088
0.348,0.695,0.171,0.119
0.351,0.693,0.214,0.148
0.354,0.691,0.271,0.187
0.357,0.689,0.312,0.215
0.360,0.684,0.434,0.297
0.363,0.680,0.560,0.380
0.366,0.674,0.711,0.479
0.369,0.665,0.927,0.616
0.372,0.648,1.251,0.811
0.375,0.638,1.427,0.910
0.378,0.617,1.715,1.059
0.381,0.574,2.083,1.196
0.384,0.506,2.315,1.171
0.387,0.422,2.497,1.054
0.390,0.232,2.569,0.595
0.393,0.164,2.577,0.422
0.396,0.135,2.583,0.347
0.399,0.116,2.578,0.299
0.402,0.107,2.586,0.276
0.405,0.102,2.586,0.265
0.408,0.098,2.585,0.253
0.411,0.094,2.583,0.243
0.414,0.092,2.583,0.238
0.417,0.090,2.583,0.231
0.420,0.088,2.583,0.226
0.423,0.086,2.583,0.221
0.426,0.085,2.586,0.219
0.429,0.083,2.587,0.215
0.432,0.082,2.587,0.213
0.435,0.082,2.591,0.212
0.438,0.081,2.588,0.210
0.441,0.081,2.589,0.209
0.444,0.080,2.589,0.208
0.447,0.080,2.586,0.206
0.450,0.079,2.586,0.205
0.450,0.080,2.587,0.206
0.447,0.081,2.589,0.210
0.444,0.082,2.592,0.213
0.441,0.084,2.586,0.216
0.438,0.085,2.589,0.221
0.435,0.086,2.588,0.224
0.432,0.088,2.584,0.228
0.429,0.091,2.588,0.235
0.426,0.092,2.582,0.238
0.423,0.095,2.585,0.246
0.420,0.099,2.582,0.255
0.417,0.102,2.580,0.263
0.414,0.108,2.584,0.280
0.411,0.119,2.578,0.307
0.408,0.137,2.577,0.353
0.405,0.160,2.576,0.412
0.402,0.228,2.564,0.585
0.399,0.344,2.529,0.869
0.396,0.463,2.418,1.119
0.393,0.565,2.130,1.204
0.390,0.606,1.770,1.073
0.387,0.626,1.512,0.946
0.384,0.645,1.178,0.760
0.381,0.655,0.969,0.635
0.378,0.664,0.757,0.503
0.375,0.671,0.583,0.391
0.372,0.676,0.448,0.303
0.369,0.678,0.380,0.258
0.366,0.681,0.290,0.198
0.363,0.683,0.230,0.157
0.360,0.684,0.190,0.130
0.357,0.686,0.146,0.100
0.354,0.687,0.110,0.075
0.351,0.687,0.089,0.061
0.348,0.688,0.068,0.047
0.345,0.688,0.057,0.039
0.342,0.688,0.049,0.034
0.339,0.688,0.042,0.029
0.336,0.689,0.031,0.022
0.333,0.689,0.026,0.018
0.330,0.689,0.023,0.016
0.327,0.689,0.017,0.012
0.324,0.689,0.016,0.011
0.321,0.689,0.015,0.010
0.318,0.689,0.015,0.011
0.315,0.689,0.015,0.010
0.312,0.689,0.015,0.010
0.309,0.689,0.015,0.010
0.306,0.688,0.015,0.011
0.303,0.689,0.015,0.010
0.300,0.688,0.017,0.012
TERMINATE SCAN MODE
