SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.654,0.016,0.010
0.303,0.654,0.015,0.010
0.306,0.654,0.016,0.011
0.309,0.654,0.015,0.010
0.312,0.654,0.015,0.010
0.315,0.653,0.018,0.011
0.318,0.653,0.018,0.012
0.321,0.653,0.021,0.013
0.324,0.653,0.024,0.016
0.327,0.653,0.026,0.017
0.330,0.652,0.033,0.021
0.333,0.651,0.040,0.026
0.336,0.650,0.056,0.036
0.339,0.649,0.073,0.047
0.342,0.647,0.107,0.069
0.345,0.645,0.131,0.085
0.348,0.641,0.181,0.116
0.351,0.638,0.215,0.137
0.354,0.633,0.275,0.174
0.357,0.630,0.301,0.190
0.360,0.616,0.423,0.260
0.363,0.580,0.547,0.317
0.366,0.481,0.642,0.309
0.369,0.294,0.700,0.205
0.372,0.093,0.706,0.065
0.375,0.074,0.704,0.052
0.378,0.057,0.703,0.040
0.381,0.048,0.702,0.034
0.384,0.044,0.705,0.031
0.387,0.042,0.708,0.030
0.390,0.035,0.703,0.025
0.393,0.033,0.704,0.023
0.396,0.031,0.704,0.022
0.399,0.029,0.706,0.020
0.402,0.027,0.706,0.019
0.405,0.027,0.706,0.019
0.408,0.026,0.707,0.019
0.411,0.026,0.707,0.018
0.414,0.026,0.706,0.018
0.417,0.025,0.704,0.018
0.420,0.025,0.709,0.017
0.423,0.024,0.708,0.017
0.426,0.024,0.707,0.017
0.429,0.024,0.707,0.017
0.432,0.023,0.708,0.017
0.435,0.023,0.708,0.017
0.438,0.023,0.708,0.016
0.441,0.023,0.708,0.016
0.444,0.023,0.708,0.016
0.447,0.023,0.709,0.016
0.450,0.023,0.708,0.016
0.450,0.023,0.712,0.016
0.447,0.024,0.709,0.017
0.444,0.024,0.710,0.017
0.441,0.026,0.708,0.018
0.438,0.028,0.711,0.020
0.435,0.032,0.709,0.023
0.432,0.042,0.707,0.030
0.429,0.078,0.706,0.055
0.426,0.153,0.710,0.109
0.423,0.326,0.704,0.230
0.420,0.484,0.651,0.315
0.417,0.491,0.597,0.293
0.414,0.590,0.543,0.321
0.411,0.628,0.316,0.198
0.408,0.639,0.182,0.116
0.405,0.643,0.134,0.086
0.402,0.648,0.063,0.041
0.399,0.648,0.049,0.032
0.396,0.649,0.038,0.025
0.393,0.650,0.026,0.017
0.390,0.650,0.022,0.014
0.387,0.650,0.023,0.015
0.384,0.650,0.019,0.012
0.381,0.651,0.018,0.012
0.378,0.650,0.015,0.010
0.375,0.651,0.016,0.011
0.372,0.651,0.015,0.010
0.369,0.651,0.015,0.010
0.366,0.651,0.015,0.010
0.363,0.651,0.015,0.010
0.360,0.651,0.015,0.010
0.357,0.651,0.015,0.010
0.354,0.651,0.015,0.010
0.351,0.651,0.015,0.010
0.348,0.651,0.016,0.010
0.345,0.650,0.016,0.010
0.342,0.650,0.015,0.009
0.339,0.650,0.015,0.010
0.336,0.650,0.015,0.010
0.333,0.650,0.017,0.011
0.330,0.650,0.017,0.011
0.327,0.650,0.017,0.011
0.324,0.650,0.015,0.010
0.321,0.650,0.018,0.012
0.318,0.650,0.015,0.010
0.315,0.650,0.015,0.009
0.312,0.650,0.015,0.010
0.309,0.650,0.015,0.010
0.306,0.650,0.015,0.009
0.303,0.650,0.016,0.010
0.300,0.650,0.017,0.011
TERMINATE SCAN MODE
