SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.710,0.015,0.011
0.303,0.710,0.015,0.011
0.306,0.710,0.015,0.011
0.309,0.710,0.015,0.011
0.312,0.709,0.015,0.011
0.315,0.709,0.015,0.011
0.318,0.709,0.016,0.011
0.321,0.708,0.017,0.012
0.324,0.708,0.020,0.014
0.327,0.708,0.026,0.018
0.330,0.707,0.031,0.022
0.333,0.707,0.037,0.026
0.336,0.706,0.048,0.034
0.339,0.705,0.062,0.044
0.342,0.705,0.078,0.055
0.345,0.704,0.103,0.073
0.348,0.703,0.141,0.099
0.351,0.701,0.180,0.126
0.354,0.699,0.235,0.165
0.357,0.697,0.302,0.211
0.360,0.693,0.393,0.273
0.363,0.689,0.501,0.345
0.366,0.684,0.637,0.436
0.369,0.677,0.809,0.548
0.372,0.669,1.006,0.673
0.375,0.657,1.244,0.817
0.378,0.640,1.530,0.979
0.381,0.613,1.870,1.147
0.384,0.566,2.216,1.254
0.387,0.421,2.482,1.045
0.390,0.235,2.516,0.592
0.393,0.168,2.517,0.422
0.396,0.139,2.519,0.349
0.399,0.123,2.520,0.309
0.402,0.112,2.518,0.282
0.405,0.105,2.524,0.265
0.408,0.100,2.519,0.252
0.411,0.096,2.520,0.241
0.414,0.093,2.521,0.234
0.417,0.090,2.521,0.228
0.420,0.089,2.522,0.223
0.423,0.087,2.521,0.219
0.426,0.085,2.520,0.215
0.429,0.085,2.523,0.213
0.432,0.083,2.519,0.210
0.435,0.083,2.521,0.208
0.438,0.082,2.521,0.207
0.441,0.081,2.521,0.205
0.444,0.081,2.528,0.204
0.447,0.080,2.523,0.202
0.450,0.080,2.521,0.201
0.450,0.080,2.520,0.201
0.447,0.080,2.517,0.202
0.444,0.081,2.520,0.203
0.441,0.081,2.519,0.204
0.438,0.082,2.519,0.206
0.435,0.083,2.523,0.209
0.432,0.083,2.521,0.210
0.429,0.084,2.522,0.213
0.426,0.086,2.524,0.216
0.423,0.087,2.522,0.219
0.420,0.089,2.527,0.224
0.417,0.091,2.526,0.230
0.414,0.093,2.521,0.235
0.411,0.096,2.525,0.243
0.408,0.100,2.520,0.252
0.405,0.105,2.521,0.266
0.402,0.112,2.520,0.283
0.399,0.123,2.518,0.310
0.396,0.140,2.517,0.354
0.393,0.172,2.513,0.432
0.390,0.245,2.511,0.615
0.387,0.442,2.463,1.089
0.384,0.566,2.189,1.239
0.381,0.610,1.853,1.131
0.378,0.636,1.519,0.966
0.375,0.652,1.242,0.810
0.372,0.664,1.011,0.671
0.369,0.672,0.815,0.548
0.366,0.679,0.640,0.434
0.363,0.684,0.504,0.345
0.360,0.688,0.397,0.273
0.357,0.691,0.302,0.209
0.354,0.693,0.237,0.164
0.351,0.695,0.181,0.126
0.348,0.696,0.139,0.097
0.345,0.697,0.103,0.072
0.342,0.698,0.083,0.058
0.339,0.698,0.062,0.044
0.336,0.699,0.047,0.033
0.333,0.699,0.038,0.027
0.330,0.700,0.030,0.021
0.327,0.700,0.025,0.017
0.324,0.700,0.021,0.014
0.321,0.700,0.017,0.012
0.318,0.700,0.016,0.011
0.315,0.700,0.015,0.010
0.312,0.700,0.017,0.012
0.309,0.700,0.016,0.011
0.306,0.700,0.016,0.011
0.303,0.700,0.016,0.011
0.300,0.700,0.015,0.011
TERMINATE SCAN MODE
