SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.705,0.015,0.011
0.303,0.704,0.015,0.011
0.306,0.704,0.016,0.011
0.309,0.704,0.017,0.012
0.312,0.704,0.016,0.011
0.315,0.704,0.020,0.014
0.318,0.703,0.023,0.016
0.321,0.703,0.030,0.021
0.324,0.702,0.032,0.023
0.327,0.702,0.047,0.033
0.330,0.701,0.052,0.036
0.333,0.700,0.068,0.048
0.336,0.699,0.104,0.073
0.339,0.697,0.143,0.100
0.342,0.695,0.210,0.146
0.345,0.692,0.285,0.198
0.348,0.688,0.394,0.271
0.351,0.683,0.527,0.360
0.354,0.674,0.734,0.495
0.357,0.673,0.766,0.516
0.360,0.663,0.979,0.649
0.363,0.648,1.266,0.820
0.366,0.625,1.568,0.979
0.369,0.573,1.929,1.106
0.372,0.410,2.370,0.972
0.375,0.342,2.456,0.840
0.378,0.233,2.541,0.591
0.381,0.158,2.559,0.403
0.384,0.137,2.558,0.352
0.387,0.122,2.559,0.312
0.390,0.104,2.561,0.266
0.393,0.099,2.560,0.252
0.396,0.094,2.565,0.242
0.399,0.089,2.560,0.228
0.402,0.086,2.562,0.219
0.405,0.084,2.563,0.215
0.408,0.082,2.556,0.209
0.411,0.081,2.560,0.207
0.414,0.080,2.561,0.205
0.417,0.079,2.556,0.202
0.420,0.078,2.559,0.201
0.423,0.078,2.556,0.198
0.426,0.077,2.553,0.196
0.429,0.076,2.554,0.195
0.432,0.076,2.550,0.193
0.435,0.075,2.554,0.192
0.438,0.075,2.551,0.192
0.441,0.075,2.551,0.191
0.444,0.075,2.554,0.191
0.447,0.074,2.555,0.190
0.450,0.074,2.556,0.190
0.450,0.075,2.556,0.191
0.447,0.076,2.552,0.194
0.444,0.078,2.555,0.199
0.441,0.082,2.552,0.210
0.438,0.094,2.552,0.240
0.435,0.146,2.551,0.372
0.432,0.532,2.052,1.091
0.429,0.669,0.751,0.503
0.426,0.688,0.252,0.173
0.423,0.694,0.079,0.055
0.420,0.696,0.024,0.016
0.417,0.696,0.016,0.011
0.414,0.696,0.016,0.011
0.411,0.696,0.015,0.011
0.408,0.696,0.017,0.012
0.405,0.696,0.017,0.012
0.402,0.696,0.016,0.011
0.399,0.696,0.015,0.011
0.396,0.696,0.015,0.011
0.393,0.696,0.015,0.010
0.390,0.696,0.015,0.010
0.387,0.696,0.015,0.011
0.384,0.695,0.015,0.010
0.381,0.695,0.016,0.011
0.378,0.695,0.016,0.011
0.375,0.696,0.015,0.011
0.372,0.695,0.015,0.010
0.369,0.695,0.017,0.012
0.366,0.695,0.015,0.011
0.363,0.695,0.015,0.010
0.360,0.695,0.017,0.012
0.357,0.695,0.015,0.010
0.354,0.695,0.015,0.010
0.351,0.695,0.016,0.011
0.348,0.695,0.016,0.011
0.345,0.695,0.016,0.011
0.342,0.695,0.015,0.010
0.339,0.695,0.015,0.010
0.336,0.695,0.017,0.012
0.333,0.695,0.015,0.011
0.330,0.695,0.016,0.011
0.327,0.695,0.015,0.011
0.324,0.695,0.017,0.012
0.321,0.695,0.015,0.010
0.318,0.694,0.015,0.010
0.315,0.695,0.015,0.011
0.312,0.694,0.015,0.011
0.309,0.694,0.015,0.010
0.306,0.694,0.015,0.011
0.303,0.694,0.016,0.011
0.300,0.694,0.015,0.010
TERMINATE SCAN MODE
