SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.609,0.088,0.054
0.303,0.663,0.016,0.010
0.306,0.663,0.016,0.011
0.309,0.663,0.016,0.011
0.312,0.663,0.017,0.011
0.315,0.663,0.017,0.011
0.318,0.663,0.018,0.012
0.321,0.663,0.020,0.013
0.324,0.662,0.023,0.015
0.327,0.662,0.027,0.018
0.330,0.662,0.032,0.021
0.333,0.661,0.045,0.030
0.336,0.660,0.056,0.037
0.339,0.658,0.075,0.049
0.342,0.656,0.113,0.074
0.345,0.655,0.128,0.084
0.348,0.652,0.166,0.108
0.351,0.648,0.214,0.139
0.354,0.640,0.292,0.187
0.357,0.640,0.287,0.184
0.360,0.624,0.415,0.259
0.363,0.580,0.538,0.312
0.366,0.490,0.635,0.311
0.369,0.334,0.715,0.239
0.372,0.175,0.739,0.129
0.375,0.123,0.740,0.091
0.378,0.077,0.738,0.057
0.381,0.055,0.740,0.041
0.384,0.052,0.740,0.038
0.387,0.045,0.739,0.033
0.390,0.038,0.738,0.028
0.393,0.036,0.740,0.027
0.396,0.034,0.741,0.025
0.399,0.032,0.743,0.023
0.402,0.030,0.742,0.022
0.405,0.030,0.742,0.022
0.408,0.029,0.743,0.021
0.411,0.028,0.743,0.021
0.414,0.028,0.746,0.021
0.417,0.027,0.742,0.020
0.420,0.026,0.741,0.019
0.423,0.026,0.741,0.019
0.426,0.025,0.741,0.019
0.429,0.025,0.737,0.019
0.432,0.025,0.741,0.018
0.435,0.025,0.741,0.018
0.438,0.025,0.739,0.018
0.441,0.024,0.739,0.018
0.444,0.024,0.740,0.018
0.447,0.024,0.738,0.018
0.450,0.024,0.739,0.018
0.450,0.024,0.740,0.018
0.447,0.024,0.740,0.018
0.444,0.025,0.737,0.018
0.441,0.025,0.737,0.018
0.438,0.025,0.738,0.018
0.435,0.025,0.738,0.019
0.432,0.026,0.740,0.019
0.429,0.026,0.742,0.019
0.426,0.026,0.742,0.020
0.423,0.027,0.739,0.020
0.420,0.028,0.740,0.020
0.417,0.028,0.743,0.021
0.414,0.029,0.741,0.021
0.411,0.030,0.741,0.022
0.408,0.032,0.741,0.023
0.405,0.034,0.743,0.025
0.402,0.036,0.740,0.027
0.399,0.040,0.739,0.030
0.396,0.043,0.740,0.032
0.393,0.047,0.739,0.035
0.390,0.052,0.741,0.039
0.387,0.058,0.740,0.043
0.384,0.097,0.741,0.072
0.381,0.147,0.742,0.109
0.378,0.250,0.735,0.183
0.375,0.394,0.699,0.276
0.372,0.540,0.583,0.315
0.369,0.598,0.518,0.310
0.366,0.627,0.389,0.244
0.363,0.636,0.308,0.196
0.360,0.641,0.253,0.162
0.357,0.648,0.185,0.120
0.354,0.652,0.132,0.086
0.351,0.654,0.100,0.066
0.348,0.655,0.080,0.053
0.345,0.657,0.048,0.032
0.342,0.657,0.044,0.029
0.339,0.658,0.039,0.025
0.336,0.658,0.029,0.019
0.333,0.659,0.023,0.015
0.330,0.659,0.022,0.015
0.327,0.659,0.018,0.012
0.324,0.659,0.016,0.011
0.321,0.659,0.015,0.010
0.318,0.660,0.017,0.011
0.315,0.659,0.017,0.011
0.312,0.660,0.016,0.010
0.309,0.659,0.015,0.010
0.306,0.659,0.015,0.010
0.303,0.659,0.017,0.011
0.300,0.659,0.015,0.010
TERMINATE SCAN MODE
