SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.702,0.015,0.010
0.303,0.701,0.015,0.011
0.306,0.701,0.015,0.011
0.309,0.701,0.015,0.010
0.312,0.701,0.015,0.010
0.315,0.700,0.016,0.011
0.318,0.700,0.016,0.011
0.321,0.700,0.015,0.010
0.324,0.700,0.016,0.011
0.327,0.700,0.015,0.011
0.330,0.700,0.017,0.012
0.333,0.699,0.017,0.012
0.336,0.699,0.016,0.011
0.339,0.699,0.015,0.011
0.342,0.699,0.015,0.011
0.345,0.699,0.015,0.010
0.348,0.698,0.015,0.011
0.351,0.698,0.015,0.010
0.354,0.698,0.016,0.011
0.357,0.698,0.015,0.011
0.360,0.698,0.017,0.012
0.363,0.697,0.016,0.011
0.366,0.697,0.016,0.011
0.369,0.697,0.020,0.014
0.372,0.697,0.027,0.019
0.375,0.696,0.037,0.026
0.378,0.696,0.050,0.035
0.381,0.695,0.072,0.050
0.384,0.694,0.101,0.070
0.387,0.692,0.139,0.096
0.390,0.691,0.184,0.127
0.393,0.688,0.256,0.176
0.396,0.685,0.368,0.252
0.399,0.680,0.521,0.354
0.402,0.669,0.795,0.532
0.405,0.655,1.101,0.721
0.408,0.642,1.325,0.851
0.411,0.598,1.750,1.047
0.414,0.550,1.959,1.077
0.417,0.481,2.186,1.051
0.420,0.369,2.364,0.871
0.423,0.219,2.495,0.546
0.426,0.155,2.508,0.389
0.429,0.116,2.514,0.293
0.432,0.101,2.519,0.255
0.435,0.094,2.521,0.238
0.438,0.089,2.516,0.224
0.441,0.085,2.520,0.214
0.444,0.084,2.518,0.211
0.447,0.081,2.520,0.205
0.450,0.079,2.523,0.200
0.450,0.082,2.519,0.207
0.447,0.100,2.521,0.252
0.444,0.187,2.501,0.469
0.441,0.600,1.754,1.052
0.438,0.673,0.657,0.442
0.435,0.688,0.227,0.156
0.432,0.692,0.091,0.063
0.429,0.693,0.033,0.023
0.426,0.694,0.019,0.013
0.423,0.694,0.015,0.011
0.420,0.694,0.016,0.011
0.417,0.694,0.015,0.011
0.414,0.694,0.018,0.012
0.411,0.694,0.016,0.011
0.408,0.694,0.015,0.010
0.405,0.694,0.016,0.011
0.402,0.693,0.016,0.011
0.399,0.693,0.015,0.010
0.396,0.693,0.015,0.011
0.393,0.693,0.016,0.011
0.390,0.693,0.015,0.011
0.387,0.693,0.015,0.010
0.384,0.693,0.016,0.011
0.381,0.693,0.015,0.010
0.378,0.693,0.015,0.011
0.375,0.693,0.016,0.011
0.372,0.693,0.015,0.010
0.369,0.693,0.015,0.010
0.366,0.693,0.016,0.011
0.363,0.693,0.016,0.011
0.360,0.693,0.017,0.012
0.357,0.693,0.016,0.011
0.354,0.693,0.016,0.011
0.351,0.693,0.016,0.011
0.348,0.692,0.017,0.012
0.345,0.692,0.015,0.010
0.342,0.693,0.016,0.011
0.339,0.692,0.015,0.011
0.336,0.692,0.016,0.011
0.333,0.692,0.015,0.011
0.330,0.692,0.015,0.010
0.327,0.692,0.015,0.011
0.324,0.692,0.017,0.012
0.321,0.692,0.015,0.010
0.318,0.692,0.017,0.012
0.315,0.692,0.015,0.010
0.312,0.692,0.015,0.011
0.309,0.692,0.015,0.011
0.306,0.692,0.015,0.011
0.303,0.692,0.016,0.011
0.300,0.692,0.015,0.010
TERMINATE SCAN MODE
