SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.727,0.015,0.011
0.303,0.727,0.015,0.011
0.306,0.726,0.015,0.011
0.309,0.726,0.015,0.011
0.312,0.726,0.015,0.011
0.315,0.726,0.016,0.012
0.318,0.726,0.015,0.011
0.321,0.725,0.015,0.011
0.324,0.725,0.018,0.013
0.327,0.725,0.020,0.015
0.330,0.724,0.025,0.018
0.333,0.724,0.029,0.021
0.336,0.723,0.038,0.028
0.339,0.723,0.050,0.036
0.342,0.722,0.063,0.046
0.345,0.722,0.082,0.059
0.348,0.721,0.108,0.078
0.351,0.720,0.144,0.104
0.354,0.718,0.185,0.133
0.357,0.716,0.246,0.176
0.360,0.714,0.324,0.231
0.363,0.711,0.415,0.295
0.366,0.707,0.533,0.377
0.369,0.702,0.687,0.482
0.372,0.695,0.862,0.600
0.375,0.687,1.073,0.737
0.378,0.676,1.336,0.903
0.381,0.658,1.663,1.095
0.384,0.631,2.007,1.267
0.387,0.562,2.366,1.329
0.390,0.310,2.473,0.767
0.393,0.194,2.473,0.480
0.396,0.148,2.475,0.367
0.399,0.126,2.480,0.313
0.402,0.112,2.477,0.278
0.405,0.104,2.481,0.258
0.408,0.098,2.485,0.244
0.411,0.093,2.477,0.231
0.414,0.090,2.488,0.224
0.417,0.087,2.481,0.216
0.420,0.085,2.481,0.211
0.423,0.083,2.488,0.207
0.426,0.082,2.485,0.203
0.429,0.080,2.487,0.200
0.432,0.079,2.488,0.198
0.435,0.078,2.486,0.195
0.438,0.078,2.488,0.194
0.441,0.077,2.488,0.192
0.444,0.077,2.489,0.191
0.447,0.076,2.487,0.189
0.450,0.076,2.482,0.188
0.450,0.076,2.484,0.188
0.447,0.076,2.481,0.189
0.444,0.076,2.482,0.190
0.441,0.077,2.487,0.192
0.438,0.078,2.484,0.194
0.435,0.079,2.485,0.195
0.432,0.079,2.487,0.197
0.429,0.080,2.485,0.200
0.426,0.082,2.487,0.204
0.423,0.083,2.486,0.207
0.420,0.085,2.485,0.211
0.417,0.087,2.489,0.218
0.414,0.090,2.489,0.224
0.411,0.094,2.486,0.233
0.408,0.099,2.489,0.246
0.405,0.105,2.487,0.260
0.402,0.114,2.488,0.283
0.399,0.128,2.489,0.319
0.396,0.152,2.485,0.379
0.393,0.205,2.488,0.510
0.390,0.335,2.479,0.830
0.387,0.572,2.332,1.334
0.384,0.628,1.977,1.242
0.381,0.653,1.646,1.074
0.378,0.669,1.330,0.890
0.375,0.680,1.075,0.731
0.372,0.688,0.864,0.595
0.369,0.694,0.689,0.478
0.366,0.699,0.532,0.372
0.363,0.703,0.417,0.293
0.360,0.705,0.323,0.228
0.357,0.708,0.246,0.174
0.354,0.709,0.188,0.133
0.351,0.710,0.146,0.104
0.348,0.711,0.112,0.080
0.345,0.712,0.085,0.060
0.342,0.712,0.064,0.046
0.339,0.713,0.050,0.036
0.336,0.713,0.037,0.027
0.333,0.713,0.030,0.021
0.330,0.713,0.026,0.018
0.327,0.713,0.020,0.014
0.324,0.713,0.018,0.013
0.321,0.713,0.016,0.011
0.318,0.713,0.018,0.013
0.315,0.713,0.016,0.011
0.312,0.713,0.016,0.012
0.309,0.712,0.015,0.010
0.306,0.712,0.015,0.011
0.303,0.712,0.015,0.011
0.300,0.712,0.015,0.011
TERMINATE SCAN MODE
