SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.674,0.019,0.013
0.303,0.676,0.015,0.010
0.306,0.676,0.015,0.010
0.309,0.676,0.017,0.011
0.312,0.676,0.017,0.012
0.315,0.676,0.018,0.012
0.318,0.676,0.020,0.014
0.321,0.676,0.021,0.014
0.324,0.675,0.024,0.016
0.327,0.675,0.027,0.018
0.330,0.674,0.035,0.024
0.333,0.674,0.041,0.027
0.336,0.672,0.056,0.037
0.339,0.671,0.075,0.050
0.342,0.668,0.114,0.076
0.345,0.666,0.148,0.099
0.348,0.663,0.177,0.118
0.351,0.660,0.212,0.140
0.354,0.655,0.263,0.172
0.357,0.650,0.302,0.196
0.360,0.630,0.431,0.272
0.363,0.585,0.541,0.316
0.366,0.481,0.629,0.303
0.369,0.345,0.701,0.242
0.372,0.168,0.736,0.123
0.375,0.118,0.740,0.087
0.378,0.083,0.742,0.061
0.381,0.059,0.743,0.043
0.384,0.051,0.742,0.038
0.387,0.045,0.742,0.034
0.390,0.038,0.742,0.028
0.393,0.036,0.741,0.027
0.396,0.034,0.743,0.025
0.399,0.032,0.742,0.024
0.402,0.031,0.743,0.023
0.405,0.030,0.741,0.022
0.408,0.029,0.743,0.021
0.411,0.028,0.743,0.021
0.414,0.028,0.743,0.021
0.417,0.027,0.744,0.020
0.420,0.027,0.743,0.020
0.423,0.026,0.742,0.020
0.426,0.026,0.744,0.019
0.429,0.026,0.743,0.019
0.432,0.025,0.745,0.019
0.435,0.025,0.744,0.019
0.438,0.025,0.745,0.019
0.441,0.025,0.745,0.019
0.444,0.025,0.746,0.019
0.447,0.025,0.745,0.018
0.450,0.024,0.744,0.018
0.450,0.025,0.743,0.018
0.447,0.025,0.740,0.018
0.444,0.025,0.744,0.019
0.441,0.026,0.743,0.019
0.438,0.026,0.741,0.019
0.435,0.026,0.744,0.020
0.432,0.027,0.743,0.020
0.429,0.029,0.744,0.021
0.426,0.029,0.743,0.022
0.423,0.030,0.742,0.022
0.420,0.031,0.743,0.023
0.417,0.032,0.744,0.024
0.414,0.033,0.742,0.024
0.411,0.036,0.744,0.026
0.408,0.041,0.742,0.030
0.405,0.042,0.744,0.031
0.402,0.045,0.744,0.034
0.399,0.045,0.743,0.034
0.396,0.049,0.744,0.036
0.393,0.056,0.742,0.042
0.390,0.088,0.740,0.065
0.387,0.185,0.737,0.136
0.384,0.299,0.712,0.213
0.381,0.436,0.682,0.297
0.378,0.573,0.566,0.324
0.375,0.611,0.493,0.301
0.372,0.652,0.283,0.184
0.369,0.657,0.234,0.153
0.366,0.664,0.144,0.096
0.363,0.667,0.109,0.073
0.360,0.668,0.094,0.063
0.357,0.669,0.073,0.049
0.354,0.671,0.050,0.033
0.351,0.672,0.038,0.026
0.348,0.672,0.032,0.022
0.345,0.673,0.021,0.014
0.342,0.673,0.020,0.013
0.339,0.673,0.017,0.011
0.336,0.674,0.015,0.010
0.333,0.674,0.015,0.010
0.330,0.674,0.016,0.011
0.327,0.674,0.017,0.012
0.324,0.674,0.017,0.011
0.321,0.674,0.017,0.012
0.318,0.674,0.015,0.010
0.315,0.674,0.015,0.010
0.312,0.674,0.015,0.010
0.309,0.674,0.015,0.010
0.306,0.674,0.017,0.012
0.303,0.674,0.015,0.010
0.300,0.674,0.015,0.010
TERMINATE SCAN MODE
