SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.704,0.015,0.011
0.303,0.703,0.017,0.012
0.306,0.703,0.015,0.011
0.309,0.702,0.015,0.011
0.312,0.702,0.015,0.011
0.315,0.702,0.017,0.012
0.318,0.702,0.016,0.011
0.321,0.702,0.019,0.013
0.324,0.701,0.022,0.015
0.327,0.701,0.026,0.018
0.330,0.700,0.032,0.022
0.333,0.700,0.038,0.027
0.336,0.699,0.049,0.035
0.339,0.699,0.068,0.047
0.342,0.698,0.085,0.059
0.345,0.697,0.111,0.077
0.348,0.696,0.146,0.102
0.351,0.694,0.190,0.132
0.354,0.692,0.244,0.169
0.357,0.690,0.315,0.217
0.360,0.686,0.413,0.284
0.363,0.683,0.533,0.364
0.366,0.678,0.669,0.453
0.369,0.670,0.854,0.572
0.372,0.662,1.065,0.705
0.375,0.651,1.318,0.858
0.378,0.634,1.616,1.024
0.381,0.607,1.988,1.207
0.384,0.557,2.363,1.315
0.387,0.373,2.567,0.957
0.390,0.210,2.574,0.542
0.393,0.154,2.577,0.398
0.396,0.129,2.578,0.333
0.399,0.115,2.575,0.296
0.402,0.105,2.577,0.272
0.405,0.099,2.574,0.255
0.408,0.094,2.578,0.243
0.411,0.090,2.574,0.232
0.414,0.087,2.574,0.224
0.417,0.085,2.578,0.219
0.420,0.083,2.579,0.215
0.423,0.081,2.577,0.210
0.426,0.081,2.575,0.207
0.429,0.079,2.573,0.204
0.432,0.078,2.578,0.201
0.435,0.077,2.578,0.199
0.438,0.077,2.577,0.198
0.441,0.076,2.581,0.196
0.444,0.076,2.581,0.195
0.447,0.075,2.577,0.194
0.450,0.075,2.572,0.192
0.450,0.075,2.570,0.192
0.447,0.075,2.575,0.193
0.444,0.076,2.573,0.194
0.441,0.076,2.571,0.196
0.438,0.077,2.571,0.197
0.435,0.077,2.571,0.199
0.432,0.078,2.570,0.200
0.429,0.079,2.572,0.204
0.426,0.080,2.571,0.206
0.423,0.082,2.573,0.210
0.420,0.083,2.572,0.214
0.417,0.085,2.575,0.219
0.414,0.088,2.572,0.225
0.411,0.090,2.577,0.233
0.408,0.094,2.573,0.243
0.405,0.100,2.575,0.256
0.402,0.106,2.574,0.273
0.399,0.116,2.573,0.299
0.396,0.131,2.574,0.337
0.393,0.159,2.568,0.407
0.390,0.220,2.567,0.564
0.387,0.400,2.557,1.022
0.384,0.560,2.326,1.303
0.381,0.605,1.969,1.190
0.378,0.631,1.604,1.012
0.375,0.646,1.310,0.847
0.372,0.657,1.067,0.701
0.369,0.665,0.861,0.573
0.366,0.673,0.674,0.454
0.363,0.677,0.533,0.361
0.360,0.681,0.419,0.285
0.357,0.684,0.318,0.217
0.354,0.686,0.248,0.171
0.351,0.688,0.189,0.130
0.348,0.689,0.147,0.101
0.345,0.691,0.112,0.077
0.342,0.691,0.084,0.058
0.339,0.692,0.067,0.047
0.336,0.692,0.051,0.035
0.333,0.693,0.039,0.027
0.330,0.693,0.033,0.023
0.327,0.693,0.025,0.017
0.324,0.693,0.021,0.014
0.321,0.693,0.018,0.012
0.318,0.693,0.016,0.011
0.315,0.693,0.015,0.011
0.312,0.693,0.015,0.010
0.309,0.693,0.015,0.011
0.306,0.693,0.015,0.010
0.303,0.693,0.015,0.011
0.300,0.693,0.015,0.010
TERMINATE SCAN MODE
