SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.707,0.015,0.011
0.303,0.706,0.016,0.011
0.306,0.706,0.016,0.011
0.309,0.706,0.015,0.011
0.312,0.705,0.015,0.011
0.315,0.705,0.018,0.012
0.318,0.705,0.016,0.011
0.321,0.704,0.018,0.013
0.324,0.704,0.021,0.015
0.327,0.704,0.025,0.017
0.330,0.703,0.033,0.023
0.333,0.703,0.038,0.027
0.336,0.702,0.049,0.034
0.339,0.702,0.065,0.046
0.342,0.701,0.086,0.060
0.345,0.700,0.109,0.076
0.348,0.698,0.145,0.102
0.351,0.697,0.188,0.131
0.354,0.695,0.242,0.168
0.357,0.692,0.310,0.215
0.360,0.689,0.406,0.280
0.363,0.685,0.517,0.354
0.366,0.679,0.654,0.445
0.369,0.672,0.833,0.559
0.372,0.663,1.032,0.684
0.375,0.651,1.269,0.826
0.378,0.633,1.553,0.983
0.381,0.603,1.892,1.141
0.384,0.545,2.230,1.216
0.387,0.364,2.419,0.881
0.390,0.217,2.456,0.533
0.393,0.163,2.477,0.403
0.396,0.137,2.477,0.339
0.399,0.123,2.480,0.304
0.402,0.112,2.480,0.278
0.405,0.106,2.480,0.262
0.408,0.101,2.483,0.250
0.411,0.097,2.480,0.240
0.414,0.094,2.483,0.234
0.417,0.092,2.483,0.228
0.420,0.090,2.482,0.223
0.423,0.088,2.480,0.218
0.426,0.087,2.478,0.215
0.429,0.086,2.476,0.212
0.432,0.085,2.478,0.210
0.435,0.084,2.477,0.208
0.438,0.083,2.480,0.206
0.441,0.083,2.473,0.205
0.444,0.082,2.477,0.203
0.447,0.082,2.481,0.203
0.450,0.081,2.479,0.201
0.450,0.081,2.482,0.202
0.447,0.082,2.481,0.203
0.444,0.082,2.481,0.204
0.441,0.083,2.482,0.206
0.438,0.083,2.478,0.207
0.435,0.084,2.482,0.208
0.432,0.085,2.479,0.210
0.429,0.086,2.478,0.212
0.426,0.087,2.478,0.216
0.423,0.088,2.476,0.218
0.420,0.090,2.477,0.222
0.417,0.092,2.482,0.228
0.414,0.094,2.478,0.233
0.411,0.097,2.480,0.241
0.408,0.101,2.481,0.251
0.405,0.106,2.476,0.262
0.402,0.113,2.476,0.279
0.399,0.123,2.472,0.303
0.396,0.138,2.474,0.342
0.393,0.166,2.470,0.409
0.390,0.225,2.458,0.554
0.387,0.388,2.409,0.935
0.384,0.547,2.197,1.201
0.381,0.599,1.873,1.122
0.378,0.627,1.540,0.966
0.375,0.644,1.265,0.815
0.372,0.656,1.033,0.678
0.369,0.665,0.833,0.553
0.366,0.672,0.657,0.442
0.363,0.677,0.519,0.351
0.360,0.681,0.411,0.280
0.357,0.684,0.312,0.214
0.354,0.686,0.245,0.168
0.351,0.688,0.187,0.129
0.348,0.689,0.145,0.100
0.345,0.690,0.108,0.074
0.342,0.691,0.084,0.058
0.339,0.692,0.066,0.045
0.336,0.692,0.048,0.033
0.333,0.692,0.039,0.027
0.330,0.692,0.032,0.022
0.327,0.693,0.026,0.018
0.324,0.693,0.022,0.015
0.321,0.693,0.020,0.014
0.318,0.693,0.016,0.011
0.315,0.693,0.015,0.011
0.312,0.692,0.016,0.011
0.309,0.692,0.016,0.011
0.306,0.692,0.015,0.011
0.303,0.692,0.016,0.011
0.300,0.692,0.015,0.010
TERMINATE SCAN MODE
