SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.706,0.015,0.011
0.303,0.706,0.015,0.011
0.306,0.706,0.016,0.011
0.309,0.706,0.015,0.010
0.312,0.705,0.015,0.011
0.315,0.705,0.016,0.011
0.318,0.705,0.021,0.015
0.321,0.705,0.019,0.013
0.324,0.705,0.021,0.014
0.327,0.704,0.025,0.018
0.330,0.704,0.032,0.022
0.333,0.703,0.038,0.027
0.336,0.703,0.048,0.034
0.339,0.702,0.063,0.044
0.342,0.702,0.085,0.059
0.345,0.701,0.106,0.075
0.348,0.699,0.143,0.100
0.351,0.698,0.184,0.128
0.354,0.697,0.237,0.165
0.357,0.694,0.308,0.214
0.360,0.691,0.403,0.278
0.363,0.688,0.511,0.352
0.366,0.683,0.648,0.443
0.369,0.677,0.826,0.559
0.372,0.669,1.026,0.687
0.375,0.659,1.258,0.829
0.378,0.644,1.546,0.995
0.381,0.619,1.892,1.172
0.384,0.573,2.233,1.279
0.387,0.403,2.463,0.993
0.390,0.233,2.510,0.584
0.393,0.170,2.522,0.428
0.396,0.141,2.526,0.356
0.399,0.125,2.522,0.315
0.402,0.114,2.525,0.289
0.405,0.107,2.526,0.271
0.408,0.102,2.528,0.259
0.411,0.098,2.529,0.249
0.414,0.095,2.528,0.241
0.417,0.093,2.533,0.235
0.420,0.091,2.528,0.230
0.423,0.089,2.532,0.226
0.426,0.088,2.534,0.223
0.429,0.087,2.533,0.220
0.432,0.086,2.534,0.218
0.435,0.085,2.533,0.216
0.438,0.084,2.527,0.213
0.441,0.084,2.529,0.212
0.444,0.083,2.526,0.209
0.447,0.082,2.523,0.208
0.450,0.082,2.524,0.208
0.450,0.082,2.521,0.206
0.447,0.082,2.524,0.208
0.444,0.083,2.522,0.209
0.441,0.083,2.521,0.210
0.438,0.084,2.526,0.213
0.435,0.085,2.527,0.214
0.432,0.086,2.526,0.217
0.429,0.087,2.527,0.219
0.426,0.088,2.520,0.221
0.423,0.089,2.524,0.225
0.420,0.091,2.523,0.229
0.417,0.093,2.519,0.233
0.414,0.096,2.525,0.241
0.411,0.099,2.531,0.249
0.408,0.103,2.531,0.260
0.405,0.108,2.526,0.272
0.402,0.114,2.517,0.287
0.399,0.125,2.519,0.316
0.396,0.142,2.518,0.358
0.393,0.173,2.517,0.436
0.390,0.243,2.509,0.610
0.387,0.421,2.447,1.031
0.384,0.575,2.207,1.268
0.381,0.618,1.873,1.157
0.378,0.641,1.535,0.983
0.375,0.655,1.259,0.825
0.372,0.665,1.030,0.685
0.369,0.673,0.830,0.559
0.366,0.679,0.650,0.442
0.363,0.684,0.515,0.352
0.360,0.687,0.406,0.279
0.357,0.690,0.310,0.214
0.354,0.692,0.239,0.166
0.351,0.694,0.185,0.129
0.348,0.695,0.143,0.099
0.345,0.696,0.109,0.076
0.342,0.696,0.083,0.058
0.339,0.697,0.065,0.046
0.336,0.697,0.050,0.035
0.333,0.698,0.039,0.027
0.330,0.698,0.031,0.022
0.327,0.698,0.026,0.018
0.324,0.698,0.022,0.015
0.321,0.698,0.018,0.012
0.318,0.698,0.015,0.011
0.315,0.698,0.016,0.011
0.312,0.698,0.016,0.011
0.309,0.698,0.015,0.010
0.306,0.698,0.016,0.012
0.303,0.698,0.016,0.011
0.300,0.698,0.016,0.011
TERMINATE SCAN MODE
