SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.703,0.016,0.011
0.303,0.702,0.016,0.011
0.306,0.702,0.017,0.012
0.309,0.702,0.016,0.011
0.312,0.702,0.016,0.011
0.315,0.702,0.016,0.012
0.318,0.702,0.017,0.012
0.321,0.701,0.020,0.014
0.324,0.702,0.021,0.015
0.327,0.701,0.027,0.019
0.330,0.701,0.031,0.022
0.333,0.700,0.039,0.027
0.336,0.700,0.050,0.035
0.339,0.699,0.067,0.047
0.342,0.699,0.084,0.059
0.345,0.698,0.110,0.077
0.348,0.697,0.151,0.105
0.351,0.695,0.194,0.135
0.354,0.694,0.250,0.173
0.357,0.691,0.318,0.220
0.360,0.688,0.419,0.288
0.363,0.685,0.534,0.366
0.366,0.680,0.677,0.460
0.369,0.673,0.867,0.584
0.372,0.665,1.075,0.715
0.375,0.654,1.328,0.869
0.378,0.638,1.643,1.048
0.381,0.610,2.010,1.227
0.384,0.550,2.376,1.306
0.387,0.349,2.546,0.889
0.390,0.205,2.576,0.528
0.393,0.154,2.583,0.398
0.396,0.130,2.585,0.335
0.399,0.116,2.588,0.300
0.402,0.106,2.587,0.273
0.405,0.099,2.586,0.257
0.408,0.095,2.587,0.245
0.411,0.091,2.587,0.235
0.414,0.088,2.588,0.228
0.417,0.086,2.589,0.222
0.420,0.084,2.586,0.216
0.423,0.082,2.586,0.212
0.426,0.081,2.587,0.209
0.429,0.080,2.582,0.206
0.432,0.079,2.583,0.203
0.435,0.078,2.583,0.201
0.438,0.077,2.586,0.199
0.441,0.076,2.582,0.197
0.444,0.076,2.580,0.196
0.447,0.076,2.580,0.195
0.450,0.075,2.581,0.193
0.450,0.075,2.578,0.193
0.447,0.075,2.579,0.194
0.444,0.076,2.577,0.195
0.441,0.076,2.581,0.197
0.438,0.077,2.580,0.199
0.435,0.078,2.581,0.201
0.432,0.079,2.581,0.203
0.429,0.079,2.579,0.205
0.426,0.080,2.577,0.207
0.423,0.082,2.577,0.210
0.420,0.083,2.574,0.214
0.417,0.085,2.577,0.220
0.414,0.088,2.575,0.225
0.411,0.090,2.577,0.233
0.408,0.095,2.575,0.244
0.405,0.099,2.575,0.255
0.402,0.106,2.574,0.272
0.399,0.116,2.573,0.298
0.396,0.130,2.571,0.334
0.393,0.156,2.570,0.401
0.390,0.211,2.562,0.541
0.387,0.364,2.522,0.918
0.384,0.552,2.338,1.290
0.381,0.608,1.989,1.208
0.378,0.635,1.631,1.036
0.375,0.650,1.330,0.865
0.372,0.661,1.080,0.714
0.369,0.669,0.871,0.583
0.366,0.676,0.678,0.458
0.363,0.681,0.536,0.365
0.360,0.684,0.423,0.289
0.357,0.687,0.322,0.222
0.354,0.689,0.249,0.171
0.351,0.691,0.194,0.134
0.348,0.692,0.148,0.102
0.345,0.693,0.114,0.079
0.342,0.694,0.085,0.059
0.339,0.694,0.066,0.046
0.336,0.695,0.050,0.035
0.333,0.695,0.040,0.028
0.330,0.696,0.033,0.023
0.327,0.696,0.026,0.018
0.324,0.696,0.025,0.017
0.321,0.696,0.018,0.013
0.318,0.696,0.015,0.011
0.315,0.696,0.015,0.010
0.312,0.696,0.015,0.010
0.309,0.696,0.015,0.011
0.306,0.696,0.016,0.011
0.303,0.696,0.016,0.011
0.300,0.696,0.016,0.011
TERMINATE SCAN MODE
