SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.705,0.016,0.011
0.303,0.704,0.015,0.011
0.306,0.704,0.015,0.011
0.309,0.704,0.015,0.011
0.312,0.704,0.015,0.011
0.315,0.704,0.018,0.012
0.318,0.703,0.018,0.013
0.321,0.703,0.017,0.012
0.324,0.703,0.022,0.015
0.327,0.702,0.027,0.019
0.330,0.702,0.031,0.022
0.333,0.702,0.040,0.028
0.336,0.701,0.052,0.037
0.339,0.700,0.069,0.049
0.342,0.699,0.089,0.062
0.345,0.698,0.113,0.079
0.348,0.697,0.154,0.108
0.351,0.696,0.207,0.144
0.354,0.693,0.262,0.182
0.357,0.692,0.312,0.216
0.360,0.688,0.428,0.294
0.363,0.683,0.554,0.379
0.366,0.678,0.684,0.464
0.369,0.670,0.880,0.589
0.372,0.658,1.116,0.735
0.375,0.647,1.315,0.851
0.378,0.619,1.616,1.000
0.381,0.573,1.931,1.107
0.384,0.501,2.119,1.062
0.387,0.406,2.321,0.943
0.390,0.285,2.466,0.702
0.393,0.204,2.507,0.512
0.396,0.156,2.516,0.393
0.399,0.122,2.524,0.308
0.402,0.107,2.526,0.270
0.405,0.100,2.523,0.253
0.408,0.098,2.525,0.247
0.411,0.093,2.525,0.235
0.414,0.091,2.523,0.229
0.417,0.088,2.527,0.223
0.420,0.086,2.524,0.216
0.423,0.084,2.526,0.211
0.426,0.082,2.525,0.208
0.429,0.081,2.524,0.203
0.432,0.080,2.527,0.201
0.435,0.079,2.527,0.199
0.438,0.078,2.526,0.197
0.441,0.078,2.525,0.196
0.444,0.077,2.525,0.195
0.447,0.077,2.527,0.194
0.450,0.077,2.528,0.193
0.450,0.077,2.526,0.195
0.447,0.080,2.527,0.203
0.444,0.085,2.525,0.215
0.441,0.102,2.528,0.259
0.438,0.200,2.513,0.503
0.435,0.568,1.955,1.111
0.432,0.669,0.817,0.546
0.429,0.689,0.240,0.166
0.426,0.694,0.086,0.060
0.423,0.696,0.029,0.020
0.420,0.696,0.018,0.013
0.417,0.697,0.016,0.011
0.414,0.696,0.015,0.010
0.411,0.696,0.015,0.011
0.408,0.696,0.015,0.010
0.405,0.696,0.017,0.012
0.402,0.696,0.015,0.011
0.399,0.696,0.015,0.010
0.396,0.696,0.015,0.010
0.393,0.696,0.016,0.011
0.390,0.696,0.016,0.011
0.387,0.696,0.015,0.011
0.384,0.695,0.016,0.011
0.381,0.696,0.015,0.011
0.378,0.695,0.016,0.011
0.375,0.695,0.015,0.010
0.372,0.695,0.015,0.011
0.369,0.695,0.017,0.012
0.366,0.695,0.015,0.010
0.363,0.695,0.016,0.011
0.360,0.695,0.016,0.011
0.357,0.695,0.015,0.010
0.354,0.695,0.017,0.012
0.351,0.695,0.015,0.011
0.348,0.695,0.015,0.011
0.345,0.694,0.015,0.011
0.342,0.695,0.017,0.012
0.339,0.694,0.015,0.011
0.336,0.694,0.015,0.010
0.333,0.694,0.015,0.010
0.330,0.694,0.015,0.011
0.327,0.694,0.016,0.011
0.324,0.694,0.016,0.011
0.321,0.694,0.016,0.011
0.318,0.694,0.016,0.011
0.315,0.694,0.017,0.012
0.312,0.694,0.015,0.011
0.309,0.694,0.015,0.010
0.306,0.694,0.015,0.010
0.303,0.694,0.016,0.011
0.300,0.694,0.015,0.010
TERMINATE SCAN MODE
