SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.698,0.015,0.011
0.303,0.698,0.015,0.011
0.306,0.698,0.016,0.011
0.309,0.697,0.016,0.011
0.312,0.697,0.015,0.010
0.315,0.697,0.015,0.011
0.318,0.696,0.017,0.012
0.321,0.696,0.018,0.013
0.324,0.696,0.022,0.015
0.327,0.695,0.025,0.018
0.330,0.695,0.032,0.022
0.333,0.694,0.042,0.029
0.336,0.693,0.052,0.036
0.339,0.693,0.067,0.046
0.342,0.692,0.090,0.062
0.345,0.691,0.114,0.079
0.348,0.689,0.150,0.103
0.351,0.688,0.194,0.133
0.354,0.685,0.248,0.170
0.357,0.683,0.304,0.208
0.360,0.679,0.411,0.279
0.363,0.675,0.523,0.353
0.366,0.669,0.665,0.445
0.369,0.662,0.845,0.559
0.372,0.649,1.127,0.731
0.375,0.642,1.264,0.812
0.378,0.623,1.582,0.986
0.381,0.598,1.909,1.141
0.384,0.568,2.130,1.211
0.387,0.511,2.459,1.257
0.390,0.326,2.658,0.865
0.393,0.213,2.672,0.569
0.396,0.170,2.672,0.454
0.399,0.140,2.673,0.374
0.402,0.129,2.676,0.345
0.405,0.122,2.677,0.327
0.408,0.116,2.673,0.311
0.411,0.112,2.677,0.299
0.414,0.110,2.678,0.294
0.417,0.106,2.678,0.283
0.420,0.104,2.682,0.278
0.423,0.101,2.677,0.271
0.426,0.100,2.678,0.269
0.429,0.099,2.683,0.265
0.432,0.097,2.678,0.261
0.435,0.097,2.682,0.260
0.438,0.096,2.680,0.258
0.441,0.096,2.676,0.256
0.444,0.095,2.680,0.254
0.447,0.094,2.672,0.252
0.450,0.094,2.677,0.251
0.450,0.095,2.677,0.253
0.447,0.096,2.674,0.255
0.444,0.096,2.679,0.258
0.441,0.098,2.679,0.262
0.438,0.099,2.679,0.265
0.435,0.101,2.681,0.271
0.432,0.103,2.680,0.275
0.429,0.105,2.681,0.280
0.426,0.106,2.681,0.285
0.423,0.108,2.680,0.291
0.420,0.113,2.680,0.304
0.417,0.115,2.678,0.307
0.414,0.119,2.679,0.320
0.411,0.129,2.679,0.346
0.408,0.143,2.675,0.384
0.405,0.162,2.677,0.433
0.402,0.243,2.670,0.649
0.399,0.391,2.613,1.021
0.396,0.494,2.482,1.226
0.393,0.569,2.128,1.211
0.390,0.596,1.851,1.103
0.387,0.605,1.742,1.054
0.384,0.631,1.328,0.838
0.381,0.645,1.038,0.670
0.378,0.654,0.826,0.541
0.375,0.662,0.624,0.413
0.372,0.667,0.490,0.327
0.369,0.669,0.418,0.280
0.366,0.673,0.305,0.205
0.363,0.676,0.222,0.150
0.360,0.677,0.196,0.133
0.357,0.678,0.151,0.103
0.354,0.680,0.111,0.075
0.351,0.680,0.084,0.057
0.348,0.681,0.069,0.047
0.345,0.681,0.055,0.037
0.342,0.681,0.048,0.032
0.339,0.681,0.039,0.026
0.336,0.681,0.031,0.021
0.333,0.682,0.025,0.017
0.330,0.681,0.021,0.015
0.327,0.682,0.017,0.012
0.324,0.681,0.016,0.011
0.321,0.681,0.017,0.011
0.318,0.681,0.016,0.011
0.315,0.681,0.016,0.011
0.312,0.681,0.015,0.010
0.309,0.681,0.017,0.012
0.306,0.681,0.015,0.010
0.303,0.681,0.015,0.010
0.300,0.681,0.017,0.012
TERMINATE SCAN MODE
