SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.683,0.016,0.011
0.303,0.683,0.015,0.010
0.306,0.682,0.015,0.010
0.309,0.682,0.016,0.011
0.312,0.682,0.015,0.010
0.315,0.682,0.016,0.011
0.318,0.681,0.016,0.011
0.321,0.681,0.020,0.013
0.324,0.681,0.022,0.015
0.327,0.680,0.028,0.019
0.330,0.680,0.030,0.021
0.333,0.679,0.044,0.030
0.336,0.679,0.050,0.034
0.339,0.678,0.074,0.050
0.342,0.676,0.102,0.069
0.345,0.675,0.135,0.091
0.348,0.673,0.187,0.126
0.351,0.671,0.230,0.154
0.354,0.670,0.263,0.176
0.357,0.668,0.312,0.208
0.360,0.664,0.421,0.279
0.363,0.659,0.547,0.361
0.366,0.652,0.697,0.454
0.369,0.640,0.977,0.625
0.372,0.622,1.336,0.831
0.375,0.615,1.438,0.885
0.378,0.596,1.718,1.025
0.381,0.554,2.112,1.171
0.384,0.472,2.341,1.106
0.387,0.371,2.501,0.927
0.390,0.251,2.553,0.640
0.393,0.169,2.558,0.432
0.396,0.135,2.557,0.345
0.399,0.114,2.558,0.292
0.402,0.104,2.558,0.265
0.405,0.098,2.555,0.250
0.408,0.095,2.559,0.244
0.411,0.091,2.560,0.234
0.414,0.090,2.555,0.229
0.417,0.088,2.558,0.225
0.420,0.086,2.559,0.219
0.423,0.083,2.556,0.213
0.426,0.082,2.557,0.211
0.429,0.081,2.559,0.207
0.432,0.080,2.559,0.205
0.435,0.080,2.563,0.204
0.438,0.079,2.558,0.202
0.441,0.079,2.562,0.202
0.444,0.078,2.563,0.200
0.447,0.078,2.561,0.199
0.450,0.077,2.560,0.198
0.450,0.078,2.560,0.199
0.447,0.080,2.567,0.205
0.444,0.081,2.564,0.208
0.441,0.083,2.557,0.213
0.438,0.085,2.564,0.219
0.435,0.088,2.561,0.224
0.432,0.089,2.562,0.229
0.429,0.093,2.564,0.239
0.426,0.095,2.556,0.244
0.423,0.100,2.560,0.257
0.420,0.107,2.561,0.273
0.417,0.108,2.559,0.277
0.414,0.121,2.560,0.310
0.411,0.137,2.559,0.350
0.408,0.192,2.558,0.490
0.405,0.402,2.532,1.017
0.402,0.569,1.999,1.137
0.399,0.602,1.565,0.942
0.396,0.621,1.244,0.772
0.393,0.634,0.967,0.613
0.390,0.637,0.906,0.577
0.387,0.646,0.697,0.450
0.384,0.652,0.531,0.346
0.381,0.656,0.433,0.284
0.378,0.660,0.313,0.207
0.375,0.662,0.243,0.161
0.372,0.665,0.167,0.111
0.369,0.666,0.131,0.087
0.366,0.666,0.118,0.079
0.363,0.666,0.123,0.082
0.360,0.667,0.100,0.067
0.357,0.668,0.063,0.042
0.354,0.668,0.042,0.028
0.351,0.669,0.031,0.021
0.348,0.669,0.024,0.016
0.345,0.669,0.016,0.011
0.342,0.669,0.015,0.010
0.339,0.669,0.015,0.010
0.336,0.669,0.015,0.010
0.333,0.668,0.015,0.010
0.330,0.668,0.015,0.010
0.327,0.668,0.015,0.010
0.324,0.668,0.015,0.010
0.321,0.668,0.017,0.011
0.318,0.668,0.015,0.010
0.315,0.668,0.015,0.010
0.312,0.668,0.015,0.010
0.309,0.668,0.015,0.010
0.306,0.667,0.015,0.010
0.303,0.667,0.015,0.010
0.300,0.667,0.016,0.010
TERMINATE SCAN MODE
