SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.619,1.299,0.804
0.303,0.663,0.983,0.652
0.306,0.667,0.967,0.645
0.309,0.670,0.957,0.641
0.312,0.668,1.019,0.680
0.315,0.651,1.364,0.887
0.318,0.643,1.441,0.927
0.321,0.638,1.532,0.978
0.324,0.620,1.711,1.060
0.327,0.577,1.904,1.098
0.330,0.576,1.951,1.124
0.333,0.510,2.175,1.109
0.336,0.478,2.249,1.074
0.339,0.387,2.427,0.940
0.342,0.293,2.554,0.748
0.345,0.243,2.569,0.624
0.348,0.186,2.598,0.484
0.351,0.143,2.609,0.374
0.354,0.132,2.610,0.344
0.357,0.130,2.611,0.340
0.360,0.117,2.612,0.306
0.363,0.109,2.611,0.284
0.366,0.103,2.613,0.269
0.369,0.097,2.614,0.253
0.372,0.093,2.617,0.244
0.375,0.091,2.616,0.238
0.378,0.088,2.611,0.231
0.381,0.087,2.618,0.227
0.384,0.086,2.617,0.224
0.387,0.084,2.614,0.221
0.390,0.083,2.616,0.218
0.393,0.083,2.614,0.216
0.396,0.082,2.618,0.214
0.399,0.081,2.616,0.212
0.402,0.080,2.614,0.210
0.405,0.080,2.618,0.209
0.408,0.079,2.617,0.207
0.411,0.079,2.613,0.206
0.414,0.079,2.615,0.205
0.417,0.078,2.613,0.204
0.420,0.078,2.615,0.204
0.423,0.077,2.615,0.202
0.426,0.077,2.611,0.202
0.429,0.077,2.613,0.201
0.432,0.077,2.615,0.201
0.435,0.077,2.615,0.200
0.438,0.077,2.620,0.201
0.441,0.076,2.613,0.199
0.444,0.076,2.619,0.200
0.447,0.076,2.617,0.199
0.450,0.076,2.612,0.198
0.450,0.076,2.616,0.199
0.447,0.077,2.614,0.201
0.444,0.078,2.614,0.205
0.441,0.081,2.613,0.212
0.438,0.087,2.609,0.226
0.435,0.102,2.609,0.266
0.432,0.217,2.582,0.559
0.429,0.609,1.724,1.050
0.426,0.670,0.737,0.494
0.423,0.685,0.236,0.162
0.420,0.690,0.076,0.052
0.417,0.691,0.033,0.023
0.414,0.691,0.019,0.013
0.411,0.691,0.015,0.010
0.408,0.691,0.015,0.010
0.405,0.691,0.016,0.011
0.402,0.691,0.015,0.010
0.399,0.691,0.015,0.010
0.396,0.691,0.015,0.010
0.393,0.690,0.016,0.011
0.390,0.690,0.016,0.011
0.387,0.690,0.015,0.010
0.384,0.690,0.015,0.011
0.381,0.690,0.015,0.010
0.378,0.690,0.015,0.011
0.375,0.689,0.016,0.011
0.372,0.689,0.016,0.011
0.369,0.689,0.015,0.010
0.366,0.689,0.015,0.010
0.363,0.689,0.016,0.011
0.360,0.689,0.017,0.011
0.357,0.689,0.015,0.011
0.354,0.689,0.015,0.010
0.351,0.688,0.015,0.010
0.348,0.688,0.015,0.010
0.345,0.688,0.019,0.013
0.342,0.688,0.015,0.011
0.339,0.688,0.015,0.010
0.336,0.688,0.015,0.010
0.333,0.688,0.016,0.011
0.330,0.688,0.015,0.011
0.327,0.687,0.015,0.011
0.324,0.687,0.015,0.010
0.321,0.687,0.015,0.011
0.318,0.687,0.016,0.011
0.315,0.687,0.015,0.010
0.312,0.687,0.016,0.011
0.309,0.687,0.017,0.012
0.306,0.687,0.015,0.010
0.303,0.687,0.015,0.010
0.300,0.687,0.016,0.011
TERMINATE SCAN MODE
