SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.707,0.015,0.011
0.303,0.707,0.015,0.011
0.306,0.706,0.018,0.013
0.309,0.706,0.015,0.011
0.312,0.706,0.016,0.011
0.315,0.706,0.015,0.011
0.318,0.706,0.015,0.011
0.321,0.705,0.015,0.011
0.324,0.705,0.016,0.011
0.327,0.704,0.021,0.015
0.330,0.704,0.024,0.017
0.333,0.704,0.033,0.023
0.336,0.703,0.040,0.028
0.339,0.702,0.059,0.041
0.342,0.701,0.088,0.062
0.345,0.700,0.129,0.090
0.348,0.698,0.188,0.131
0.351,0.696,0.247,0.172
0.354,0.693,0.320,0.222
0.357,0.691,0.363,0.251
0.360,0.687,0.487,0.335
0.363,0.682,0.629,0.429
0.366,0.674,0.815,0.550
0.369,0.663,1.081,0.717
0.372,0.639,1.537,0.983
0.375,0.618,1.824,1.128
0.378,0.569,2.179,1.239
0.381,0.433,2.454,1.063
0.384,0.317,2.504,0.794
0.387,0.257,2.533,0.652
0.390,0.164,2.537,0.416
0.393,0.133,2.539,0.338
0.396,0.117,2.534,0.296
0.399,0.105,2.536,0.266
0.402,0.096,2.539,0.245
0.405,0.093,2.537,0.236
0.408,0.090,2.536,0.228
0.411,0.087,2.541,0.221
0.414,0.086,2.535,0.219
0.417,0.085,2.535,0.216
0.420,0.084,2.533,0.212
0.423,0.082,2.535,0.208
0.426,0.081,2.541,0.206
0.429,0.080,2.535,0.202
0.432,0.079,2.539,0.201
0.435,0.079,2.540,0.200
0.438,0.078,2.538,0.199
0.441,0.078,2.541,0.198
0.444,0.078,2.536,0.197
0.447,0.077,2.536,0.196
0.450,0.077,2.536,0.195
0.450,0.077,2.535,0.196
0.447,0.080,2.540,0.203
0.444,0.084,2.534,0.212
0.441,0.093,2.536,0.235
0.438,0.115,2.536,0.291
0.435,0.224,2.529,0.566
0.432,0.603,1.940,1.169
0.429,0.663,0.929,0.616
0.426,0.679,0.505,0.343
0.423,0.687,0.270,0.186
0.420,0.691,0.134,0.093
0.417,0.692,0.081,0.056
0.414,0.693,0.047,0.033
0.411,0.694,0.030,0.021
0.408,0.694,0.020,0.014
0.405,0.694,0.015,0.010
0.402,0.694,0.015,0.010
0.399,0.694,0.018,0.012
0.396,0.694,0.015,0.011
0.393,0.693,0.016,0.011
0.390,0.693,0.015,0.010
0.387,0.693,0.016,0.011
0.384,0.693,0.015,0.010
0.381,0.693,0.015,0.010
0.378,0.693,0.016,0.011
0.375,0.693,0.015,0.010
0.372,0.692,0.017,0.012
0.369,0.692,0.015,0.011
0.366,0.692,0.015,0.011
0.363,0.692,0.016,0.011
0.360,0.692,0.019,0.013
0.357,0.692,0.015,0.011
0.354,0.692,0.015,0.010
0.351,0.691,0.016,0.011
0.348,0.691,0.017,0.012
0.345,0.691,0.015,0.010
0.342,0.691,0.016,0.011
0.339,0.691,0.015,0.011
0.336,0.690,0.015,0.010
0.333,0.690,0.016,0.011
0.330,0.690,0.015,0.010
0.327,0.690,0.015,0.011
0.324,0.690,0.016,0.011
0.321,0.690,0.017,0.012
0.318,0.690,0.016,0.011
0.315,0.689,0.015,0.010
0.312,0.689,0.016,0.011
0.309,0.689,0.016,0.011
0.306,0.689,0.017,0.011
0.303,0.689,0.015,0.010
0.300,0.689,0.016,0.011
TERMINATE SCAN MODE
