SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.695,0.018,0.012
0.303,0.695,0.015,0.011
0.306,0.694,0.015,0.010
0.309,0.694,0.015,0.011
0.312,0.693,0.017,0.012
0.315,0.693,0.016,0.011
0.318,0.693,0.015,0.010
0.321,0.692,0.018,0.013
0.324,0.692,0.022,0.015
0.327,0.692,0.025,0.018
0.330,0.691,0.031,0.022
0.333,0.691,0.039,0.027
0.336,0.690,0.051,0.036
0.339,0.689,0.064,0.044
0.342,0.688,0.082,0.056
0.345,0.687,0.109,0.075
0.348,0.686,0.144,0.099
0.351,0.684,0.190,0.130
0.354,0.682,0.244,0.167
0.357,0.680,0.314,0.213
0.360,0.677,0.412,0.279
0.363,0.673,0.523,0.352
0.366,0.667,0.661,0.441
0.369,0.661,0.847,0.560
0.372,0.652,1.051,0.686
0.375,0.640,1.299,0.832
0.378,0.624,1.599,0.998
0.381,0.597,1.963,1.171
0.384,0.543,2.323,1.263
0.387,0.371,2.548,0.946
0.390,0.218,2.592,0.564
0.393,0.160,2.602,0.416
0.396,0.133,2.604,0.347
0.399,0.118,2.608,0.309
0.402,0.108,2.609,0.282
0.405,0.102,2.609,0.265
0.408,0.097,2.611,0.252
0.411,0.093,2.609,0.242
0.414,0.090,2.608,0.234
0.417,0.087,2.606,0.227
0.420,0.085,2.606,0.222
0.423,0.084,2.603,0.218
0.426,0.082,2.606,0.214
0.429,0.081,2.605,0.211
0.432,0.080,2.606,0.209
0.435,0.080,2.606,0.207
0.438,0.078,2.607,0.204
0.441,0.078,2.609,0.203
0.444,0.077,2.609,0.202
0.447,0.077,2.609,0.201
0.450,0.076,2.613,0.200
0.450,0.076,2.605,0.199
0.447,0.077,2.609,0.201
0.444,0.077,2.607,0.202
0.441,0.078,2.605,0.203
0.438,0.079,2.603,0.204
0.435,0.079,2.606,0.206
0.432,0.080,2.606,0.209
0.429,0.081,2.606,0.212
0.426,0.082,2.606,0.214
0.423,0.084,2.607,0.218
0.420,0.085,2.608,0.223
0.417,0.087,2.609,0.228
0.414,0.090,2.606,0.234
0.411,0.093,2.607,0.242
0.408,0.097,2.605,0.252
0.405,0.102,2.608,0.266
0.402,0.108,2.604,0.282
0.399,0.119,2.606,0.311
0.396,0.135,2.601,0.351
0.393,0.164,2.596,0.426
0.390,0.228,2.590,0.589
0.387,0.391,2.532,0.990
0.384,0.542,2.289,1.241
0.381,0.590,1.940,1.144
0.378,0.616,1.588,0.978
0.375,0.631,1.297,0.819
0.372,0.642,1.058,0.680
0.369,0.651,0.849,0.553
0.366,0.658,0.664,0.437
0.363,0.663,0.524,0.347
0.360,0.666,0.412,0.275
0.357,0.669,0.317,0.212
0.354,0.672,0.247,0.166
0.351,0.673,0.188,0.126
0.348,0.674,0.144,0.097
0.345,0.675,0.109,0.074
0.342,0.676,0.086,0.058
0.339,0.677,0.064,0.043
0.336,0.677,0.047,0.032
0.333,0.677,0.040,0.027
0.330,0.677,0.032,0.022
0.327,0.677,0.028,0.019
0.324,0.677,0.021,0.014
0.321,0.677,0.017,0.012
0.318,0.677,0.015,0.010
0.315,0.677,0.015,0.010
0.312,0.677,0.015,0.010
0.309,0.677,0.017,0.011
0.306,0.677,0.016,0.011
0.303,0.677,0.015,0.010
0.300,0.677,0.015,0.010
TERMINATE SCAN MODE
