SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.711,0.015,0.010
0.303,0.711,0.017,0.012
0.306,0.711,0.015,0.011
0.309,0.710,0.015,0.011
0.312,0.710,0.015,0.010
0.315,0.710,0.016,0.011
0.318,0.709,0.018,0.013
0.321,0.709,0.021,0.015
0.324,0.708,0.025,0.018
0.327,0.708,0.028,0.020
0.330,0.708,0.032,0.023
0.333,0.707,0.043,0.031
0.336,0.706,0.056,0.039
0.339,0.706,0.075,0.053
0.342,0.704,0.104,0.073
0.345,0.703,0.137,0.096
0.348,0.702,0.173,0.121
0.351,0.700,0.219,0.153
0.354,0.698,0.272,0.190
0.357,0.696,0.317,0.221
0.360,0.691,0.434,0.300
0.363,0.686,0.559,0.384
0.366,0.680,0.712,0.484
0.369,0.669,0.947,0.633
0.372,0.650,1.288,0.837
0.375,0.637,1.480,0.942
0.378,0.605,1.806,1.093
0.381,0.516,2.162,1.116
0.384,0.400,2.297,0.919
0.387,0.320,2.372,0.758
0.390,0.184,2.411,0.444
0.393,0.140,2.425,0.340
0.396,0.118,2.428,0.286
0.399,0.103,2.430,0.251
0.402,0.094,2.435,0.228
0.405,0.090,2.430,0.218
0.408,0.087,2.432,0.212
0.411,0.084,2.433,0.204
0.414,0.083,2.435,0.202
0.417,0.081,2.435,0.198
0.420,0.079,2.436,0.194
0.423,0.078,2.436,0.189
0.426,0.077,2.438,0.187
0.429,0.075,2.434,0.183
0.432,0.074,2.437,0.181
0.435,0.074,2.437,0.180
0.438,0.073,2.435,0.179
0.441,0.073,2.437,0.178
0.444,0.073,2.435,0.177
0.447,0.073,2.435,0.177
0.450,0.072,2.438,0.176
0.450,0.073,2.432,0.177
0.447,0.075,2.437,0.183
0.444,0.077,2.437,0.187
0.441,0.080,2.436,0.196
0.438,0.084,2.436,0.204
0.435,0.087,2.434,0.212
0.432,0.092,2.435,0.224
0.429,0.095,2.434,0.231
0.426,0.100,2.433,0.244
0.423,0.108,2.432,0.263
0.420,0.113,2.432,0.274
0.417,0.114,2.432,0.277
0.414,0.117,2.432,0.284
0.411,0.131,2.425,0.318
0.408,0.143,2.426,0.347
0.405,0.208,2.411,0.502
0.402,0.481,2.261,1.087
0.399,0.602,1.792,1.079
0.396,0.635,1.414,0.897
0.393,0.650,1.174,0.763
0.390,0.667,0.838,0.559
0.387,0.676,0.613,0.414
0.384,0.685,0.392,0.268
0.381,0.688,0.282,0.194
0.378,0.692,0.193,0.133
0.375,0.693,0.135,0.093
0.372,0.695,0.083,0.058
0.369,0.696,0.058,0.041
0.366,0.696,0.041,0.028
0.363,0.696,0.032,0.022
0.360,0.696,0.030,0.021
0.357,0.696,0.026,0.018
0.354,0.696,0.021,0.014
0.351,0.696,0.017,0.012
0.348,0.696,0.016,0.011
0.345,0.696,0.015,0.011
0.342,0.696,0.018,0.013
0.339,0.696,0.015,0.011
0.336,0.696,0.017,0.012
0.333,0.696,0.015,0.011
0.330,0.696,0.016,0.011
0.327,0.696,0.015,0.011
0.324,0.695,0.015,0.010
0.321,0.695,0.015,0.010
0.318,0.695,0.015,0.011
0.315,0.695,0.016,0.011
0.312,0.695,0.016,0.011
0.309,0.695,0.016,0.011
0.306,0.695,0.015,0.011
0.303,0.695,0.015,0.010
0.300,0.695,0.017,0.012
TERMINATE SCAN MODE
