SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.712,0.015,0.011
0.303,0.711,0.016,0.012
0.306,0.711,0.015,0.011
0.309,0.711,0.017,0.012
0.312,0.710,0.016,0.011
0.315,0.710,0.016,0.011
0.318,0.710,0.016,0.011
0.321,0.710,0.019,0.013
0.324,0.709,0.022,0.016
0.327,0.709,0.028,0.020
0.330,0.709,0.033,0.023
0.333,0.708,0.040,0.028
0.336,0.708,0.049,0.035
0.339,0.707,0.066,0.047
0.342,0.706,0.087,0.062
0.345,0.705,0.114,0.081
0.348,0.704,0.151,0.107
0.351,0.702,0.196,0.138
0.354,0.700,0.252,0.176
0.357,0.698,0.327,0.228
0.360,0.694,0.429,0.298
0.363,0.690,0.540,0.373
0.366,0.685,0.683,0.468
0.369,0.677,0.875,0.593
0.372,0.668,1.083,0.723
0.375,0.654,1.336,0.874
0.378,0.634,1.644,1.043
0.381,0.598,2.012,1.203
0.384,0.505,2.343,1.182
0.387,0.311,2.482,0.773
0.390,0.193,2.525,0.487
0.393,0.148,2.533,0.374
0.396,0.126,2.536,0.318
0.399,0.113,2.542,0.287
0.402,0.103,2.541,0.262
0.405,0.097,2.543,0.248
0.408,0.093,2.546,0.236
0.411,0.089,2.546,0.226
0.414,0.086,2.550,0.220
0.417,0.084,2.546,0.214
0.420,0.082,2.542,0.209
0.423,0.080,2.546,0.205
0.426,0.079,2.543,0.202
0.429,0.078,2.542,0.199
0.432,0.077,2.545,0.196
0.435,0.076,2.548,0.195
0.438,0.076,2.545,0.193
0.441,0.075,2.546,0.191
0.444,0.075,2.544,0.190
0.447,0.074,2.543,0.189
0.450,0.074,2.541,0.188
0.450,0.074,2.547,0.188
0.447,0.074,2.545,0.189
0.444,0.075,2.546,0.190
0.441,0.075,2.546,0.192
0.438,0.076,2.543,0.193
0.435,0.077,2.546,0.195
0.432,0.077,2.542,0.196
0.429,0.078,2.541,0.199
0.426,0.079,2.542,0.202
0.423,0.080,2.541,0.204
0.420,0.082,2.540,0.209
0.417,0.084,2.540,0.213
0.414,0.086,2.540,0.219
0.411,0.089,2.539,0.226
0.408,0.093,2.540,0.236
0.405,0.097,2.542,0.248
0.402,0.103,2.537,0.262
0.399,0.113,2.535,0.287
0.396,0.127,2.530,0.320
0.393,0.150,2.523,0.379
0.390,0.198,2.512,0.498
0.387,0.327,2.464,0.805
0.384,0.513,2.311,1.186
0.381,0.597,1.987,1.185
0.378,0.632,1.628,1.028
0.375,0.651,1.335,0.869
0.372,0.663,1.088,0.722
0.369,0.673,0.874,0.589
0.366,0.681,0.685,0.467
0.363,0.686,0.539,0.370
0.360,0.690,0.426,0.294
0.357,0.693,0.328,0.228
0.354,0.695,0.254,0.177
0.351,0.697,0.196,0.137
0.348,0.699,0.150,0.105
0.345,0.700,0.111,0.078
0.342,0.700,0.087,0.061
0.339,0.701,0.067,0.047
0.336,0.702,0.049,0.035
0.333,0.702,0.040,0.028
0.330,0.702,0.032,0.022
0.327,0.702,0.026,0.018
0.324,0.702,0.021,0.015
0.321,0.702,0.019,0.013
0.318,0.702,0.016,0.011
0.315,0.702,0.015,0.011
0.312,0.703,0.015,0.010
0.309,0.703,0.015,0.011
0.306,0.702,0.016,0.011
0.303,0.702,0.016,0.011
0.300,0.702,0.015,0.010
TERMINATE SCAN MODE
