SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.680,0.016,0.011
0.303,0.679,0.015,0.010
0.306,0.679,0.015,0.010
0.309,0.679,0.015,0.010
0.312,0.679,0.015,0.010
0.315,0.679,0.017,0.012
0.318,0.679,0.017,0.012
0.321,0.679,0.018,0.012
0.324,0.679,0.021,0.014
0.327,0.679,0.026,0.017
0.330,0.679,0.031,0.021
0.333,0.678,0.037,0.025
0.336,0.678,0.048,0.033
0.339,0.678,0.065,0.044
0.342,0.677,0.086,0.058
0.345,0.676,0.112,0.076
0.348,0.675,0.148,0.100
0.351,0.674,0.190,0.128
0.354,0.672,0.245,0.164
0.357,0.670,0.313,0.210
0.360,0.667,0.414,0.276
0.363,0.663,0.527,0.349
0.366,0.658,0.669,0.440
0.369,0.652,0.855,0.557
0.372,0.643,1.075,0.691
0.375,0.633,1.319,0.835
0.378,0.617,1.623,1.002
0.381,0.590,1.999,1.180
0.384,0.542,2.333,1.265
0.387,0.368,2.554,0.941
0.390,0.210,2.573,0.540
0.393,0.156,2.576,0.402
0.396,0.130,2.576,0.334
0.399,0.115,2.580,0.298
0.402,0.106,2.579,0.273
0.405,0.099,2.579,0.256
0.408,0.095,2.585,0.245
0.411,0.090,2.582,0.233
0.414,0.088,2.583,0.227
0.417,0.085,2.582,0.220
0.420,0.083,2.580,0.215
0.423,0.082,2.582,0.211
0.426,0.081,2.579,0.208
0.429,0.079,2.578,0.205
0.432,0.078,2.579,0.202
0.435,0.078,2.575,0.200
0.438,0.077,2.580,0.199
0.441,0.076,2.581,0.197
0.444,0.076,2.582,0.196
0.447,0.076,2.583,0.195
0.450,0.075,2.584,0.194
0.450,0.075,2.584,0.194
0.447,0.076,2.586,0.196
0.444,0.076,2.584,0.196
0.441,0.077,2.589,0.199
0.438,0.077,2.588,0.200
0.435,0.078,2.586,0.202
0.432,0.079,2.587,0.204
0.429,0.080,2.585,0.207
0.426,0.081,2.587,0.209
0.423,0.082,2.588,0.213
0.420,0.084,2.587,0.218
0.417,0.086,2.590,0.223
0.414,0.089,2.588,0.229
0.411,0.092,2.590,0.237
0.408,0.096,2.592,0.249
0.405,0.101,2.586,0.262
0.402,0.109,2.590,0.281
0.399,0.120,2.589,0.311
0.396,0.138,2.587,0.356
0.393,0.172,2.588,0.444
0.390,0.244,2.582,0.631
0.387,0.428,2.545,1.089
0.384,0.565,2.267,1.281
0.381,0.601,1.910,1.147
0.378,0.623,1.554,0.968
0.375,0.637,1.251,0.797
0.372,0.646,1.030,0.666
0.369,0.654,0.830,0.542
0.366,0.660,0.650,0.429
0.363,0.664,0.511,0.340
0.360,0.668,0.402,0.269
0.357,0.671,0.306,0.205
0.354,0.673,0.236,0.159
0.351,0.675,0.181,0.122
0.348,0.676,0.141,0.095
0.345,0.677,0.104,0.071
0.342,0.678,0.081,0.055
0.339,0.678,0.061,0.041
0.336,0.679,0.048,0.033
0.333,0.679,0.038,0.026
0.330,0.680,0.031,0.021
0.327,0.679,0.026,0.018
0.324,0.680,0.020,0.014
0.321,0.680,0.018,0.012
0.318,0.680,0.018,0.012
0.315,0.680,0.016,0.011
0.312,0.680,0.015,0.010
0.309,0.680,0.015,0.011
0.306,0.680,0.016,0.011
0.303,0.680,0.016,0.011
0.300,0.680,0.015,0.010
TERMINATE SCAN MODE
