SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.700,0.018,0.013
0.303,0.700,0.015,0.011
0.306,0.699,0.015,0.011
0.309,0.699,0.016,0.011
0.312,0.699,0.015,0.010
0.315,0.698,0.016,0.011
0.318,0.698,0.021,0.015
0.321,0.697,0.027,0.019
0.324,0.697,0.032,0.022
0.327,0.696,0.040,0.028
0.330,0.696,0.047,0.032
0.333,0.695,0.064,0.044
0.336,0.694,0.084,0.058
0.339,0.692,0.120,0.083
0.342,0.690,0.181,0.125
0.345,0.687,0.247,0.169
0.348,0.683,0.343,0.234
0.351,0.678,0.435,0.295
0.354,0.673,0.541,0.364
0.357,0.670,0.604,0.405
0.360,0.661,0.785,0.519
0.363,0.649,0.988,0.642
0.366,0.633,1.219,0.772
0.369,0.605,1.555,0.941
0.372,0.534,1.988,1.062
0.375,0.463,2.204,1.020
0.378,0.335,2.357,0.790
0.381,0.214,2.407,0.516
0.384,0.174,2.416,0.419
0.387,0.148,2.412,0.358
0.390,0.119,2.417,0.287
0.393,0.107,2.413,0.257
0.396,0.098,2.414,0.237
0.399,0.091,2.418,0.221
0.402,0.085,2.415,0.206
0.405,0.083,2.420,0.200
0.408,0.081,2.420,0.196
0.411,0.079,2.415,0.191
0.414,0.078,2.414,0.189
0.417,0.077,2.416,0.186
0.420,0.076,2.413,0.183
0.423,0.075,2.417,0.181
0.426,0.074,2.408,0.178
0.429,0.073,2.413,0.176
0.432,0.072,2.413,0.174
0.435,0.071,2.410,0.172
0.438,0.071,2.411,0.172
0.441,0.071,2.407,0.170
0.444,0.071,2.406,0.170
0.447,0.070,2.409,0.170
0.450,0.070,2.408,0.168
0.450,0.071,2.406,0.170
0.447,0.073,2.409,0.176
0.444,0.076,2.407,0.183
0.441,0.084,2.415,0.202
0.438,0.100,2.416,0.242
0.435,0.163,2.419,0.395
0.432,0.525,2.129,1.117
0.429,0.641,1.062,0.681
0.426,0.661,0.699,0.461
0.423,0.661,0.670,0.443
0.420,0.671,0.467,0.313
0.417,0.674,0.399,0.269
0.414,0.675,0.351,0.237
0.411,0.682,0.173,0.118
0.408,0.685,0.102,0.070
0.405,0.685,0.102,0.070
0.402,0.686,0.058,0.040
0.399,0.687,0.037,0.026
0.396,0.687,0.028,0.019
0.393,0.687,0.019,0.013
0.390,0.687,0.017,0.011
0.387,0.687,0.018,0.013
0.384,0.687,0.015,0.010
0.381,0.687,0.016,0.011
0.378,0.687,0.016,0.011
0.375,0.687,0.015,0.011
0.372,0.687,0.015,0.010
0.369,0.687,0.015,0.010
0.366,0.687,0.015,0.010
0.363,0.686,0.015,0.011
0.360,0.686,0.016,0.011
0.357,0.686,0.015,0.011
0.354,0.686,0.015,0.011
0.351,0.686,0.015,0.010
0.348,0.686,0.015,0.010
0.345,0.686,0.015,0.010
0.342,0.685,0.015,0.010
0.339,0.686,0.016,0.011
0.336,0.685,0.016,0.011
0.333,0.685,0.016,0.011
0.330,0.685,0.015,0.010
0.327,0.685,0.015,0.010
0.324,0.685,0.015,0.010
0.321,0.685,0.015,0.010
0.318,0.685,0.016,0.011
0.315,0.685,0.015,0.010
0.312,0.685,0.017,0.011
0.309,0.685,0.016,0.011
0.306,0.684,0.016,0.011
0.303,0.684,0.015,0.010
0.300,0.684,0.015,0.010
TERMINATE SCAN MODE
