SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.701,0.016,0.011
0.303,0.701,0.015,0.010
0.306,0.700,0.016,0.011
0.309,0.700,0.015,0.011
0.312,0.700,0.015,0.011
0.315,0.700,0.015,0.011
0.318,0.700,0.017,0.012
0.321,0.699,0.019,0.013
0.324,0.699,0.021,0.015
0.327,0.698,0.025,0.017
0.330,0.698,0.031,0.022
0.333,0.698,0.039,0.027
0.336,0.697,0.049,0.034
0.339,0.696,0.066,0.046
0.342,0.696,0.086,0.060
0.345,0.695,0.111,0.077
0.348,0.694,0.145,0.101
0.351,0.692,0.186,0.129
0.354,0.690,0.244,0.168
0.357,0.687,0.314,0.216
0.360,0.684,0.408,0.279
0.363,0.680,0.518,0.352
0.366,0.675,0.657,0.443
0.369,0.667,0.837,0.558
0.372,0.659,1.039,0.684
0.375,0.647,1.277,0.826
0.378,0.630,1.567,0.987
0.381,0.603,1.915,1.154
0.384,0.554,2.260,1.251
0.387,0.390,2.491,0.972
0.390,0.226,2.527,0.571
0.393,0.166,2.543,0.423
0.396,0.139,2.542,0.353
0.399,0.123,2.546,0.314
0.402,0.113,2.546,0.288
0.405,0.106,2.546,0.270
0.408,0.101,2.547,0.258
0.411,0.097,2.544,0.247
0.414,0.094,2.546,0.240
0.417,0.092,2.550,0.234
0.420,0.090,2.546,0.228
0.423,0.088,2.550,0.225
0.426,0.087,2.553,0.222
0.429,0.086,2.548,0.219
0.432,0.085,2.548,0.216
0.435,0.084,2.548,0.214
0.438,0.083,2.546,0.212
0.441,0.083,2.545,0.210
0.444,0.082,2.544,0.208
0.447,0.082,2.541,0.207
0.450,0.081,2.535,0.205
0.450,0.081,2.533,0.205
0.447,0.082,2.544,0.208
0.444,0.082,2.546,0.209
0.441,0.082,2.543,0.210
0.438,0.083,2.548,0.212
0.435,0.084,2.543,0.213
0.432,0.085,2.543,0.216
0.429,0.086,2.543,0.218
0.426,0.087,2.543,0.221
0.423,0.088,2.545,0.224
0.420,0.090,2.542,0.229
0.417,0.092,2.542,0.234
0.414,0.095,2.551,0.242
0.411,0.097,2.546,0.248
0.408,0.102,2.551,0.260
0.405,0.107,2.550,0.273
0.402,0.114,2.550,0.291
0.399,0.125,2.549,0.319
0.396,0.142,2.546,0.362
0.393,0.173,2.543,0.441
0.390,0.242,2.538,0.614
0.387,0.413,2.475,1.023
0.384,0.553,2.222,1.229
0.381,0.600,1.885,1.130
0.378,0.625,1.566,0.979
0.375,0.641,1.283,0.822
0.372,0.653,1.043,0.681
0.369,0.662,0.839,0.555
0.366,0.668,0.657,0.439
0.363,0.673,0.531,0.357
0.360,0.677,0.412,0.279
0.357,0.680,0.316,0.215
0.354,0.683,0.243,0.166
0.351,0.684,0.191,0.131
0.348,0.686,0.149,0.103
0.345,0.687,0.110,0.076
0.342,0.688,0.087,0.060
0.339,0.688,0.067,0.046
0.336,0.688,0.051,0.035
0.333,0.689,0.038,0.026
0.330,0.689,0.032,0.022
0.327,0.689,0.028,0.019
0.324,0.689,0.021,0.014
0.321,0.689,0.018,0.012
0.318,0.689,0.015,0.011
0.315,0.689,0.017,0.011
0.312,0.689,0.015,0.011
0.309,0.689,0.015,0.010
0.306,0.689,0.015,0.010
0.303,0.689,0.016,0.011
0.300,0.689,0.016,0.011
TERMINATE SCAN MODE
