SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.696,0.016,0.011
0.303,0.696,0.015,0.010
0.306,0.696,0.017,0.012
0.309,0.696,0.015,0.010
0.312,0.696,0.016,0.011
0.315,0.695,0.015,0.011
0.318,0.695,0.016,0.011
0.321,0.695,0.019,0.013
0.324,0.695,0.023,0.016
0.327,0.694,0.029,0.020
0.330,0.694,0.033,0.023
0.333,0.693,0.043,0.030
0.336,0.693,0.056,0.038
0.339,0.692,0.079,0.055
0.342,0.691,0.114,0.079
0.345,0.689,0.152,0.105
0.348,0.688,0.200,0.138
0.351,0.686,0.246,0.169
0.354,0.684,0.310,0.212
0.357,0.682,0.347,0.237
0.360,0.678,0.463,0.314
0.363,0.674,0.601,0.405
0.366,0.667,0.773,0.516
0.369,0.658,1.016,0.668
0.372,0.639,1.400,0.895
0.375,0.626,1.629,1.019
0.378,0.600,1.941,1.164
0.381,0.532,2.305,1.227
0.384,0.441,2.456,1.083
0.387,0.372,2.547,0.948
0.390,0.210,2.584,0.544
0.393,0.154,2.597,0.400
0.396,0.128,2.595,0.332
0.399,0.111,2.600,0.289
0.402,0.101,2.598,0.262
0.405,0.097,2.598,0.252
0.408,0.093,2.605,0.243
0.411,0.090,2.600,0.233
0.414,0.089,2.601,0.230
0.417,0.087,2.604,0.226
0.420,0.085,2.600,0.220
0.423,0.083,2.603,0.216
0.426,0.082,2.603,0.213
0.429,0.080,2.604,0.209
0.432,0.079,2.604,0.207
0.435,0.079,2.601,0.205
0.438,0.078,2.603,0.204
0.441,0.078,2.602,0.202
0.444,0.077,2.602,0.201
0.447,0.077,2.603,0.200
0.450,0.077,2.602,0.199
0.450,0.077,2.602,0.201
0.447,0.080,2.602,0.207
0.444,0.082,2.602,0.213
0.441,0.085,2.605,0.222
0.438,0.088,2.601,0.228
0.435,0.089,2.598,0.232
0.432,0.092,2.602,0.239
0.429,0.097,2.604,0.254
0.426,0.100,2.601,0.260
0.423,0.109,2.605,0.284
0.420,0.130,2.600,0.339
0.417,0.171,2.595,0.444
0.414,0.241,2.584,0.623
0.411,0.396,2.533,1.004
0.408,0.564,2.192,1.237
0.405,0.612,1.747,1.069
0.402,0.640,1.266,0.811
0.399,0.653,0.981,0.641
0.396,0.661,0.778,0.514
0.393,0.666,0.618,0.412
0.390,0.671,0.492,0.330
0.387,0.673,0.427,0.287
0.384,0.676,0.320,0.216
0.381,0.678,0.249,0.169
0.378,0.680,0.190,0.129
0.375,0.680,0.175,0.119
0.372,0.681,0.151,0.103
0.369,0.681,0.131,0.089
0.366,0.682,0.108,0.073
0.363,0.682,0.093,0.063
0.360,0.683,0.075,0.051
0.357,0.684,0.051,0.035
0.354,0.684,0.032,0.022
0.351,0.684,0.026,0.018
0.348,0.684,0.018,0.013
0.345,0.684,0.016,0.011
0.342,0.684,0.015,0.010
0.339,0.684,0.017,0.012
0.336,0.684,0.016,0.011
0.333,0.684,0.015,0.010
0.330,0.684,0.015,0.010
0.327,0.684,0.015,0.010
0.324,0.684,0.015,0.010
0.321,0.684,0.015,0.010
0.318,0.684,0.015,0.010
0.315,0.683,0.015,0.010
0.312,0.683,0.015,0.010
0.309,0.683,0.016,0.011
0.306,0.683,0.016,0.011
0.303,0.683,0.015,0.010
0.300,0.683,0.015,0.010
TERMINATE SCAN MODE
