SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.658,0.015,0.010
0.303,0.657,0.015,0.010
0.306,0.656,0.015,0.010
0.309,0.562,0.016,0.009
0.312,0.499,0.017,0.008
0.315,0.560,0.019,0.011
0.318,0.587,0.020,0.012
0.321,0.585,0.024,0.014
0.324,0.541,0.028,0.015
0.327,0.416,0.029,0.012
0.330,0.412,0.031,0.013
0.333,0.406,0.041,0.017
0.336,0.394,0.055,0.022
0.339,0.381,0.079,0.030
0.342,0.352,0.121,0.043
0.345,0.324,0.158,0.051
0.348,0.293,0.204,0.060
0.351,0.254,0.264,0.067
0.354,0.232,0.296,0.069
0.357,0.234,0.289,0.068
0.360,0.192,0.362,0.070
0.363,0.148,0.441,0.065
0.366,0.111,0.503,0.056
0.369,0.077,0.564,0.044
0.372,0.049,0.617,0.030
0.375,0.043,0.630,0.027
0.378,0.038,0.634,0.024
0.381,0.036,0.641,0.023
0.384,0.035,0.640,0.022
0.387,0.034,0.643,0.022
0.390,0.030,0.650,0.020
0.393,0.029,0.652,0.019
0.396,0.027,0.656,0.018
0.399,0.025,0.658,0.017
0.402,0.024,0.660,0.016
0.405,0.024,0.662,0.016
0.408,0.023,0.662,0.015
0.411,0.023,0.662,0.015
0.414,0.023,0.662,0.015
0.417,0.023,0.663,0.015
0.420,0.022,0.663,0.015
0.423,0.022,0.665,0.014
0.426,0.022,0.666,0.014
0.429,0.021,0.666,0.014
0.432,0.021,0.664,0.014
0.435,0.021,0.666,0.014
0.438,0.021,0.666,0.014
0.441,0.021,0.667,0.014
0.444,0.021,0.666,0.014
0.447,0.021,0.667,0.014
0.450,0.021,0.668,0.014
0.450,0.021,0.663,0.014
0.447,0.022,0.668,0.014
0.444,0.022,0.665,0.015
0.441,0.023,0.663,0.015
0.438,0.025,0.661,0.016
0.435,0.028,0.657,0.018
0.432,0.033,0.648,0.021
0.429,0.048,0.620,0.030
0.426,0.075,0.569,0.042
0.423,0.116,0.494,0.057
0.420,0.168,0.402,0.068
0.417,0.147,0.441,0.065
0.414,0.186,0.371,0.069
0.411,0.242,0.272,0.066
0.408,0.289,0.189,0.055
0.405,0.299,0.171,0.051
0.402,0.337,0.104,0.035
0.399,0.348,0.082,0.029
0.396,0.356,0.066,0.023
0.393,0.359,0.060,0.021
0.390,0.362,0.057,0.021
0.387,0.358,0.062,0.022
0.384,0.366,0.050,0.018
0.381,0.374,0.036,0.014
0.378,0.380,0.026,0.010
0.375,0.383,0.019,0.007
0.372,0.386,0.017,0.007
0.369,0.386,0.016,0.006
0.366,0.388,0.018,0.007
0.363,0.388,0.016,0.006
0.360,0.389,0.017,0.007
0.357,0.391,0.016,0.006
0.354,0.391,0.016,0.006
0.351,0.391,0.016,0.006
0.348,0.391,0.017,0.006
0.345,0.393,0.015,0.006
0.342,0.394,0.016,0.006
0.339,0.395,0.018,0.007
0.336,0.400,0.016,0.006
0.333,0.407,0.015,0.006
0.330,0.414,0.016,0.006
0.327,0.416,0.015,0.006
0.324,0.423,0.015,0.006
0.321,0.447,0.016,0.007
0.318,0.466,0.015,0.007
0.315,0.468,0.016,0.007
0.312,0.474,0.015,0.007
0.309,0.480,0.016,0.008
0.306,0.490,0.015,0.008
0.303,0.506,0.016,0.008
0.300,0.509,0.015,0.008
TERMINATE SCAN MODE
