SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.695,0.015,0.010
0.303,0.695,0.015,0.010
0.306,0.694,0.015,0.011
0.309,0.694,0.015,0.010
0.312,0.694,0.015,0.010
0.315,0.693,0.017,0.012
0.318,0.693,0.021,0.014
0.321,0.693,0.024,0.017
0.324,0.692,0.028,0.020
0.327,0.692,0.037,0.025
0.330,0.691,0.041,0.028
0.333,0.691,0.054,0.037
0.336,0.690,0.068,0.047
0.339,0.689,0.093,0.064
0.342,0.687,0.133,0.091
0.345,0.686,0.182,0.125
0.348,0.683,0.243,0.166
0.351,0.681,0.298,0.203
0.354,0.678,0.373,0.253
0.357,0.677,0.410,0.277
0.360,0.672,0.533,0.358
0.363,0.666,0.673,0.449
0.366,0.659,0.844,0.556
0.369,0.646,1.102,0.712
0.372,0.619,1.520,0.941
0.375,0.596,1.761,1.050
0.378,0.543,2.043,1.108
0.381,0.413,2.276,0.940
0.384,0.308,2.318,0.713
0.387,0.247,2.346,0.578
0.390,0.156,2.352,0.366
0.393,0.127,2.356,0.300
0.396,0.111,2.355,0.261
0.399,0.100,2.357,0.235
0.402,0.091,2.360,0.215
0.405,0.088,2.357,0.208
0.408,0.086,2.359,0.202
0.411,0.083,2.355,0.195
0.414,0.082,2.357,0.193
0.417,0.081,2.360,0.190
0.420,0.079,2.355,0.185
0.423,0.078,2.359,0.183
0.426,0.077,2.358,0.181
0.429,0.075,2.354,0.177
0.432,0.074,2.355,0.175
0.435,0.074,2.354,0.174
0.438,0.073,2.352,0.172
0.441,0.073,2.354,0.172
0.444,0.073,2.351,0.171
0.447,0.073,2.353,0.171
0.450,0.072,2.354,0.170
0.450,0.073,2.356,0.171
0.447,0.075,2.357,0.177
0.444,0.078,2.353,0.182
0.441,0.083,2.359,0.195
0.438,0.090,2.359,0.211
0.435,0.100,2.360,0.236
0.432,0.123,2.357,0.290
0.429,0.209,2.346,0.491
0.426,0.356,2.318,0.826
0.423,0.523,2.121,1.109
0.420,0.597,1.699,1.015
0.417,0.612,1.517,0.929
0.414,0.631,1.250,0.789
0.411,0.646,0.965,0.623
0.408,0.657,0.708,0.465
0.405,0.664,0.547,0.363
0.402,0.670,0.369,0.248
0.399,0.674,0.265,0.179
0.396,0.676,0.206,0.139
0.393,0.677,0.162,0.110
0.390,0.678,0.126,0.086
0.387,0.679,0.107,0.073
0.384,0.680,0.077,0.053
0.381,0.680,0.061,0.041
0.378,0.681,0.044,0.030
0.375,0.681,0.033,0.023
0.372,0.681,0.027,0.019
0.369,0.681,0.024,0.017
0.366,0.681,0.021,0.014
0.363,0.681,0.019,0.013
0.360,0.681,0.018,0.012
0.357,0.681,0.016,0.011
0.354,0.681,0.016,0.011
0.351,0.681,0.015,0.010
0.348,0.681,0.015,0.010
0.345,0.680,0.015,0.010
0.342,0.680,0.016,0.011
0.339,0.680,0.015,0.010
0.336,0.680,0.015,0.010
0.333,0.680,0.016,0.011
0.330,0.680,0.015,0.010
0.327,0.680,0.015,0.010
0.324,0.680,0.015,0.010
0.321,0.680,0.017,0.011
0.318,0.679,0.015,0.010
0.315,0.679,0.016,0.011
0.312,0.679,0.015,0.010
0.309,0.679,0.017,0.011
0.306,0.679,0.015,0.010
0.303,0.679,0.015,0.010
0.300,0.678,0.015,0.010
TERMINATE SCAN MODE
