SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.704,0.015,0.011
0.303,0.703,0.016,0.011
0.306,0.703,0.016,0.011
0.309,0.703,0.015,0.010
0.312,0.702,0.015,0.011
0.315,0.702,0.015,0.011
0.318,0.702,0.016,0.011
0.321,0.702,0.017,0.012
0.324,0.701,0.021,0.015
0.327,0.701,0.025,0.018
0.330,0.700,0.030,0.021
0.333,0.700,0.036,0.025
0.336,0.699,0.047,0.033
0.339,0.699,0.063,0.044
0.342,0.698,0.081,0.056
0.345,0.698,0.099,0.069
0.348,0.696,0.136,0.094
0.351,0.695,0.178,0.123
0.354,0.693,0.229,0.159
0.357,0.691,0.283,0.196
0.360,0.687,0.387,0.266
0.363,0.683,0.488,0.333
0.366,0.678,0.614,0.417
0.369,0.671,0.785,0.527
0.372,0.662,0.997,0.660
0.375,0.651,1.219,0.793
0.378,0.634,1.475,0.935
0.381,0.605,1.797,1.087
0.384,0.554,2.079,1.153
0.387,0.439,2.346,1.029
0.390,0.298,2.475,0.738
0.393,0.199,2.489,0.495
0.396,0.153,2.490,0.381
0.399,0.125,2.492,0.311
0.402,0.114,2.492,0.285
0.405,0.106,2.495,0.265
0.408,0.101,2.496,0.252
0.411,0.096,2.495,0.239
0.414,0.093,2.492,0.231
0.417,0.090,2.493,0.224
0.420,0.088,2.492,0.219
0.423,0.086,2.495,0.215
0.426,0.085,2.493,0.211
0.429,0.083,2.492,0.208
0.432,0.083,2.494,0.207
0.435,0.082,2.493,0.204
0.438,0.081,2.492,0.202
0.441,0.080,2.497,0.201
0.444,0.080,2.494,0.199
0.447,0.079,2.493,0.198
0.450,0.079,2.494,0.197
0.450,0.079,2.499,0.198
0.447,0.080,2.497,0.199
0.444,0.080,2.492,0.200
0.441,0.081,2.493,0.201
0.438,0.081,2.494,0.203
0.435,0.082,2.489,0.204
0.432,0.083,2.493,0.207
0.429,0.084,2.493,0.210
0.426,0.085,2.488,0.212
0.423,0.087,2.486,0.216
0.420,0.089,2.489,0.222
0.417,0.091,2.489,0.227
0.414,0.094,2.486,0.234
0.411,0.098,2.487,0.244
0.408,0.104,2.487,0.260
0.405,0.111,2.490,0.277
0.402,0.125,2.488,0.310
0.399,0.147,2.484,0.365
0.396,0.182,2.483,0.452
0.393,0.252,2.481,0.625
0.390,0.380,2.424,0.921
0.387,0.509,2.214,1.127
0.384,0.593,1.915,1.136
0.381,0.625,1.592,0.994
0.378,0.644,1.297,0.835
0.375,0.657,1.033,0.679
0.372,0.666,0.841,0.560
0.369,0.672,0.684,0.460
0.366,0.678,0.529,0.359
0.363,0.682,0.419,0.286
0.360,0.685,0.329,0.226
0.357,0.688,0.245,0.169
0.354,0.690,0.188,0.129
0.351,0.691,0.145,0.100
0.348,0.692,0.112,0.078
0.345,0.693,0.082,0.057
0.342,0.694,0.064,0.045
0.339,0.694,0.052,0.036
0.336,0.694,0.039,0.027
0.333,0.695,0.031,0.022
0.330,0.695,0.026,0.018
0.327,0.695,0.021,0.015
0.324,0.695,0.019,0.013
0.321,0.695,0.017,0.012
0.318,0.695,0.015,0.011
0.315,0.695,0.016,0.011
0.312,0.695,0.015,0.010
0.309,0.695,0.018,0.012
0.306,0.695,0.015,0.010
0.303,0.695,0.015,0.010
0.300,0.695,0.015,0.011
TERMINATE SCAN MODE
