SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.658,0.015,0.010
0.303,0.658,0.015,0.010
0.306,0.658,0.015,0.010
0.309,0.658,0.015,0.010
0.312,0.658,0.015,0.010
0.315,0.657,0.015,0.010
0.318,0.657,0.016,0.010
0.321,0.657,0.016,0.010
0.324,0.657,0.016,0.010
0.327,0.657,0.016,0.011
0.330,0.657,0.016,0.010
0.333,0.657,0.015,0.010
0.336,0.657,0.015,0.010
0.339,0.657,0.017,0.011
0.342,0.657,0.020,0.013
0.345,0.656,0.027,0.018
0.348,0.656,0.038,0.025
0.351,0.655,0.058,0.038
0.354,0.655,0.073,0.048
0.357,0.654,0.090,0.059
0.360,0.653,0.133,0.087
0.363,0.652,0.171,0.111
0.366,0.650,0.240,0.156
0.369,0.646,0.382,0.247
0.372,0.640,0.564,0.361
0.375,0.635,0.727,0.461
0.378,0.626,0.981,0.614
0.381,0.612,1.295,0.793
0.384,0.599,1.536,0.919
0.387,0.561,1.847,1.036
0.390,0.488,2.162,1.054
0.393,0.394,2.363,0.932
0.396,0.289,2.471,0.714
0.399,0.184,2.503,0.460
0.402,0.127,2.506,0.318
0.405,0.107,2.507,0.269
0.408,0.102,2.509,0.255
0.411,0.094,2.508,0.236
0.414,0.091,2.512,0.228
0.417,0.088,2.512,0.220
0.420,0.085,2.511,0.213
0.423,0.082,2.511,0.206
0.426,0.080,2.508,0.201
0.429,0.078,2.511,0.197
0.432,0.077,2.513,0.194
0.435,0.076,2.510,0.192
0.438,0.076,2.512,0.190
0.441,0.075,2.511,0.188
0.444,0.074,2.515,0.187
0.447,0.074,2.512,0.187
0.450,0.074,2.508,0.184
0.450,0.075,2.509,0.187
0.447,0.078,2.508,0.195
0.444,0.084,2.508,0.211
0.441,0.104,2.509,0.262
0.438,0.262,2.498,0.654
0.435,0.589,1.695,0.999
0.432,0.637,0.668,0.425
0.429,0.650,0.213,0.139
0.426,0.654,0.089,0.058
0.423,0.655,0.032,0.021
0.420,0.656,0.021,0.014
0.417,0.656,0.017,0.011
0.414,0.656,0.015,0.010
0.411,0.656,0.015,0.010
0.408,0.656,0.016,0.011
0.405,0.656,0.016,0.011
0.402,0.656,0.015,0.010
0.399,0.656,0.015,0.010
0.396,0.656,0.015,0.010
0.393,0.656,0.017,0.011
0.390,0.656,0.016,0.011
0.387,0.656,0.015,0.010
0.384,0.656,0.015,0.010
0.381,0.656,0.017,0.011
0.378,0.656,0.015,0.010
0.375,0.656,0.015,0.010
0.372,0.655,0.017,0.011
0.369,0.655,0.016,0.010
0.366,0.655,0.016,0.010
0.363,0.655,0.015,0.010
0.360,0.655,0.015,0.010
0.357,0.655,0.015,0.010
0.354,0.655,0.016,0.010
0.351,0.656,0.015,0.010
0.348,0.655,0.016,0.010
0.345,0.655,0.015,0.010
0.342,0.655,0.015,0.010
0.339,0.655,0.016,0.010
0.336,0.655,0.015,0.010
0.333,0.655,0.015,0.010
0.330,0.655,0.015,0.010
0.327,0.655,0.015,0.010
0.324,0.655,0.015,0.010
0.321,0.655,0.016,0.011
0.318,0.655,0.015,0.010
0.315,0.655,0.017,0.011
0.312,0.655,0.015,0.010
0.309,0.655,0.015,0.010
0.306,0.655,0.015,0.010
0.303,0.655,0.015,0.010
0.300,0.655,0.015,0.010
TERMINATE SCAN MODE
