SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.706,0.017,0.012
0.303,0.706,0.015,0.011
0.306,0.705,0.016,0.012
0.309,0.705,0.016,0.011
0.312,0.705,0.015,0.011
0.315,0.704,0.015,0.011
0.318,0.704,0.018,0.013
0.321,0.704,0.017,0.012
0.324,0.703,0.021,0.014
0.327,0.703,0.025,0.018
0.330,0.702,0.032,0.022
0.333,0.701,0.040,0.028
0.336,0.700,0.049,0.034
0.339,0.699,0.062,0.044
0.342,0.698,0.081,0.057
0.345,0.696,0.105,0.073
0.348,0.693,0.141,0.098
0.351,0.690,0.183,0.126
0.354,0.687,0.237,0.163
0.357,0.681,0.302,0.206
0.360,0.675,0.399,0.269
0.363,0.667,0.507,0.338
0.366,0.658,0.642,0.422
0.369,0.644,0.817,0.527
0.372,0.629,1.011,0.636
0.375,0.610,1.239,0.756
0.378,0.584,1.520,0.888
0.381,0.547,1.853,1.014
0.384,0.491,2.175,1.067
0.387,0.331,2.360,0.780
0.390,0.200,2.392,0.478
0.393,0.151,2.399,0.363
0.396,0.128,2.402,0.308
0.399,0.115,2.404,0.277
0.402,0.105,2.403,0.253
0.405,0.099,2.407,0.239
0.408,0.095,2.406,0.227
0.411,0.091,2.402,0.219
0.414,0.088,2.403,0.212
0.417,0.086,2.403,0.207
0.420,0.084,2.407,0.203
0.423,0.083,2.407,0.199
0.426,0.081,2.405,0.195
0.429,0.080,2.404,0.193
0.432,0.079,2.407,0.191
0.435,0.079,2.408,0.190
0.438,0.078,2.407,0.187
0.441,0.077,2.403,0.186
0.444,0.077,2.407,0.185
0.447,0.076,2.405,0.183
0.450,0.076,2.403,0.182
0.450,0.076,2.406,0.183
0.447,0.076,2.401,0.183
0.444,0.077,2.408,0.185
0.441,0.077,2.406,0.186
0.438,0.078,2.403,0.187
0.435,0.079,2.406,0.189
0.432,0.080,2.407,0.192
0.429,0.080,2.403,0.193
0.426,0.082,2.405,0.196
0.423,0.083,2.405,0.199
0.420,0.084,2.404,0.203
0.417,0.086,2.402,0.207
0.414,0.088,2.402,0.212
0.411,0.091,2.400,0.219
0.408,0.095,2.402,0.228
0.405,0.100,2.403,0.239
0.402,0.106,2.400,0.254
0.399,0.115,2.395,0.276
0.396,0.129,2.395,0.309
0.393,0.153,2.392,0.367
0.390,0.205,2.382,0.489
0.387,0.350,2.356,0.825
0.384,0.500,2.156,1.078
0.381,0.555,1.836,1.020
0.378,0.590,1.515,0.894
0.375,0.614,1.244,0.764
0.372,0.632,1.017,0.642
0.369,0.646,0.819,0.528
0.366,0.658,0.644,0.424
0.363,0.667,0.509,0.339
0.360,0.673,0.402,0.270
0.357,0.679,0.307,0.209
0.354,0.683,0.237,0.162
0.351,0.687,0.183,0.126
0.348,0.689,0.140,0.097
0.345,0.691,0.105,0.073
0.342,0.693,0.083,0.057
0.339,0.694,0.065,0.045
0.336,0.695,0.048,0.033
0.333,0.695,0.039,0.027
0.330,0.696,0.031,0.021
0.327,0.696,0.025,0.017
0.324,0.696,0.021,0.015
0.321,0.697,0.018,0.013
0.318,0.697,0.015,0.011
0.315,0.697,0.017,0.012
0.312,0.697,0.015,0.011
0.309,0.697,0.016,0.011
0.306,0.697,0.016,0.011
0.303,0.697,0.015,0.010
0.300,0.697,0.016,0.011
TERMINATE SCAN MODE
