SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.706,0.016,0.011
0.303,0.706,0.016,0.012
0.306,0.706,0.018,0.013
0.309,0.705,0.015,0.011
0.312,0.705,0.016,0.011
0.315,0.705,0.016,0.011
0.318,0.705,0.015,0.011
0.321,0.704,0.018,0.013
0.324,0.704,0.023,0.016
0.327,0.704,0.026,0.018
0.330,0.703,0.031,0.022
0.333,0.702,0.038,0.026
0.336,0.702,0.049,0.035
0.339,0.701,0.065,0.046
0.342,0.700,0.085,0.059
0.345,0.699,0.109,0.076
0.348,0.698,0.144,0.101
0.351,0.697,0.186,0.130
0.354,0.695,0.242,0.168
0.357,0.692,0.314,0.217
0.360,0.689,0.409,0.281
0.363,0.685,0.521,0.356
0.366,0.679,0.662,0.450
0.369,0.671,0.845,0.567
0.372,0.662,1.053,0.698
0.375,0.650,1.296,0.842
0.378,0.631,1.597,1.009
0.381,0.599,1.958,1.174
0.384,0.528,2.302,1.216
0.387,0.336,2.473,0.832
0.390,0.202,2.511,0.506
0.393,0.152,2.521,0.383
0.396,0.128,2.525,0.324
0.399,0.114,2.529,0.289
0.402,0.105,2.531,0.265
0.405,0.098,2.531,0.249
0.408,0.094,2.534,0.237
0.411,0.090,2.533,0.228
0.414,0.087,2.536,0.221
0.417,0.085,2.537,0.215
0.420,0.083,2.538,0.211
0.423,0.081,2.538,0.206
0.426,0.080,2.537,0.203
0.429,0.079,2.536,0.200
0.432,0.078,2.537,0.198
0.435,0.077,2.536,0.196
0.438,0.077,2.534,0.194
0.441,0.076,2.537,0.193
0.444,0.075,2.534,0.191
0.447,0.075,2.534,0.190
0.450,0.074,2.534,0.189
0.450,0.074,2.535,0.189
0.447,0.075,2.535,0.190
0.444,0.075,2.535,0.191
0.441,0.076,2.536,0.193
0.438,0.076,2.535,0.194
0.435,0.077,2.532,0.195
0.432,0.078,2.535,0.198
0.429,0.079,2.533,0.200
0.426,0.080,2.536,0.203
0.423,0.081,2.533,0.206
0.420,0.083,2.535,0.211
0.417,0.085,2.536,0.216
0.414,0.087,2.534,0.221
0.411,0.090,2.533,0.228
0.408,0.094,2.537,0.239
0.405,0.099,2.532,0.250
0.402,0.105,2.530,0.266
0.399,0.115,2.530,0.292
0.396,0.130,2.527,0.328
0.393,0.156,2.523,0.393
0.390,0.210,2.509,0.528
0.387,0.357,2.462,0.878
0.384,0.532,2.268,1.206
0.381,0.595,1.935,1.151
0.378,0.625,1.584,0.990
0.375,0.643,1.295,0.833
0.372,0.655,1.054,0.691
0.369,0.664,0.847,0.563
0.366,0.672,0.664,0.446
0.363,0.677,0.522,0.353
0.360,0.681,0.412,0.280
0.357,0.684,0.315,0.215
0.354,0.686,0.245,0.168
0.351,0.688,0.190,0.131
0.348,0.689,0.146,0.101
0.345,0.690,0.109,0.075
0.342,0.691,0.084,0.058
0.339,0.692,0.067,0.047
0.336,0.692,0.049,0.034
0.333,0.692,0.039,0.027
0.330,0.693,0.031,0.021
0.327,0.693,0.026,0.018
0.324,0.693,0.020,0.014
0.321,0.693,0.017,0.012
0.318,0.693,0.017,0.011
0.315,0.693,0.016,0.011
0.312,0.693,0.017,0.012
0.309,0.693,0.015,0.011
0.306,0.693,0.016,0.011
0.303,0.693,0.016,0.011
0.300,0.693,0.016,0.011
TERMINATE SCAN MODE
