SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.710,0.015,0.011
0.303,0.710,0.017,0.012
0.306,0.710,0.016,0.011
0.309,0.709,0.017,0.012
0.312,0.709,0.015,0.011
0.315,0.709,0.016,0.011
0.318,0.708,0.015,0.011
0.321,0.708,0.017,0.012
0.324,0.708,0.016,0.011
0.327,0.707,0.017,0.012
0.330,0.707,0.019,0.013
0.333,0.706,0.024,0.017
0.336,0.706,0.030,0.021
0.339,0.705,0.039,0.028
0.342,0.704,0.053,0.037
0.345,0.704,0.079,0.056
0.348,0.702,0.113,0.079
0.351,0.701,0.164,0.115
0.354,0.699,0.196,0.137
0.357,0.698,0.231,0.161
0.360,0.694,0.325,0.226
0.363,0.691,0.411,0.284
0.366,0.687,0.536,0.368
0.369,0.675,0.817,0.551
0.372,0.660,1.136,0.750
0.375,0.648,1.361,0.882
0.378,0.621,1.683,1.046
0.381,0.548,2.084,1.142
0.384,0.470,2.296,1.079
0.387,0.384,2.498,0.958
0.390,0.289,2.583,0.747
0.393,0.214,2.616,0.559
0.396,0.151,2.624,0.397
0.399,0.121,2.630,0.317
0.402,0.105,2.626,0.277
0.405,0.097,2.626,0.256
0.408,0.094,2.623,0.247
0.411,0.090,2.627,0.237
0.414,0.088,2.625,0.232
0.417,0.087,2.621,0.228
0.420,0.085,2.624,0.223
0.423,0.083,2.623,0.217
0.426,0.082,2.626,0.215
0.429,0.081,2.627,0.212
0.432,0.080,2.624,0.209
0.435,0.079,2.626,0.208
0.438,0.079,2.625,0.207
0.441,0.078,2.627,0.205
0.444,0.078,2.626,0.205
0.447,0.077,2.627,0.203
0.450,0.077,2.624,0.202
0.450,0.078,2.626,0.205
0.447,0.080,2.622,0.210
0.444,0.083,2.622,0.219
0.441,0.095,2.619,0.249
0.438,0.146,2.616,0.381
0.435,0.495,2.248,1.114
0.432,0.660,0.998,0.658
0.429,0.688,0.282,0.194
0.426,0.694,0.088,0.061
0.423,0.695,0.028,0.019
0.420,0.696,0.015,0.010
0.417,0.696,0.016,0.011
0.414,0.696,0.016,0.011
0.411,0.695,0.015,0.010
0.408,0.695,0.015,0.011
0.405,0.695,0.015,0.011
0.402,0.695,0.017,0.012
0.399,0.695,0.015,0.010
0.396,0.694,0.016,0.011
0.393,0.694,0.016,0.011
0.390,0.694,0.016,0.011
0.387,0.694,0.015,0.011
0.384,0.694,0.015,0.011
0.381,0.694,0.015,0.010
0.378,0.694,0.016,0.011
0.375,0.693,0.016,0.011
0.372,0.693,0.015,0.010
0.369,0.693,0.015,0.010
0.366,0.693,0.016,0.011
0.363,0.693,0.017,0.012
0.360,0.693,0.017,0.011
0.357,0.692,0.018,0.013
0.354,0.692,0.015,0.010
0.351,0.692,0.015,0.010
0.348,0.692,0.016,0.011
0.345,0.692,0.015,0.010
0.342,0.691,0.015,0.010
0.339,0.691,0.015,0.010
0.336,0.691,0.016,0.011
0.333,0.691,0.017,0.012
0.330,0.691,0.016,0.011
0.327,0.691,0.015,0.010
0.324,0.691,0.015,0.010
0.321,0.691,0.017,0.012
0.318,0.691,0.015,0.010
0.315,0.690,0.016,0.011
0.312,0.690,0.016,0.011
0.309,0.690,0.015,0.010
0.306,0.690,0.017,0.012
0.303,0.690,0.016,0.011
0.300,0.690,0.015,0.011
TERMINATE SCAN MODE
