SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.702,0.017,0.012
0.303,0.702,0.016,0.011
0.306,0.702,0.015,0.010
0.309,0.702,0.015,0.011
0.312,0.702,0.017,0.012
0.315,0.702,0.015,0.011
0.318,0.701,0.015,0.011
0.321,0.701,0.016,0.011
0.324,0.701,0.018,0.013
0.327,0.700,0.021,0.015
0.330,0.700,0.025,0.017
0.333,0.700,0.032,0.022
0.336,0.699,0.038,0.027
0.339,0.699,0.050,0.035
0.342,0.698,0.065,0.045
0.345,0.698,0.085,0.059
0.348,0.696,0.113,0.079
0.351,0.695,0.146,0.102
0.354,0.693,0.191,0.132
0.357,0.691,0.247,0.171
0.360,0.688,0.328,0.226
0.363,0.684,0.418,0.286
0.366,0.680,0.538,0.365
0.369,0.674,0.682,0.460
0.372,0.666,0.864,0.575
0.375,0.656,1.070,0.702
0.378,0.642,1.331,0.855
0.381,0.622,1.634,1.016
0.384,0.592,1.949,1.154
0.387,0.520,2.297,1.194
0.390,0.313,2.416,0.756
0.393,0.198,2.430,0.481
0.396,0.151,2.428,0.368
0.399,0.128,2.425,0.311
0.402,0.115,2.433,0.281
0.405,0.107,2.431,0.260
0.408,0.101,2.428,0.245
0.411,0.096,2.431,0.234
0.414,0.093,2.429,0.226
0.417,0.090,2.432,0.219
0.420,0.088,2.433,0.215
0.423,0.086,2.431,0.210
0.426,0.085,2.432,0.207
0.429,0.084,2.428,0.203
0.432,0.083,2.432,0.201
0.435,0.082,2.430,0.199
0.438,0.081,2.427,0.196
0.441,0.080,2.431,0.195
0.444,0.080,2.428,0.193
0.447,0.079,2.427,0.192
0.450,0.079,2.430,0.192
0.450,0.079,2.427,0.191
0.447,0.079,2.430,0.192
0.444,0.080,2.430,0.193
0.441,0.080,2.427,0.195
0.438,0.081,2.432,0.197
0.435,0.082,2.432,0.199
0.432,0.083,2.432,0.201
0.429,0.084,2.435,0.204
0.426,0.085,2.431,0.207
0.423,0.086,2.430,0.210
0.420,0.088,2.429,0.214
0.417,0.090,2.428,0.220
0.414,0.093,2.431,0.226
0.411,0.097,2.430,0.235
0.408,0.102,2.428,0.247
0.405,0.108,2.428,0.261
0.402,0.116,2.431,0.283
0.399,0.132,2.431,0.320
0.396,0.156,2.431,0.379
0.393,0.206,2.430,0.502
0.390,0.341,2.419,0.826
0.387,0.534,2.252,1.202
0.384,0.593,1.932,1.145
0.381,0.620,1.614,1.001
0.378,0.639,1.304,0.833
0.375,0.652,1.052,0.686
0.372,0.662,0.858,0.567
0.369,0.669,0.682,0.456
0.366,0.675,0.530,0.357
0.363,0.680,0.415,0.282
0.360,0.683,0.326,0.223
0.357,0.686,0.244,0.168
0.354,0.688,0.189,0.130
0.351,0.689,0.147,0.101
0.348,0.690,0.113,0.078
0.345,0.691,0.082,0.057
0.342,0.692,0.065,0.045
0.339,0.692,0.050,0.035
0.336,0.693,0.038,0.026
0.333,0.693,0.030,0.021
0.330,0.693,0.028,0.019
0.327,0.693,0.021,0.015
0.324,0.693,0.017,0.012
0.321,0.693,0.017,0.012
0.318,0.693,0.015,0.011
0.315,0.693,0.016,0.011
0.312,0.693,0.015,0.011
0.309,0.693,0.017,0.012
0.306,0.693,0.015,0.011
0.303,0.693,0.016,0.011
0.300,0.693,0.015,0.010
TERMINATE SCAN MODE
