SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.681,0.015,0.010
0.303,0.681,0.015,0.010
0.306,0.681,0.015,0.010
0.309,0.680,0.015,0.010
0.312,0.681,0.016,0.011
0.315,0.681,0.015,0.010
0.318,0.680,0.016,0.011
0.321,0.680,0.017,0.011
0.324,0.680,0.021,0.014
0.327,0.680,0.026,0.018
0.330,0.679,0.031,0.021
0.333,0.679,0.041,0.028
0.336,0.678,0.055,0.037
0.339,0.677,0.080,0.055
0.342,0.676,0.116,0.078
0.345,0.675,0.163,0.110
0.348,0.672,0.222,0.149
0.351,0.670,0.283,0.190
0.354,0.668,0.358,0.239
0.357,0.666,0.397,0.265
0.360,0.661,0.525,0.347
0.363,0.655,0.674,0.442
0.366,0.648,0.854,0.553
0.369,0.634,1.140,0.723
0.372,0.607,1.601,0.972
0.375,0.584,1.886,1.101
0.378,0.527,2.224,1.172
0.381,0.393,2.478,0.974
0.384,0.293,2.527,0.740
0.387,0.239,2.556,0.612
0.390,0.159,2.581,0.410
0.393,0.130,2.588,0.337
0.396,0.115,2.592,0.298
0.399,0.103,2.595,0.267
0.402,0.094,2.592,0.244
0.405,0.091,2.596,0.237
0.408,0.088,2.596,0.229
0.411,0.086,2.594,0.222
0.414,0.085,2.600,0.221
0.417,0.083,2.593,0.216
0.420,0.082,2.595,0.212
0.423,0.080,2.595,0.208
0.426,0.079,2.595,0.206
0.429,0.078,2.597,0.203
0.432,0.077,2.594,0.200
0.435,0.077,2.595,0.199
0.438,0.077,2.601,0.199
0.441,0.076,2.612,0.200
0.444,0.077,2.628,0.201
0.447,0.076,2.631,0.201
0.450,0.076,2.629,0.200
0.450,0.077,2.633,0.203
0.447,0.079,2.631,0.208
0.444,0.082,2.636,0.217
0.441,0.089,2.640,0.234
0.438,0.099,2.640,0.262
0.435,0.122,2.639,0.321
0.432,0.206,2.611,0.537
0.429,0.512,2.355,1.205
0.426,0.594,1.790,1.063
0.423,0.619,1.404,0.869
0.420,0.635,1.110,0.705
0.417,0.643,0.938,0.603
0.414,0.652,0.727,0.474
0.411,0.661,0.499,0.330
0.408,0.667,0.340,0.227
0.405,0.668,0.303,0.202
0.402,0.670,0.231,0.155
0.399,0.672,0.174,0.117
0.396,0.674,0.131,0.088
0.393,0.675,0.102,0.069
0.390,0.675,0.099,0.067
0.387,0.675,0.087,0.059
0.384,0.675,0.074,0.050
0.381,0.676,0.065,0.044
0.378,0.676,0.042,0.028
0.375,0.676,0.030,0.020
0.372,0.677,0.026,0.017
0.369,0.677,0.021,0.014
0.366,0.677,0.017,0.011
0.363,0.677,0.016,0.011
0.360,0.677,0.017,0.012
0.357,0.677,0.015,0.010
0.354,0.677,0.016,0.011
0.351,0.677,0.015,0.010
0.348,0.677,0.015,0.010
0.345,0.677,0.015,0.010
0.342,0.677,0.016,0.010
0.339,0.677,0.015,0.010
0.336,0.677,0.016,0.011
0.333,0.677,0.016,0.011
0.330,0.677,0.015,0.010
0.327,0.677,0.015,0.010
0.324,0.677,0.015,0.010
0.321,0.677,0.015,0.010
0.318,0.677,0.016,0.011
0.315,0.677,0.015,0.010
0.312,0.676,0.015,0.010
0.309,0.676,0.015,0.010
0.306,0.676,0.016,0.011
0.303,0.677,0.016,0.011
0.300,0.677,0.016,0.011
TERMINATE SCAN MODE
