SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.707,0.015,0.011
0.303,0.707,0.016,0.012
0.306,0.706,0.016,0.011
0.309,0.706,0.015,0.010
0.312,0.706,0.015,0.011
0.315,0.705,0.016,0.011
0.318,0.705,0.017,0.012
0.321,0.705,0.018,0.013
0.324,0.704,0.018,0.013
0.327,0.704,0.022,0.015
0.330,0.704,0.025,0.018
0.333,0.703,0.033,0.023
0.336,0.703,0.037,0.026
0.339,0.702,0.050,0.035
0.342,0.701,0.071,0.050
0.345,0.700,0.115,0.081
0.348,0.698,0.148,0.104
0.351,0.697,0.195,0.136
0.354,0.696,0.225,0.156
0.357,0.695,0.257,0.178
0.360,0.691,0.348,0.241
0.363,0.688,0.444,0.305
0.366,0.684,0.565,0.386
0.369,0.673,0.865,0.582
0.372,0.661,1.165,0.769
0.375,0.644,1.480,0.953
0.378,0.613,1.779,1.091
0.381,0.533,2.132,1.136
0.384,0.482,2.300,1.108
0.387,0.436,2.434,1.062
0.390,0.255,2.646,0.676
0.393,0.233,2.654,0.619
0.396,0.165,2.681,0.443
0.399,0.127,2.688,0.342
0.402,0.108,2.697,0.291
0.405,0.102,2.695,0.274
0.408,0.095,2.695,0.255
0.411,0.092,2.700,0.248
0.414,0.090,2.699,0.243
0.417,0.088,2.697,0.239
0.420,0.086,2.698,0.233
0.423,0.084,2.696,0.227
0.426,0.083,2.704,0.225
0.429,0.082,2.700,0.221
0.432,0.081,2.702,0.219
0.435,0.081,2.702,0.218
0.438,0.080,2.702,0.216
0.441,0.079,2.704,0.215
0.444,0.079,2.703,0.213
0.447,0.079,2.702,0.213
0.450,0.079,2.703,0.212
0.450,0.079,2.700,0.213
0.447,0.081,2.700,0.220
0.444,0.086,2.699,0.232
0.441,0.098,2.695,0.264
0.438,0.176,2.674,0.470
0.435,0.537,2.173,1.166
0.432,0.666,0.870,0.579
0.429,0.687,0.229,0.158
0.426,0.691,0.067,0.046
0.423,0.693,0.027,0.019
0.420,0.693,0.015,0.011
0.417,0.693,0.016,0.011
0.414,0.693,0.017,0.012
0.411,0.693,0.015,0.010
0.408,0.692,0.016,0.011
0.405,0.692,0.016,0.011
0.402,0.692,0.016,0.011
0.399,0.692,0.015,0.011
0.396,0.692,0.015,0.010
0.393,0.692,0.015,0.010
0.390,0.691,0.015,0.010
0.387,0.691,0.016,0.011
0.384,0.691,0.015,0.010
0.381,0.691,0.015,0.010
0.378,0.691,0.015,0.010
0.375,0.691,0.016,0.011
0.372,0.690,0.016,0.011
0.369,0.690,0.015,0.010
0.366,0.690,0.017,0.012
0.363,0.690,0.015,0.010
0.360,0.690,0.016,0.011
0.357,0.689,0.015,0.010
0.354,0.689,0.017,0.012
0.351,0.689,0.015,0.011
0.348,0.689,0.015,0.010
0.345,0.689,0.015,0.011
0.342,0.689,0.015,0.010
0.339,0.688,0.016,0.011
0.336,0.688,0.015,0.010
0.333,0.688,0.015,0.011
0.330,0.688,0.015,0.010
0.327,0.688,0.017,0.012
0.324,0.687,0.016,0.011
0.321,0.688,0.017,0.011
0.318,0.688,0.016,0.011
0.315,0.687,0.015,0.010
0.312,0.687,0.015,0.010
0.309,0.687,0.015,0.010
0.306,0.687,0.014,0.010
0.303,0.687,0.015,0.010
0.300,0.686,0.017,0.011
TERMINATE SCAN MODE
