SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.695,0.015,0.010
0.303,0.695,0.015,0.010
0.306,0.694,0.015,0.011
0.309,0.694,0.015,0.011
0.312,0.694,0.017,0.012
0.315,0.694,0.015,0.011
0.318,0.693,0.015,0.011
0.321,0.693,0.018,0.013
0.324,0.693,0.022,0.015
0.327,0.692,0.026,0.018
0.330,0.692,0.032,0.022
0.333,0.691,0.039,0.027
0.336,0.691,0.050,0.034
0.339,0.690,0.065,0.045
0.342,0.690,0.085,0.058
0.345,0.689,0.108,0.074
0.348,0.687,0.146,0.101
0.351,0.686,0.186,0.127
0.354,0.684,0.242,0.166
0.357,0.682,0.313,0.213
0.360,0.678,0.409,0.277
0.363,0.674,0.521,0.351
0.366,0.669,0.660,0.441
0.369,0.662,0.846,0.560
0.372,0.653,1.052,0.687
0.375,0.641,1.300,0.833
0.378,0.623,1.602,0.999
0.381,0.592,1.967,1.165
0.384,0.517,2.313,1.197
0.387,0.312,2.447,0.763
0.390,0.191,2.485,0.475
0.393,0.146,2.499,0.366
0.396,0.124,2.506,0.311
0.399,0.111,2.510,0.279
0.402,0.102,2.512,0.255
0.405,0.096,2.510,0.240
0.408,0.091,2.511,0.229
0.411,0.087,2.514,0.220
0.414,0.085,2.516,0.213
0.417,0.083,2.518,0.208
0.420,0.081,2.521,0.204
0.423,0.080,2.523,0.201
0.426,0.078,2.521,0.197
0.429,0.077,2.522,0.194
0.432,0.076,2.522,0.191
0.435,0.075,2.519,0.189
0.438,0.074,2.519,0.187
0.441,0.074,2.519,0.186
0.444,0.073,2.516,0.184
0.447,0.073,2.519,0.183
0.450,0.072,2.517,0.182
0.450,0.072,2.517,0.182
0.447,0.073,2.518,0.183
0.444,0.073,2.520,0.185
0.441,0.074,2.518,0.186
0.438,0.074,2.518,0.187
0.435,0.075,2.515,0.188
0.432,0.076,2.516,0.191
0.429,0.077,2.514,0.193
0.426,0.078,2.514,0.195
0.423,0.079,2.513,0.198
0.420,0.080,2.512,0.202
0.417,0.082,2.513,0.207
0.414,0.085,2.513,0.213
0.411,0.087,2.512,0.220
0.408,0.091,2.509,0.229
0.405,0.096,2.507,0.240
0.402,0.102,2.505,0.256
0.399,0.112,2.504,0.280
0.396,0.125,2.500,0.313
0.393,0.149,2.490,0.371
0.390,0.198,2.479,0.490
0.387,0.329,2.432,0.799
0.384,0.523,2.280,1.193
0.381,0.589,1.942,1.145
0.378,0.620,1.590,0.985
0.375,0.637,1.299,0.827
0.372,0.648,1.055,0.684
0.369,0.657,0.849,0.558
0.366,0.664,0.664,0.441
0.363,0.669,0.521,0.348
0.360,0.673,0.409,0.275
0.357,0.676,0.312,0.211
0.354,0.678,0.242,0.164
0.351,0.680,0.186,0.127
0.348,0.681,0.145,0.098
0.345,0.682,0.109,0.075
0.342,0.683,0.084,0.058
0.339,0.684,0.063,0.043
0.336,0.684,0.049,0.034
0.333,0.684,0.040,0.027
0.330,0.684,0.032,0.022
0.327,0.685,0.026,0.018
0.324,0.685,0.021,0.014
0.321,0.685,0.018,0.012
0.318,0.685,0.016,0.011
0.315,0.685,0.016,0.011
0.312,0.685,0.015,0.010
0.309,0.685,0.016,0.011
0.306,0.685,0.015,0.010
0.303,0.685,0.015,0.010
0.300,0.685,0.016,0.011
TERMINATE SCAN MODE
