SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
3.403103,0.635153,0.0754,0.04789053619999999
3.394387,0.638567,0.1364,0.0871005388
3.403103,0.635153,0.0892,0.0566556476
3.411819,0.635153,0.053200000000000004,0.0337901396
3.403103,0.638567,0.0394,0.0251595398
3.403103,0.633446,0.106,0.06714527599999999
3.394387,0.635153,0.1114,0.07075604419999999
3.411819,0.638567,0.0726,0.0463599642
3.394387,0.63686,0.106,0.06750716
3.394387,0.631738,0.0892,0.056351029600000005
3.403103,0.63686,0.0892,0.056807912
3.403103,0.638567,0.1476,0.09425248920000001
3.403103,0.63686,0.0588,0.037447367999999995
3.394387,0.638567,0.09759999999999999,0.062324139199999996
3.403103,0.63686,0.0892,0.056807912
3.403103,0.633446,0.014311972000000001,0.009065861415512
3.394387,0.635153,0.067,0.042555251
3.403103,0.635153,0.0588,0.0373469964
3.403103,0.63686,0.0754,0.048019243999999996
3.403103,0.63686,0.1142,0.072729412
3.403103,0.63686,0.1142,0.072729412
3.394387,0.633446,0.0892,0.0565033832
3.403103,0.63686,0.0476,0.030314536000000003
3.403103,0.638567,0.0476,0.030395789200000002
3.403103,0.633446,0.0394,0.024957772399999998
3.403103,0.63686,0.0504,0.032097744
3.403103,0.635153,0.12819999999999998,0.08142661459999999
3.394387,0.638567,0.053200000000000004,0.0339717644
3.403103,0.635153,0.0782,0.049668964600000004
3.394387,0.635153,0.067,0.042555251
3.394387,0.638567,0.1088,0.0694760896
3.403103,0.635153,0.0394,0.025025028199999997
3.394387,0.633446,-0.01900585,-0.012039179659099999
3.394387,0.635153,0.0254,0.016132886199999998
3.403103,0.633446,0.0642,0.04066723319999999
3.394387,0.638567,0.09759999999999999,0.062324139199999996
3.403103,0.63686,0.067,0.04266962
3.411819,0.631738,0.0892,0.056351029600000005
3.394387,0.63686,0.0948,0.060374328
3.394387,0.635153,0.092,0.058434075999999995
3.394387,0.63686,0.10039999999999999,0.063940744
3.403103,0.63686,0.10319999999999999,0.06572395199999999
3.394387,0.635153,0.053200000000000004,0.0337901396
3.403103,0.63686,0.1142,0.072729412
3.394387,0.635153,0.092,0.058434075999999995
3.403103,0.635153,0.1642,0.10429212260000001
3.394387,0.633446,0.0698,0.0442145308
3.403103,0.63686,0.053200000000000004,0.033880952
