SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.679,0.016,0.011
0.303,0.679,0.016,0.011
0.306,0.679,0.015,0.010
0.309,0.679,0.015,0.010
0.312,0.679,0.017,0.011
0.315,0.679,0.015,0.010
0.318,0.679,0.016,0.011
0.321,0.679,0.015,0.010
0.324,0.679,0.017,0.011
0.327,0.679,0.015,0.010
0.330,0.679,0.015,0.010
0.333,0.679,0.015,0.010
0.336,0.679,0.015,0.010
0.339,0.679,0.017,0.012
0.342,0.679,0.015,0.010
0.345,0.679,0.015,0.010
0.348,0.679,0.016,0.011
0.351,0.679,0.016,0.011
0.354,0.679,0.015,0.010
0.357,0.679,0.016,0.011
0.360,0.679,0.017,0.012
0.363,0.679,0.015,0.010
0.366,0.679,0.016,0.011
0.369,0.679,0.016,0.011
0.372,0.679,0.015,0.010
0.375,0.679,0.015,0.010
0.378,0.679,0.015,0.010
0.381,0.679,0.015,0.010
0.384,0.679,0.016,0.011
0.387,0.679,0.015,0.010
0.390,0.679,0.015,0.010
0.393,0.679,0.016,0.011
0.396,0.679,0.017,0.012
0.399,0.679,0.017,0.012
0.402,0.678,0.025,0.017
0.405,0.678,0.034,0.023
0.408,0.678,0.047,0.032
0.411,0.677,0.072,0.049
0.414,0.677,0.090,0.061
0.417,0.676,0.112,0.076
0.420,0.674,0.160,0.108
0.423,0.671,0.250,0.168
0.426,0.669,0.328,0.219
0.429,0.661,0.543,0.359
0.432,0.651,0.814,0.530
0.435,0.641,1.060,0.680
0.438,0.627,1.352,0.848
0.441,0.607,1.687,1.024
0.444,0.595,1.840,1.094
0.447,0.540,2.211,1.194
0.450,0.398,2.401,0.955
0.450,0.569,2.072,1.179
0.447,0.649,0.894,0.580
0.444,0.668,0.350,0.234
0.441,0.677,0.092,0.062
0.438,0.679,0.028,0.019
0.435,0.679,0.015,0.010
0.432,0.679,0.015,0.010
0.429,0.679,0.016,0.011
0.426,0.679,0.017,0.012
0.423,0.679,0.015,0.010
0.420,0.679,0.015,0.010
0.417,0.679,0.016,0.011
0.414,0.679,0.015,0.010
0.411,0.679,0.015,0.010
0.408,0.680,0.015,0.010
0.405,0.680,0.016,0.011
0.402,0.679,0.016,0.011
0.399,0.680,0.016,0.011
0.396,0.679,0.015,0.010
0.393,0.679,0.015,0.010
0.390,0.679,0.015,0.010
0.387,0.680,0.015,0.010
0.384,0.679,0.015,0.010
0.381,0.680,0.015,0.010
0.378,0.679,0.015,0.011
0.375,0.679,0.016,0.011
0.372,0.680,0.015,0.010
0.369,0.679,0.015,0.010
0.366,0.679,0.015,0.010
0.363,0.679,0.015,0.010
0.360,0.679,0.016,0.011
0.357,0.679,0.017,0.012
0.354,0.679,0.016,0.011
0.351,0.679,0.016,0.011
0.348,0.679,0.015,0.010
0.345,0.679,0.016,0.011
0.342,0.679,0.015,0.010
0.339,0.679,0.015,0.010
0.336,0.679,0.015,0.010
0.333,0.679,0.015,0.010
0.330,0.679,0.015,0.010
0.327,0.679,0.016,0.011
0.324,0.679,0.015,0.010
0.321,0.679,0.017,0.011
0.318,0.679,0.015,0.010
0.315,0.679,0.015,0.011
0.312,0.679,0.016,0.011
0.309,0.679,0.015,0.010
0.306,0.679,0.015,0.010
0.303,0.679,0.015,0.010
0.300,0.679,0.016,0.011
TERMINATE SCAN MODE
