SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.721,0.015,0.011
0.303,0.721,0.016,0.012
0.306,0.721,0.016,0.012
0.309,0.721,0.015,0.011
0.312,0.721,0.015,0.011
0.315,0.720,0.015,0.011
0.318,0.720,0.015,0.011
0.321,0.720,0.015,0.011
0.324,0.719,0.018,0.013
0.327,0.719,0.021,0.015
0.330,0.719,0.025,0.018
0.333,0.719,0.031,0.022
0.336,0.718,0.037,0.026
0.339,0.717,0.050,0.036
0.342,0.717,0.068,0.049
0.345,0.716,0.083,0.060
0.348,0.715,0.109,0.078
0.351,0.714,0.147,0.105
0.354,0.712,0.189,0.135
0.357,0.710,0.247,0.176
0.360,0.708,0.327,0.232
0.363,0.705,0.418,0.295
0.366,0.700,0.533,0.374
0.369,0.694,0.690,0.479
0.372,0.687,0.866,0.596
0.375,0.678,1.078,0.730
0.378,0.664,1.340,0.889
0.381,0.641,1.660,1.063
0.384,0.599,1.988,1.192
0.387,0.474,2.281,1.082
0.390,0.288,2.418,0.695
0.393,0.192,2.455,0.471
0.396,0.149,2.470,0.368
0.399,0.127,2.476,0.315
0.402,0.114,2.476,0.282
0.405,0.105,2.481,0.261
0.408,0.099,2.480,0.245
0.411,0.094,2.478,0.234
0.414,0.091,2.484,0.226
0.417,0.088,2.478,0.219
0.420,0.086,2.481,0.214
0.423,0.084,2.483,0.210
0.426,0.083,2.478,0.205
0.429,0.082,2.487,0.203
0.432,0.081,2.480,0.200
0.435,0.080,2.484,0.198
0.438,0.079,2.485,0.197
0.441,0.078,2.483,0.194
0.444,0.078,2.483,0.193
0.447,0.077,2.479,0.192
0.450,0.077,2.483,0.190
0.450,0.077,2.483,0.190
0.447,0.077,2.477,0.191
0.444,0.078,2.481,0.193
0.441,0.078,2.481,0.194
0.438,0.079,2.471,0.195
0.435,0.079,2.476,0.197
0.432,0.080,2.474,0.199
0.429,0.081,2.474,0.201
0.426,0.083,2.476,0.205
0.423,0.084,2.475,0.208
0.420,0.086,2.473,0.213
0.417,0.088,2.474,0.218
0.414,0.091,2.469,0.224
0.411,0.094,2.474,0.234
0.408,0.099,2.475,0.245
0.405,0.105,2.472,0.260
0.402,0.114,2.475,0.282
0.399,0.128,2.465,0.315
0.396,0.151,2.460,0.371
0.393,0.198,2.444,0.483
0.390,0.298,2.399,0.715
0.387,0.487,2.250,1.095
0.384,0.597,1.961,1.170
0.381,0.636,1.640,1.043
0.378,0.658,1.327,0.873
0.375,0.671,1.075,0.722
0.372,0.681,0.869,0.591
0.369,0.688,0.693,0.477
0.366,0.693,0.534,0.370
0.363,0.698,0.421,0.293
0.360,0.701,0.329,0.230
0.357,0.703,0.250,0.176
0.354,0.705,0.189,0.134
0.351,0.706,0.146,0.103
0.348,0.707,0.113,0.080
0.345,0.708,0.085,0.060
0.342,0.709,0.067,0.047
0.339,0.709,0.049,0.035
0.336,0.709,0.039,0.027
0.333,0.709,0.031,0.022
0.330,0.709,0.027,0.019
0.327,0.709,0.021,0.015
0.324,0.710,0.019,0.014
0.321,0.710,0.016,0.012
0.318,0.710,0.016,0.011
0.315,0.710,0.015,0.011
0.312,0.710,0.015,0.011
0.309,0.710,0.016,0.011
0.306,0.710,0.016,0.011
0.303,0.710,0.016,0.011
0.300,0.710,0.016,0.011
TERMINATE SCAN MODE
