SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.696,0.015,0.011
0.303,0.696,0.015,0.011
0.306,0.696,0.016,0.011
0.309,0.695,0.016,0.011
0.312,0.695,0.015,0.011
0.315,0.695,0.016,0.011
0.318,0.695,0.020,0.014
0.321,0.694,0.020,0.014
0.324,0.694,0.023,0.016
0.327,0.693,0.029,0.020
0.330,0.693,0.034,0.024
0.333,0.693,0.043,0.030
0.336,0.692,0.057,0.039
0.339,0.691,0.078,0.054
0.342,0.690,0.106,0.073
0.345,0.689,0.137,0.095
0.348,0.688,0.177,0.121
0.351,0.686,0.221,0.152
0.354,0.684,0.279,0.191
0.357,0.682,0.321,0.219
0.360,0.678,0.442,0.299
0.363,0.673,0.578,0.389
0.366,0.667,0.731,0.487
0.369,0.657,0.962,0.632
0.372,0.639,1.318,0.843
0.375,0.628,1.504,0.945
0.378,0.604,1.800,1.088
0.381,0.544,2.140,1.163
0.384,0.456,2.321,1.058
0.387,0.367,2.439,0.896
0.390,0.203,2.495,0.508
0.393,0.150,2.508,0.375
0.396,0.124,2.511,0.312
0.399,0.109,2.518,0.274
0.402,0.100,2.518,0.251
0.405,0.095,2.515,0.240
0.408,0.092,2.517,0.231
0.411,0.088,2.518,0.221
0.414,0.087,2.516,0.218
0.417,0.084,2.517,0.212
0.420,0.082,2.514,0.207
0.423,0.081,2.520,0.203
0.426,0.079,2.518,0.200
0.429,0.078,2.516,0.196
0.432,0.077,2.519,0.195
0.435,0.077,2.519,0.193
0.438,0.076,2.520,0.192
0.441,0.076,2.522,0.191
0.444,0.075,2.521,0.190
0.447,0.075,2.524,0.189
0.450,0.074,2.521,0.188
0.450,0.075,2.516,0.188
0.447,0.076,2.519,0.192
0.444,0.077,2.517,0.195
0.441,0.079,2.520,0.198
0.438,0.080,2.519,0.201
0.435,0.081,2.514,0.203
0.432,0.082,2.519,0.207
0.429,0.084,2.516,0.212
0.426,0.086,2.516,0.216
0.423,0.088,2.516,0.222
0.420,0.091,2.514,0.229
0.417,0.094,2.516,0.235
0.414,0.099,2.515,0.248
0.411,0.106,2.513,0.267
0.408,0.122,2.512,0.308
0.405,0.138,2.507,0.346
0.402,0.181,2.496,0.451
0.399,0.266,2.472,0.659
0.396,0.350,2.431,0.851
0.393,0.495,2.293,1.135
0.390,0.585,1.935,1.131
0.387,0.611,1.649,1.008
0.384,0.635,1.282,0.814
0.381,0.647,1.035,0.669
0.378,0.657,0.810,0.532
0.375,0.663,0.635,0.421
0.372,0.668,0.482,0.322
0.369,0.670,0.421,0.282
0.366,0.673,0.330,0.222
0.363,0.675,0.283,0.191
0.360,0.677,0.234,0.159
0.357,0.679,0.165,0.112
0.354,0.680,0.123,0.084
0.351,0.681,0.091,0.062
0.348,0.681,0.073,0.050
0.345,0.681,0.052,0.035
0.342,0.682,0.042,0.028
0.339,0.682,0.033,0.022
0.336,0.682,0.025,0.017
0.333,0.682,0.020,0.014
0.330,0.682,0.018,0.013
0.327,0.682,0.015,0.010
0.324,0.682,0.015,0.010
0.321,0.682,0.015,0.010
0.318,0.682,0.015,0.010
0.315,0.682,0.015,0.010
0.312,0.682,0.015,0.010
0.309,0.682,0.016,0.011
0.306,0.681,0.015,0.010
0.303,0.681,0.017,0.012
0.300,0.681,0.015,0.010
TERMINATE SCAN MODE
