SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.685,0.016,0.011
0.303,0.685,0.015,0.010
0.306,0.685,0.015,0.010
0.309,0.685,0.015,0.010
0.312,0.684,0.016,0.011
0.315,0.684,0.016,0.011
0.318,0.684,0.016,0.011
0.321,0.684,0.018,0.012
0.324,0.683,0.022,0.015
0.327,0.683,0.025,0.017
0.330,0.682,0.032,0.022
0.333,0.682,0.041,0.028
0.336,0.681,0.051,0.035
0.339,0.680,0.067,0.046
0.342,0.680,0.086,0.058
0.345,0.679,0.109,0.074
0.348,0.678,0.146,0.099
0.351,0.676,0.193,0.130
0.354,0.674,0.248,0.167
0.357,0.672,0.325,0.218
0.360,0.668,0.424,0.284
0.363,0.664,0.535,0.355
0.366,0.659,0.677,0.446
0.369,0.652,0.867,0.566
0.372,0.644,1.080,0.695
0.375,0.633,1.330,0.842
0.378,0.616,1.640,1.011
0.381,0.590,2.012,1.187
0.384,0.538,2.383,1.282
0.387,0.348,2.566,0.893
0.390,0.206,2.597,0.536
0.393,0.155,2.608,0.405
0.396,0.131,2.618,0.342
0.399,0.116,2.616,0.305
0.402,0.107,2.620,0.280
0.405,0.100,2.621,0.263
0.408,0.096,2.621,0.250
0.411,0.091,2.620,0.239
0.414,0.089,2.620,0.233
0.417,0.086,2.622,0.226
0.420,0.085,2.620,0.222
0.423,0.083,2.620,0.217
0.426,0.081,2.621,0.213
0.429,0.081,2.622,0.211
0.432,0.079,2.623,0.208
0.435,0.079,2.620,0.206
0.438,0.078,2.624,0.205
0.441,0.078,2.625,0.204
0.444,0.077,2.624,0.202
0.447,0.076,2.623,0.200
0.450,0.076,2.620,0.198
0.450,0.076,2.621,0.199
0.447,0.076,2.620,0.200
0.444,0.077,2.618,0.201
0.441,0.077,2.619,0.202
0.438,0.078,2.619,0.204
0.435,0.079,2.619,0.206
0.432,0.080,2.618,0.208
0.429,0.081,2.616,0.211
0.426,0.082,2.619,0.214
0.423,0.083,2.623,0.218
0.420,0.085,2.621,0.222
0.417,0.086,2.618,0.226
0.414,0.089,2.618,0.232
0.411,0.092,2.616,0.240
0.408,0.096,2.615,0.250
0.405,0.101,2.614,0.263
0.402,0.107,2.614,0.279
0.399,0.117,2.610,0.306
0.396,0.132,2.604,0.343
0.393,0.158,2.601,0.411
0.390,0.215,2.593,0.556
0.387,0.370,2.557,0.947
0.384,0.538,2.341,1.259
0.381,0.584,1.981,1.157
0.378,0.609,1.622,0.988
0.375,0.624,1.327,0.828
0.372,0.635,1.079,0.685
0.369,0.643,0.872,0.560
0.366,0.650,0.678,0.441
0.363,0.655,0.538,0.352
0.360,0.658,0.423,0.278
0.357,0.661,0.325,0.215
0.354,0.663,0.249,0.165
0.351,0.665,0.193,0.128
0.348,0.666,0.150,0.100
0.345,0.667,0.114,0.076
0.342,0.668,0.087,0.058
0.339,0.668,0.065,0.044
0.336,0.669,0.049,0.033
0.333,0.669,0.041,0.027
0.330,0.669,0.032,0.021
0.327,0.669,0.027,0.018
0.324,0.669,0.022,0.015
0.321,0.669,0.020,0.013
0.318,0.669,0.015,0.010
0.315,0.669,0.017,0.012
0.312,0.669,0.016,0.010
0.309,0.669,0.015,0.010
0.306,0.669,0.015,0.010
0.303,0.669,0.016,0.011
0.300,0.668,0.015,0.010
TERMINATE SCAN MODE
