SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.704,0.017,0.012
0.303,0.704,0.015,0.010
0.306,0.703,0.015,0.011
0.309,0.703,0.015,0.011
0.312,0.703,0.018,0.013
0.315,0.703,0.016,0.011
0.318,0.702,0.017,0.012
0.321,0.702,0.022,0.015
0.324,0.702,0.023,0.016
0.327,0.701,0.027,0.019
0.330,0.701,0.031,0.022
0.333,0.700,0.042,0.029
0.336,0.700,0.052,0.036
0.339,0.699,0.076,0.053
0.342,0.698,0.093,0.065
0.345,0.697,0.123,0.086
0.348,0.696,0.169,0.117
0.351,0.694,0.213,0.148
0.354,0.693,0.252,0.175
0.357,0.691,0.305,0.211
0.360,0.686,0.430,0.295
0.363,0.682,0.544,0.371
0.366,0.677,0.673,0.456
0.369,0.667,0.927,0.618
0.372,0.654,1.187,0.776
0.375,0.646,1.347,0.870
0.378,0.627,1.620,1.015
0.381,0.575,1.971,1.133
0.384,0.504,2.191,1.104
0.387,0.406,2.384,0.967
0.390,0.278,2.482,0.690
0.393,0.195,2.500,0.487
0.396,0.147,2.508,0.370
0.399,0.121,2.506,0.303
0.402,0.110,2.509,0.275
0.405,0.103,2.510,0.259
0.408,0.099,2.509,0.247
0.411,0.093,2.511,0.234
0.414,0.092,2.513,0.232
0.417,0.089,2.507,0.224
0.420,0.087,2.509,0.218
0.423,0.085,2.502,0.213
0.426,0.084,2.504,0.210
0.429,0.082,2.501,0.206
0.432,0.082,2.505,0.204
0.435,0.081,2.509,0.203
0.438,0.081,2.505,0.202
0.441,0.080,2.506,0.200
0.444,0.080,2.503,0.199
0.447,0.079,2.503,0.197
0.450,0.078,2.508,0.197
0.450,0.079,2.507,0.197
0.447,0.080,2.506,0.200
0.444,0.081,2.506,0.202
0.441,0.082,2.503,0.204
0.438,0.083,2.508,0.207
0.435,0.083,2.508,0.209
0.432,0.085,2.505,0.213
0.429,0.087,2.505,0.217
0.426,0.088,2.504,0.220
0.423,0.090,2.504,0.226
0.420,0.093,2.506,0.233
0.417,0.096,2.504,0.240
0.414,0.101,2.504,0.254
0.411,0.108,2.502,0.269
0.408,0.118,2.501,0.296
0.405,0.134,2.504,0.335
0.402,0.177,2.495,0.441
0.399,0.240,2.494,0.599
0.396,0.315,2.468,0.778
0.393,0.421,2.335,0.983
0.390,0.533,2.132,1.136
0.387,0.597,1.877,1.120
0.384,0.631,1.518,0.958
0.381,0.647,1.234,0.799
0.378,0.660,0.950,0.627
0.375,0.668,0.751,0.502
0.372,0.674,0.595,0.401
0.369,0.678,0.495,0.336
0.366,0.682,0.372,0.254
0.363,0.684,0.297,0.203
0.360,0.686,0.247,0.170
0.357,0.688,0.180,0.124
0.354,0.689,0.136,0.094
0.351,0.690,0.101,0.070
0.348,0.691,0.081,0.056
0.345,0.691,0.056,0.038
0.342,0.691,0.046,0.032
0.339,0.692,0.035,0.024
0.336,0.692,0.028,0.019
0.333,0.692,0.023,0.016
0.330,0.692,0.021,0.015
0.327,0.692,0.018,0.012
0.324,0.692,0.017,0.011
0.321,0.692,0.015,0.010
0.318,0.692,0.015,0.010
0.315,0.692,0.017,0.012
0.312,0.692,0.017,0.011
0.309,0.692,0.017,0.012
0.306,0.692,0.015,0.010
0.303,0.691,0.016,0.011
0.300,0.691,0.015,0.011
TERMINATE SCAN MODE
