SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.680,0.683,0.465
0.303,0.695,0.302,0.210
0.306,0.699,0.157,0.110
0.309,0.701,0.092,0.065
0.312,0.702,0.068,0.048
0.315,0.702,0.061,0.043
0.318,0.702,0.060,0.042
0.321,0.701,0.055,0.039
0.324,0.701,0.056,0.039
0.327,0.701,0.059,0.041
0.330,0.701,0.059,0.042
0.333,0.700,0.069,0.048
0.336,0.699,0.086,0.060
0.339,0.698,0.108,0.075
0.342,0.697,0.148,0.103
0.345,0.695,0.193,0.135
0.348,0.694,0.248,0.172
0.351,0.691,0.294,0.204
0.354,0.689,0.359,0.248
0.357,0.688,0.391,0.269
0.360,0.683,0.516,0.353
0.363,0.678,0.649,0.440
0.366,0.672,0.816,0.548
0.369,0.661,1.067,0.705
0.372,0.640,1.477,0.945
0.375,0.624,1.712,1.069
0.378,0.595,2.025,1.205
0.381,0.518,2.369,1.228
0.384,0.418,2.509,1.049
0.387,0.358,2.587,0.925
0.390,0.205,2.611,0.536
0.393,0.153,2.616,0.399
0.396,0.128,2.618,0.335
0.399,0.112,2.617,0.292
0.402,0.101,2.621,0.266
0.405,0.097,2.620,0.255
0.408,0.094,2.622,0.247
0.411,0.091,2.621,0.238
0.414,0.090,2.621,0.235
0.417,0.088,2.623,0.230
0.420,0.086,2.620,0.225
0.423,0.084,2.619,0.219
0.426,0.083,2.622,0.217
0.429,0.081,2.622,0.213
0.432,0.080,2.624,0.211
0.435,0.080,2.620,0.209
0.438,0.079,2.616,0.207
0.441,0.079,2.621,0.207
0.444,0.078,2.620,0.206
0.447,0.078,2.619,0.204
0.450,0.077,2.619,0.203
0.450,0.078,2.617,0.205
0.447,0.081,2.621,0.212
0.444,0.083,2.616,0.218
0.441,0.088,2.620,0.231
0.438,0.094,2.621,0.247
0.435,0.101,2.620,0.266
0.432,0.113,2.621,0.296
0.429,0.142,2.620,0.372
0.426,0.179,2.616,0.467
0.423,0.270,2.612,0.704
0.420,0.436,2.525,1.100
0.417,0.492,2.381,1.172
0.414,0.574,2.153,1.236
0.411,0.612,1.801,1.102
0.408,0.638,1.398,0.892
0.405,0.651,1.136,0.740
0.402,0.664,0.831,0.552
0.399,0.672,0.626,0.420
0.396,0.675,0.524,0.354
0.393,0.678,0.434,0.295
0.390,0.680,0.361,0.245
0.387,0.682,0.308,0.210
0.384,0.684,0.236,0.161
0.381,0.686,0.184,0.126
0.378,0.687,0.151,0.103
0.375,0.688,0.121,0.083
0.372,0.689,0.080,0.055
0.369,0.689,0.065,0.045
0.366,0.690,0.046,0.032
0.363,0.690,0.036,0.025
0.360,0.690,0.035,0.024
0.357,0.690,0.026,0.018
0.354,0.690,0.021,0.015
0.351,0.690,0.019,0.013
0.348,0.690,0.018,0.013
0.345,0.690,0.015,0.010
0.342,0.690,0.015,0.010
0.339,0.690,0.016,0.011
0.336,0.690,0.015,0.010
0.333,0.689,0.017,0.012
0.330,0.689,0.015,0.010
0.327,0.689,0.016,0.011
0.324,0.689,0.017,0.011
0.321,0.689,0.015,0.010
0.318,0.689,0.016,0.011
0.315,0.689,0.016,0.011
0.312,0.689,0.015,0.010
0.309,0.689,0.016,0.011
0.306,0.689,0.018,0.012
0.303,0.688,0.015,0.011
0.300,0.688,0.015,0.011
TERMINATE SCAN MODE
