SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.694,0.015,0.011
0.303,0.694,0.015,0.011
0.306,0.693,0.015,0.011
0.309,0.693,0.016,0.011
0.312,0.693,0.015,0.011
0.315,0.693,0.018,0.012
0.318,0.692,0.017,0.011
0.321,0.692,0.019,0.013
0.324,0.691,0.024,0.016
0.327,0.691,0.028,0.020
0.330,0.691,0.034,0.023
0.333,0.690,0.044,0.031
0.336,0.689,0.059,0.041
0.339,0.688,0.084,0.058
0.342,0.687,0.122,0.084
0.345,0.686,0.164,0.113
0.348,0.684,0.218,0.149
0.351,0.682,0.273,0.186
0.354,0.679,0.338,0.230
0.357,0.678,0.372,0.252
0.360,0.674,0.498,0.336
0.363,0.669,0.641,0.429
0.366,0.663,0.808,0.536
0.369,0.653,1.071,0.699
0.372,0.632,1.504,0.951
0.375,0.618,1.748,1.079
0.378,0.587,2.075,1.218
0.381,0.500,2.398,1.198
0.384,0.396,2.498,0.990
0.387,0.326,2.565,0.836
0.390,0.194,2.593,0.502
0.393,0.147,2.594,0.382
0.396,0.125,2.598,0.325
0.399,0.110,2.599,0.285
0.402,0.099,2.598,0.258
0.405,0.096,2.602,0.249
0.408,0.092,2.601,0.240
0.411,0.089,2.602,0.231
0.414,0.088,2.602,0.230
0.417,0.086,2.599,0.224
0.420,0.085,2.604,0.220
0.423,0.083,2.603,0.215
0.426,0.081,2.600,0.212
0.429,0.080,2.603,0.209
0.432,0.079,2.605,0.206
0.435,0.079,2.603,0.204
0.438,0.078,2.605,0.204
0.441,0.078,2.602,0.202
0.444,0.078,2.608,0.202
0.447,0.077,2.605,0.201
0.450,0.077,2.602,0.199
0.450,0.077,2.605,0.202
0.447,0.079,2.603,0.207
0.444,0.081,2.603,0.211
0.441,0.084,2.600,0.218
0.438,0.088,2.599,0.228
0.435,0.094,2.600,0.245
0.432,0.104,2.599,0.270
0.429,0.121,2.595,0.315
0.426,0.128,2.596,0.332
0.423,0.143,2.594,0.372
0.420,0.216,2.587,0.559
0.417,0.340,2.553,0.867
0.414,0.511,2.415,1.233
0.411,0.594,1.978,1.174
0.408,0.627,1.480,0.928
0.405,0.639,1.219,0.779
0.402,0.651,0.922,0.600
0.399,0.657,0.740,0.486
0.396,0.660,0.669,0.441
0.393,0.662,0.591,0.392
0.390,0.666,0.470,0.313
0.387,0.667,0.436,0.291
0.384,0.668,0.391,0.261
0.381,0.671,0.300,0.201
0.378,0.674,0.196,0.132
0.375,0.675,0.141,0.095
0.372,0.676,0.107,0.072
0.369,0.676,0.094,0.063
0.366,0.677,0.076,0.051
0.363,0.677,0.063,0.043
0.360,0.678,0.043,0.029
0.357,0.678,0.031,0.021
0.354,0.678,0.024,0.016
0.351,0.678,0.021,0.014
0.348,0.678,0.022,0.015
0.345,0.677,0.019,0.013
0.342,0.678,0.019,0.013
0.339,0.677,0.017,0.011
0.336,0.677,0.018,0.012
0.333,0.677,0.015,0.010
0.330,0.677,0.016,0.011
0.327,0.677,0.015,0.010
0.324,0.677,0.015,0.010
0.321,0.677,0.015,0.010
0.318,0.676,0.014,0.010
0.315,0.676,0.016,0.011
0.312,0.676,0.015,0.010
0.309,0.676,0.016,0.011
0.306,0.676,0.015,0.010
0.303,0.676,0.016,0.011
0.300,0.676,0.015,0.010
TERMINATE SCAN MODE
