SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.633,0.015,0.010
0.303,0.632,0.018,0.011
0.306,0.628,0.017,0.011
0.309,0.628,0.016,0.010
0.312,0.629,0.015,0.009
0.315,0.630,0.015,0.009
0.318,0.629,0.015,0.010
0.321,0.629,0.015,0.010
0.324,0.630,0.017,0.011
0.327,0.631,0.016,0.010
0.330,0.632,0.015,0.009
0.333,0.634,0.015,0.010
0.336,0.636,0.015,0.010
0.339,0.633,0.015,0.010
0.342,0.631,0.016,0.010
0.345,0.634,0.015,0.010
0.348,0.633,0.016,0.010
0.351,0.623,0.016,0.010
0.354,0.627,0.015,0.010
0.357,0.628,0.015,0.009
0.360,0.631,0.015,0.009
0.363,0.627,0.017,0.011
0.366,0.629,0.024,0.015
0.369,0.629,0.035,0.022
0.372,0.629,0.069,0.043
0.375,0.628,0.101,0.063
0.378,0.624,0.151,0.094
0.381,0.621,0.235,0.146
0.384,0.616,0.322,0.198
0.387,0.617,0.340,0.210
0.390,0.605,0.510,0.308
0.393,0.588,0.707,0.416
0.396,0.570,0.904,0.515
0.399,0.493,1.209,0.596
0.402,0.307,1.523,0.468
0.405,0.253,1.758,0.444
0.408,0.215,1.982,0.427
0.411,0.158,2.114,0.334
0.414,0.160,2.178,0.348
0.417,0.133,2.243,0.299
0.420,0.118,2.285,0.269
0.423,0.105,2.311,0.243
0.426,0.099,2.331,0.230
0.429,0.091,2.339,0.214
0.432,0.088,2.349,0.207
0.435,0.087,2.364,0.205
0.438,0.085,2.368,0.202
0.441,0.084,2.382,0.200
0.444,0.084,2.383,0.200
0.447,0.083,2.389,0.199
0.450,0.083,2.396,0.198
0.450,0.084,2.397,0.202
0.447,0.092,2.398,0.221
0.444,0.108,2.392,0.258
0.441,0.221,2.225,0.492
0.438,0.482,1.378,0.664
0.435,0.593,0.580,0.344
0.432,0.615,0.193,0.119
0.429,0.626,0.058,0.036
0.426,0.629,0.025,0.016
0.423,0.631,0.015,0.009
0.420,0.630,0.015,0.009
0.417,0.630,0.016,0.010
0.414,0.631,0.015,0.009
0.411,0.633,0.015,0.009
0.408,0.617,0.018,0.011
0.405,0.614,0.017,0.010
0.402,0.614,0.016,0.010
0.399,0.614,0.016,0.010
0.396,0.615,0.015,0.009
0.393,0.617,0.016,0.010
0.390,0.618,0.016,0.010
0.387,0.619,0.016,0.010
0.384,0.619,0.015,0.009
0.381,0.620,0.017,0.010
0.378,0.621,0.016,0.010
0.375,0.623,0.016,0.010
0.372,0.625,0.016,0.010
0.369,0.626,0.015,0.009
0.366,0.628,0.015,0.009
0.363,0.636,0.015,0.009
0.360,0.637,0.017,0.011
0.357,0.639,0.015,0.010
0.354,0.640,0.015,0.010
0.351,0.641,0.015,0.010
0.348,0.635,0.015,0.010
0.345,0.636,0.015,0.010
0.342,0.637,0.016,0.010
0.339,0.637,0.015,0.009
0.336,0.637,0.015,0.009
0.333,0.637,0.015,0.010
0.330,0.637,0.016,0.010
0.327,0.637,0.016,0.010
0.324,0.636,0.015,0.009
0.321,0.639,0.016,0.010
0.318,0.640,0.017,0.011
0.315,0.640,0.015,0.010
0.312,0.641,0.016,0.010
0.309,0.640,0.017,0.011
0.306,0.640,0.015,0.010
0.303,0.640,0.015,0.010
0.300,0.642,0.015,0.010
TERMINATE SCAN MODE
