SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.702,0.015,0.010
0.303,0.702,0.015,0.010
0.306,0.702,0.017,0.012
0.309,0.702,0.015,0.011
0.312,0.702,0.016,0.011
0.315,0.702,0.015,0.011
0.318,0.702,0.016,0.011
0.321,0.702,0.015,0.011
0.324,0.702,0.015,0.011
0.327,0.702,0.015,0.011
0.330,0.701,0.015,0.011
0.333,0.702,0.015,0.010
0.336,0.701,0.015,0.011
0.339,0.701,0.015,0.010
0.342,0.701,0.015,0.010
0.345,0.701,0.015,0.011
0.348,0.701,0.015,0.011
0.351,0.701,0.015,0.010
0.354,0.701,0.017,0.012
0.357,0.701,0.019,0.013
0.360,0.701,0.023,0.016
0.363,0.701,0.029,0.020
0.366,0.700,0.036,0.026
0.369,0.700,0.055,0.039
0.372,0.699,0.090,0.063
0.375,0.698,0.126,0.088
0.378,0.696,0.185,0.129
0.381,0.692,0.301,0.208
0.384,0.688,0.409,0.281
0.387,0.686,0.463,0.318
0.390,0.679,0.659,0.448
0.393,0.670,0.879,0.589
0.396,0.657,1.139,0.748
0.399,0.621,1.656,1.028
0.402,0.516,2.097,1.081
0.405,0.415,2.325,0.965
0.408,0.301,2.451,0.738
0.411,0.190,2.517,0.478
0.414,0.155,2.532,0.393
0.417,0.121,2.544,0.308
0.420,0.111,2.543,0.281
0.423,0.099,2.549,0.254
0.426,0.093,2.550,0.237
0.429,0.088,2.551,0.223
0.432,0.084,2.556,0.215
0.435,0.082,2.551,0.208
0.438,0.081,2.553,0.206
0.441,0.079,2.554,0.202
0.444,0.079,2.551,0.201
0.447,0.078,2.553,0.198
0.450,0.077,2.550,0.196
0.450,0.078,2.552,0.199
0.447,0.085,2.551,0.216
0.444,0.099,2.544,0.253
0.441,0.216,2.510,0.543
0.438,0.600,1.783,1.070
0.435,0.677,0.703,0.476
0.432,0.694,0.247,0.172
0.429,0.700,0.062,0.044
0.426,0.701,0.027,0.019
0.423,0.701,0.017,0.012
0.420,0.701,0.018,0.013
0.417,0.701,0.016,0.011
0.414,0.701,0.017,0.012
0.411,0.701,0.017,0.012
0.408,0.701,0.015,0.010
0.405,0.701,0.016,0.011
0.402,0.701,0.015,0.010
0.399,0.701,0.015,0.011
0.396,0.701,0.015,0.010
0.393,0.701,0.015,0.011
0.390,0.701,0.015,0.011
0.387,0.701,0.015,0.010
0.384,0.701,0.015,0.010
0.381,0.701,0.015,0.010
0.378,0.701,0.015,0.010
0.375,0.701,0.015,0.011
0.372,0.701,0.016,0.011
0.369,0.701,0.015,0.010
0.366,0.701,0.016,0.011
0.363,0.701,0.015,0.010
0.360,0.701,0.015,0.011
0.357,0.701,0.015,0.011
0.354,0.701,0.016,0.011
0.351,0.701,0.015,0.010
0.348,0.701,0.015,0.011
0.345,0.701,0.015,0.011
0.342,0.701,0.015,0.010
0.339,0.701,0.018,0.013
0.336,0.701,0.015,0.010
0.333,0.701,0.015,0.011
0.330,0.701,0.016,0.011
0.327,0.701,0.016,0.011
0.324,0.701,0.017,0.012
0.321,0.701,0.015,0.011
0.318,0.701,0.015,0.011
0.315,0.701,0.015,0.010
0.312,0.701,0.015,0.011
0.309,0.701,0.016,0.012
0.306,0.701,0.017,0.012
0.303,0.701,0.015,0.011
0.300,0.701,0.015,0.011
TERMINATE SCAN MODE
