SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.704,0.015,0.011
0.303,0.704,0.015,0.010
0.306,0.703,0.017,0.012
0.309,0.703,0.015,0.011
0.312,0.703,0.016,0.011
0.315,0.702,0.015,0.010
0.318,0.702,0.015,0.010
0.321,0.702,0.017,0.012
0.324,0.701,0.021,0.015
0.327,0.701,0.025,0.018
0.330,0.701,0.031,0.021
0.333,0.700,0.037,0.026
0.336,0.700,0.047,0.033
0.339,0.699,0.061,0.043
0.342,0.699,0.079,0.055
0.345,0.698,0.105,0.073
0.348,0.697,0.139,0.097
0.351,0.695,0.178,0.124
0.354,0.694,0.231,0.160
0.357,0.692,0.298,0.206
0.360,0.689,0.396,0.273
0.363,0.685,0.503,0.345
0.366,0.681,0.640,0.436
0.369,0.674,0.821,0.554
0.372,0.667,1.023,0.682
0.375,0.657,1.268,0.833
0.378,0.642,1.567,1.006
0.381,0.617,1.928,1.190
0.384,0.568,2.291,1.301
0.387,0.397,2.535,1.006
0.390,0.232,2.603,0.603
0.393,0.166,2.611,0.433
0.396,0.136,2.616,0.356
0.399,0.120,2.616,0.314
0.402,0.109,2.619,0.284
0.405,0.102,2.619,0.267
0.408,0.097,2.619,0.253
0.411,0.093,2.618,0.242
0.414,0.089,2.615,0.234
0.417,0.087,2.616,0.227
0.420,0.085,2.618,0.223
0.423,0.083,2.617,0.218
0.426,0.082,2.617,0.214
0.429,0.081,2.618,0.212
0.432,0.080,2.618,0.209
0.435,0.079,2.618,0.207
0.438,0.078,2.621,0.205
0.441,0.078,2.620,0.203
0.444,0.077,2.621,0.202
0.447,0.076,2.616,0.200
0.450,0.076,2.621,0.199
0.450,0.076,2.620,0.199
0.447,0.077,2.621,0.201
0.444,0.077,2.619,0.202
0.441,0.078,2.620,0.204
0.438,0.078,2.618,0.205
0.435,0.079,2.617,0.207
0.432,0.080,2.618,0.209
0.429,0.081,2.617,0.211
0.426,0.082,2.613,0.214
0.423,0.083,2.613,0.217
0.420,0.085,2.613,0.222
0.417,0.087,2.615,0.227
0.414,0.089,2.610,0.233
0.411,0.092,2.612,0.241
0.408,0.097,2.614,0.253
0.405,0.102,2.611,0.267
0.402,0.109,2.610,0.284
0.399,0.120,2.608,0.314
0.396,0.137,2.606,0.358
0.393,0.169,2.600,0.439
0.390,0.240,2.587,0.621
0.387,0.414,2.513,1.041
0.384,0.567,2.259,1.280
0.381,0.612,1.910,1.168
0.378,0.636,1.557,0.990
0.375,0.650,1.268,0.825
0.372,0.660,1.031,0.681
0.369,0.668,0.824,0.550
0.366,0.674,0.644,0.434
0.363,0.678,0.508,0.344
0.360,0.681,0.397,0.271
0.357,0.684,0.302,0.207
0.354,0.686,0.235,0.161
0.351,0.687,0.180,0.124
0.348,0.688,0.140,0.097
0.345,0.689,0.104,0.072
0.342,0.690,0.079,0.055
0.339,0.690,0.062,0.043
0.336,0.691,0.047,0.033
0.333,0.691,0.037,0.026
0.330,0.691,0.030,0.021
0.327,0.691,0.023,0.016
0.324,0.691,0.021,0.014
0.321,0.691,0.018,0.013
0.318,0.691,0.016,0.011
0.315,0.691,0.016,0.011
0.312,0.691,0.015,0.010
0.309,0.691,0.016,0.011
0.306,0.691,0.016,0.011
0.303,0.691,0.016,0.011
0.300,0.691,0.017,0.012
TERMINATE SCAN MODE
