SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.704,0.015,0.011
0.303,0.704,0.015,0.010
0.306,0.703,0.015,0.011
0.309,0.703,0.015,0.011
0.312,0.703,0.017,0.012
0.315,0.703,0.016,0.011
0.318,0.703,0.018,0.013
0.321,0.702,0.018,0.012
0.324,0.702,0.022,0.015
0.327,0.702,0.026,0.018
0.330,0.701,0.031,0.022
0.333,0.701,0.038,0.027
0.336,0.700,0.050,0.035
0.339,0.699,0.065,0.045
0.342,0.699,0.085,0.059
0.345,0.698,0.111,0.077
0.348,0.697,0.146,0.102
0.351,0.695,0.190,0.132
0.354,0.693,0.246,0.170
0.357,0.691,0.315,0.217
0.360,0.687,0.414,0.285
0.363,0.683,0.529,0.361
0.366,0.678,0.664,0.450
0.369,0.670,0.850,0.569
0.372,0.661,1.061,0.701
0.375,0.649,1.306,0.847
0.378,0.630,1.599,1.006
0.381,0.598,1.951,1.166
0.384,0.531,2.286,1.215
0.387,0.337,2.449,0.826
0.390,0.196,2.454,0.481
0.393,0.150,2.453,0.367
0.396,0.127,2.457,0.312
0.399,0.114,2.453,0.279
0.402,0.105,2.456,0.257
0.405,0.099,2.457,0.242
0.408,0.094,2.456,0.231
0.411,0.090,2.461,0.222
0.414,0.087,2.450,0.214
0.417,0.085,2.451,0.209
0.420,0.084,2.454,0.205
0.423,0.082,2.452,0.200
0.426,0.081,2.454,0.198
0.429,0.079,2.451,0.195
0.432,0.079,2.452,0.193
0.435,0.078,2.453,0.192
0.438,0.077,2.452,0.190
0.441,0.077,2.457,0.189
0.444,0.076,2.455,0.188
0.447,0.076,2.454,0.186
0.450,0.075,2.455,0.185
0.450,0.075,2.450,0.185
0.447,0.076,2.451,0.186
0.444,0.076,2.452,0.187
0.441,0.077,2.446,0.187
0.438,0.077,2.450,0.190
0.435,0.078,2.454,0.191
0.432,0.079,2.453,0.193
0.429,0.080,2.452,0.195
0.426,0.081,2.450,0.198
0.423,0.082,2.452,0.201
0.420,0.084,2.452,0.205
0.417,0.085,2.450,0.209
0.414,0.088,2.454,0.215
0.411,0.091,2.453,0.222
0.408,0.094,2.451,0.231
0.405,0.099,2.452,0.243
0.402,0.105,2.446,0.257
0.399,0.115,2.450,0.282
0.396,0.129,2.450,0.316
0.393,0.154,2.445,0.377
0.390,0.211,2.448,0.515
0.387,0.365,2.432,0.887
0.384,0.539,2.243,1.209
0.381,0.596,1.911,1.140
0.378,0.626,1.567,0.981
0.375,0.644,1.277,0.822
0.372,0.655,1.043,0.683
0.369,0.664,0.845,0.561
0.366,0.671,0.656,0.440
0.363,0.676,0.519,0.351
0.360,0.680,0.408,0.278
0.357,0.683,0.313,0.214
0.354,0.686,0.242,0.166
0.351,0.688,0.188,0.129
0.348,0.689,0.143,0.099
0.345,0.689,0.109,0.075
0.342,0.690,0.085,0.059
0.339,0.691,0.065,0.045
0.336,0.691,0.049,0.034
0.333,0.691,0.038,0.026
0.330,0.692,0.032,0.022
0.327,0.692,0.027,0.019
0.324,0.692,0.020,0.014
0.321,0.692,0.018,0.012
0.318,0.692,0.016,0.011
0.315,0.692,0.016,0.011
0.312,0.692,0.015,0.011
0.309,0.692,0.016,0.011
0.306,0.692,0.016,0.011
0.303,0.692,0.016,0.011
0.300,0.692,0.015,0.010
TERMINATE SCAN MODE
