SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.669,0.016,0.010
0.303,0.668,0.015,0.010
0.306,0.668,0.016,0.010
0.309,0.667,0.015,0.010
0.312,0.667,0.016,0.011
0.315,0.667,0.015,0.010
0.318,0.667,0.015,0.010
0.321,0.667,0.018,0.012
0.324,0.666,0.022,0.014
0.327,0.666,0.026,0.017
0.330,0.665,0.031,0.021
0.333,0.665,0.039,0.026
0.336,0.664,0.052,0.034
0.339,0.663,0.065,0.043
0.342,0.662,0.089,0.059
0.345,0.661,0.116,0.077
0.348,0.660,0.151,0.100
0.351,0.658,0.192,0.126
0.354,0.655,0.246,0.161
0.357,0.653,0.315,0.206
0.360,0.648,0.425,0.276
0.363,0.644,0.531,0.342
0.366,0.637,0.676,0.431
0.369,0.628,0.864,0.542
0.372,0.616,1.089,0.671
0.375,0.602,1.317,0.793
0.378,0.580,1.620,0.939
0.381,0.540,1.971,1.064
0.384,0.476,2.245,1.069
0.387,0.312,2.412,0.754
0.390,0.183,2.428,0.446
0.393,0.142,2.427,0.344
0.396,0.121,2.427,0.293
0.399,0.107,2.428,0.260
0.402,0.099,2.428,0.241
0.405,0.094,2.432,0.228
0.408,0.090,2.433,0.218
0.411,0.086,2.429,0.209
0.414,0.084,2.434,0.204
0.417,0.081,2.432,0.198
0.420,0.080,2.431,0.193
0.423,0.078,2.431,0.189
0.426,0.077,2.431,0.187
0.429,0.076,2.435,0.185
0.432,0.075,2.434,0.183
0.435,0.074,2.432,0.181
0.438,0.074,2.435,0.180
0.441,0.073,2.435,0.178
0.444,0.073,2.435,0.177
0.447,0.072,2.433,0.176
0.450,0.072,2.432,0.174
0.450,0.072,2.432,0.175
0.447,0.072,2.431,0.175
0.444,0.073,2.432,0.177
0.441,0.074,2.432,0.179
0.438,0.074,2.427,0.179
0.435,0.075,2.430,0.182
0.432,0.076,2.430,0.184
0.429,0.077,2.428,0.187
0.426,0.078,2.431,0.190
0.423,0.079,2.428,0.192
0.420,0.081,2.429,0.197
0.417,0.083,2.428,0.202
0.414,0.086,2.427,0.209
0.411,0.089,2.427,0.217
0.408,0.094,2.428,0.228
0.405,0.099,2.426,0.241
0.402,0.109,2.426,0.263
0.399,0.121,2.427,0.294
0.396,0.140,2.423,0.340
0.393,0.183,2.422,0.444
0.390,0.274,2.406,0.660
0.387,0.438,2.347,1.029
0.384,0.536,2.008,1.077
0.381,0.570,1.708,0.973
0.378,0.595,1.377,0.820
0.375,0.611,1.115,0.681
0.372,0.622,0.911,0.567
0.369,0.629,0.753,0.474
0.366,0.638,0.569,0.363
0.363,0.642,0.451,0.290
0.360,0.646,0.361,0.233
0.357,0.650,0.273,0.177
0.354,0.652,0.209,0.136
0.351,0.654,0.158,0.104
0.348,0.655,0.124,0.081
0.345,0.656,0.087,0.057
0.342,0.657,0.074,0.048
0.339,0.658,0.055,0.036
0.336,0.658,0.043,0.028
0.333,0.658,0.034,0.023
0.330,0.658,0.028,0.018
0.327,0.659,0.023,0.015
0.324,0.659,0.018,0.012
0.321,0.659,0.017,0.011
0.318,0.659,0.017,0.011
0.315,0.658,0.015,0.010
0.312,0.659,0.016,0.011
0.309,0.658,0.015,0.010
0.306,0.658,0.015,0.010
0.303,0.659,0.015,0.010
0.300,0.658,0.015,0.010
TERMINATE SCAN MODE
