SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.704,0.015,0.011
0.303,0.704,0.016,0.011
0.306,0.704,0.016,0.011
0.309,0.704,0.015,0.011
0.312,0.703,0.016,0.011
0.315,0.703,0.015,0.010
0.318,0.703,0.017,0.012
0.321,0.702,0.018,0.013
0.324,0.702,0.020,0.014
0.327,0.702,0.024,0.017
0.330,0.702,0.030,0.021
0.333,0.701,0.035,0.024
0.336,0.700,0.044,0.031
0.339,0.700,0.058,0.041
0.342,0.699,0.072,0.050
0.345,0.698,0.098,0.069
0.348,0.697,0.130,0.090
0.351,0.696,0.171,0.119
0.354,0.694,0.221,0.154
0.357,0.692,0.284,0.196
0.360,0.689,0.373,0.257
0.363,0.685,0.477,0.327
0.366,0.681,0.604,0.411
0.369,0.675,0.775,0.523
0.372,0.667,0.959,0.640
0.375,0.657,1.192,0.784
0.378,0.643,1.470,0.945
0.381,0.620,1.806,1.121
0.384,0.582,2.149,1.251
0.387,0.453,2.437,1.104
0.390,0.252,2.493,0.627
0.393,0.174,2.497,0.435
0.396,0.142,2.499,0.354
0.399,0.124,2.500,0.311
0.402,0.112,2.493,0.280
0.405,0.105,2.496,0.263
0.408,0.100,2.493,0.249
0.411,0.096,2.497,0.239
0.414,0.093,2.497,0.232
0.417,0.090,2.492,0.224
0.420,0.088,2.493,0.220
0.423,0.086,2.494,0.216
0.426,0.085,2.493,0.212
0.429,0.084,2.494,0.209
0.432,0.083,2.490,0.206
0.435,0.082,2.493,0.204
0.438,0.081,2.493,0.203
0.441,0.081,2.488,0.201
0.444,0.080,2.488,0.199
0.447,0.080,2.494,0.199
0.450,0.079,2.490,0.197
0.450,0.079,2.490,0.197
0.447,0.080,2.491,0.198
0.444,0.080,2.493,0.200
0.441,0.081,2.495,0.202
0.438,0.081,2.493,0.203
0.435,0.082,2.499,0.206
0.432,0.083,2.500,0.208
0.429,0.084,2.495,0.210
0.426,0.085,2.498,0.213
0.423,0.086,2.494,0.216
0.420,0.088,2.495,0.221
0.417,0.090,2.494,0.225
0.414,0.093,2.489,0.231
0.411,0.096,2.490,0.238
0.408,0.100,2.489,0.249
0.405,0.105,2.487,0.262
0.402,0.113,2.490,0.281
0.399,0.124,2.486,0.309
0.396,0.143,2.490,0.355
0.393,0.177,2.486,0.441
0.390,0.259,2.477,0.641
0.387,0.467,2.416,1.128
0.384,0.578,2.123,1.227
0.381,0.615,1.790,1.101
0.378,0.637,1.462,0.932
0.375,0.651,1.193,0.776
0.372,0.661,0.972,0.642
0.369,0.668,0.779,0.520
0.366,0.674,0.607,0.409
0.363,0.678,0.481,0.326
0.360,0.681,0.373,0.254
0.357,0.684,0.285,0.195
0.354,0.687,0.220,0.151
0.351,0.688,0.170,0.117
0.348,0.689,0.130,0.090
0.345,0.690,0.097,0.067
0.342,0.690,0.075,0.052
0.339,0.691,0.058,0.040
0.336,0.691,0.044,0.030
0.333,0.691,0.035,0.024
0.330,0.692,0.030,0.021
0.327,0.692,0.023,0.016
0.324,0.692,0.020,0.014
0.321,0.692,0.016,0.011
0.318,0.692,0.015,0.010
0.315,0.692,0.014,0.010
0.312,0.692,0.015,0.011
0.309,0.691,0.015,0.011
0.306,0.691,0.017,0.012
0.303,0.691,0.015,0.011
0.300,0.691,0.016,0.011
TERMINATE SCAN MODE
