SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.616,0.017,0.010
0.303,0.616,0.015,0.009
0.306,0.616,0.015,0.009
0.309,0.616,0.015,0.009
0.312,0.616,0.016,0.010
0.315,0.615,0.016,0.010
0.318,0.615,0.016,0.010
0.321,0.615,0.018,0.011
0.324,0.615,0.022,0.013
0.327,0.614,0.027,0.016
0.330,0.613,0.034,0.021
0.333,0.613,0.040,0.025
0.336,0.612,0.052,0.032
0.339,0.610,0.069,0.042
0.342,0.608,0.091,0.055
0.345,0.605,0.112,0.068
0.348,0.601,0.153,0.092
0.351,0.597,0.193,0.115
0.354,0.590,0.248,0.146
0.357,0.583,0.301,0.176
0.360,0.566,0.418,0.236
0.363,0.547,0.525,0.287
0.366,0.520,0.657,0.342
0.369,0.478,0.834,0.398
0.372,0.420,1.050,0.441
0.375,0.381,1.193,0.455
0.378,0.321,1.404,0.451
0.381,0.256,1.632,0.418
0.384,0.213,1.781,0.380
0.387,0.167,1.934,0.323
0.390,0.133,2.050,0.273
0.393,0.116,2.107,0.244
0.396,0.105,2.142,0.224
0.399,0.096,2.174,0.208
0.402,0.090,2.189,0.198
0.405,0.087,2.204,0.191
0.408,0.084,2.216,0.185
0.411,0.081,2.226,0.179
0.414,0.079,2.236,0.177
0.417,0.077,2.239,0.172
0.420,0.076,2.241,0.169
0.423,0.074,2.250,0.167
0.426,0.073,2.247,0.165
0.429,0.073,2.251,0.163
0.432,0.072,2.255,0.162
0.435,0.071,2.256,0.161
0.438,0.071,2.258,0.160
0.441,0.070,2.256,0.158
0.444,0.070,2.260,0.158
0.447,0.070,2.261,0.157
0.450,0.069,2.260,0.156
0.450,0.070,2.261,0.157
0.447,0.070,2.255,0.158
0.444,0.071,2.255,0.159
0.441,0.071,2.256,0.161
0.438,0.072,2.250,0.161
0.435,0.073,2.250,0.163
0.432,0.074,2.248,0.166
0.429,0.075,2.238,0.168
0.426,0.076,2.240,0.171
0.423,0.078,2.235,0.174
0.420,0.080,2.228,0.178
0.417,0.081,2.220,0.181
0.414,0.084,2.210,0.185
0.411,0.088,2.199,0.193
0.408,0.094,2.178,0.205
0.405,0.099,2.159,0.214
0.402,0.110,2.121,0.234
0.399,0.125,2.071,0.260
0.396,0.142,2.014,0.286
0.393,0.169,1.924,0.324
0.390,0.211,1.777,0.375
0.387,0.249,1.647,0.411
0.384,0.318,1.405,0.447
0.381,0.380,1.186,0.451
0.378,0.444,0.950,0.422
0.375,0.491,0.760,0.373
0.372,0.518,0.648,0.336
0.369,0.545,0.524,0.285
0.366,0.567,0.389,0.221
0.363,0.579,0.311,0.180
0.360,0.585,0.261,0.153
0.357,0.593,0.190,0.113
0.354,0.598,0.146,0.087
0.351,0.601,0.112,0.067
0.348,0.604,0.091,0.055
0.345,0.606,0.062,0.038
0.342,0.607,0.050,0.031
0.339,0.608,0.042,0.025
0.336,0.609,0.032,0.019
0.333,0.610,0.028,0.017
0.330,0.610,0.024,0.015
0.327,0.610,0.020,0.012
0.324,0.610,0.018,0.011
0.321,0.611,0.016,0.009
0.318,0.611,0.015,0.009
0.315,0.611,0.015,0.009
0.312,0.611,0.015,0.009
0.309,0.611,0.016,0.010
0.306,0.611,0.015,0.009
0.303,0.611,0.017,0.010
0.300,0.611,0.015,0.009
TERMINATE SCAN MODE
